   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception
date:                    Sat, 2025-05-31 19:12:19 IST
tool:                    SPF Saturday 31 May 2025 06:50:59 PM IST
tool executable:         ./jpf-sv-comp
options:
parallel runs:           8
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             1
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    ubuntu
os:                      Linux-6.8.0-60-generic-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 5 5600G with Radeon Graphics
- cores:                 12
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     29324.57472 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jbmc-regression/StringBuilderInsertDelete03.yml                                         unknown                          1.58        1.59        None
jbmc-regression/StringCompare01.yml                                                     true                             1.56        1.58        None
jbmc-regression/StringCompare02.yml                                                     unknown                          1.86        1.87        None
jbmc-regression/StringCompare03.yml                                                     unknown                          1.49        1.51        None
jbmc-regression/StringCompare04.yml                                                     unknown                          1.49        1.50        None
jbmc-regression/StringCompare05.yml                                                     false                            1.98        1.99        None
jbmc-regression/StringConcatenation01.yml                                               false                            1.56        1.57        None
jbmc-regression/StringConcatenation02.yml                                               false                            1.60        1.61        None
jbmc-regression/StringConcatenation03.yml                                               false                            2.10        2.11        None
jbmc-regression/StringConcatenation04.yml                                               false                            1.60        1.62        None
jbmc-regression/StringConstructors01.yml                                                true                             1.48        1.50        None
jbmc-regression/StringConstructors02.yml                                                false                            2.00        2.01        None
jbmc-regression/StringConstructors03.yml                                                false                            1.56        1.58        None
jbmc-regression/StringConstructors04.yml                                                false                            1.48        1.50        None
jbmc-regression/StringConstructors05.yml                                                false                            1.98        2.00        None
jbmc-regression/StringContains01.yml                                                    false                            1.54        1.56        None
jbmc-regression/StringContains02.yml                                                    false                            1.52        1.54        None
jbmc-regression/StringIndexMethods01.yml                                                true                             1.90        1.91        None
jbmc-regression/StringIndexMethods02.yml                                                false                            1.48        1.50        None
jbmc-regression/StringIndexMethods03.yml                                                false                            1.55        1.57        None
jbmc-regression/StringIndexMethods04.yml                                                false                            2.07        2.09        None
jbmc-regression/StringIndexMethods05.yml                                                false                            1.54        1.55        None
jbmc-regression/StringMiscellaneous01.yml                                               true                             1.92        1.93        None
jbmc-regression/StringMiscellaneous02.yml                                               false                            1.48        1.50        None
jbmc-regression/StringMiscellaneous03.yml                                               false                            1.51        1.53        None
jbmc-regression/StringMiscellaneous04.yml                                               true                             1.49        1.50        None
jbmc-regression/StringStartEnd01.yml                                                    true                             1.84        1.86        None
jbmc-regression/StringStartEnd02.yml                                                    false                            1.44        1.45        None
jbmc-regression/StringStartEnd03.yml                                                    false                            1.92        1.93        None
jbmc-regression/StringValueOf01.yml                                                     true                             1.45        1.47        None
jbmc-regression/StringValueOf02.yml                                                     false                            1.44        1.46        None
jbmc-regression/StringValueOf03.yml                                                     false                            1.87        1.88        None
jbmc-regression/StringValueOf04.yml                                                     false                            1.35        1.37        None
jbmc-regression/StringValueOf05.yml                                                     false                            1.55        1.56        None
jbmc-regression/StringValueOf06.yml                                                     false                            1.85        1.87        None
jbmc-regression/StringValueOf07.yml                                                     unknown                          1.42        1.43        None
jbmc-regression/StringValueOf08.yml                                                     unknown                          1.38        1.39        None
jbmc-regression/StringValueOf09.yml                                                     unknown                          1.83        1.85        None
jbmc-regression/StringValueOf10.yml                                                     false                            1.53        1.53        None
jbmc-regression/SubString01.yml                                                         true                             1.41        1.43        None
jbmc-regression/SubString02.yml                                                         false                            1.84        1.85        None
jbmc-regression/SubString03.yml                                                         false                            1.45        1.46        None
jbmc-regression/TokenTest01.yml                                                         true                             1.81        1.82        None
jbmc-regression/TokenTest02.yml                                                         unknown                          1.37        1.37        None
jbmc-regression/Validate01.yml                                                          true                             1.50        1.52        None
jbmc-regression/Validate02.yml                                                          unknown                          1.48        1.50        None
jbmc-regression/aastore_aaload1.yml                                                     true                           461.96      462.49        None
jbmc-regression/array1.yml                                                              true                             1.59        1.60        None
jbmc-regression/array2.yml                                                              true                             1.49        1.50        None
jbmc-regression/arraylength1.yml                                                        true                             2.04        2.05        None
jbmc-regression/arrayread1.yml                                                          true                             1.46        1.47        None
jbmc-regression/assert1.yml                                                             true                             1.57        1.58        None
jbmc-regression/assert2.yml                                                             false                            1.54        1.56        None
jbmc-regression/assert3.yml                                                             false                            1.56        1.58        None
jbmc-regression/assert4.yml                                                             false                            1.92        1.94        None
jbmc-regression/assert5.yml                                                             true                             1.53        1.55        None
jbmc-regression/assert6.yml                                                             true                             1.44        1.45        None
jbmc-regression/astore_aload1.yml                                                       true                             1.53        1.54        None
jbmc-regression/athrow1.yml                                                             false                            1.83        1.84        None
jbmc-regression/basic1.yml                                                              true                             1.48        1.49        None
jbmc-regression/bitwise1.yml                                                            true                             1.51        1.53        None
jbmc-regression/boolean1.yml                                                            true                             1.42        1.43        None
jbmc-regression/boolean2.yml                                                            true                             1.88        1.89        None
jbmc-regression/bug-test-gen-095.yml                                                    false                            1.36        1.38        None
jbmc-regression/bug-test-gen-119-2.yml                                                  true                             1.33        1.34        None
jbmc-regression/bug-test-gen-119.yml                                                    false                            1.42        1.43        None
jbmc-regression/calc.yml                                                                true                            91.06       91.16        None
jbmc-regression/cast1.yml                                                               true                             1.43        1.44        None
jbmc-regression/catch1.yml                                                              true                             1.77        1.78        None
jbmc-regression/char1.yml                                                               true                             1.46        1.47        None
jbmc-regression/charArray.yml                                                           unknown                          1.40        1.41        None
