tool		SPF Friday 15 August 2025 03:01:02 AM IST	SPF Friday 15 August 2025 03:01:02 AM IST	SPF Friday 15 August 2025 03:01:02 AM IST	SPF Friday 15 August 2025 03:01:02 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/virtual4.yml	true	true	2.116589	2.1371624860003067	54.235136
jbmc-regression/virtual_function_unwinding.yml	true	true	1.73267	1.7562324219998118	54.018048
jpf-regression/ExDarko_false.yml	true	unknown	2.193638	2.2049716829997124	100.696064
jpf-regression/ExDarko_true.yml	true	true	2.152785	2.1859336130000884	101.093376
jpf-regression/ExException_false.yml	false	unknown	2.61947	2.6290116899999703	99.418112
jpf-regression/ExException_true.yml	true	true	2.478578	2.4841768520000187	100.589568
jpf-regression/ExGenSymExe_false.yml	true	unknown	1.749098	1.7645953440005542	54.300672
jpf-regression/ExGenSymExe_true.yml	true	true	1.729797	1.7541438960006417	54.603776
jpf-regression/ExLazy_false.yml	true	unknown	1.998627	2.021002056000725	101.789696
jpf-regression/ExLazy_true.yml	true	true	2.060826	2.0642482579996795	100.937728
jpf-regression/ExMIT_false.yml	true	unknown	2.659991	2.6770838500005993	101.691392
jpf-regression/ExMIT_true.yml	true	true	2.519965	2.528498331999799	100.962304
jpf-regression/ExSymExe10_false.yml	true	unknown	2.00616	2.017522292999274	101.924864
jpf-regression/ExSymExe10_true.yml	true	true	1.966533	1.9703839849998985	100.032512
jpf-regression/ExSymExe11_false.yml	true	unknown	1.676449	1.6898389149992	52.957184
jpf-regression/ExSymExe11_true.yml	true	true	1.918542	1.9254540550000456	101.404672
jpf-regression/ExSymExe12_false.yml	true	unknown	2.773329	2.7950887960005275	101.543936
jpf-regression/ExSymExe12_true.yml	true	true	2.537439	2.5546037730000535	101.359616
jpf-regression/ExSymExe13_false.yml	true	unknown	2.062812	2.0883968899997853	102.084608
jpf-regression/ExSymExe13_true.yml	true	true	2.036975	2.0403310210003838	111.325184
jpf-regression/ExSymExe14_false.yml	true	unknown	2.000154	2.0123604780001187	109.330432
jpf-regression/ExSymExe14_true.yml	true	true	2.130511	2.133658849999847	116.625408
jpf-regression/ExSymExe15_false.yml	true	unknown	2.506199	2.519147518999489	101.335040
jpf-regression/ExSymExe15_true.yml	true	true	2.651582	2.665464527999575	101.437440
jpf-regression/ExSymExe16_false.yml	true	unknown	1.714662	1.7340834999995423	53.305344
jpf-regression/ExSymExe16_true.yml	true	true	1.63495	1.6474439429994163	52.944896
jpf-regression/ExSymExe17_false.yml	true	unknown	1.658583	1.6767886130000988	53.006336
jpf-regression/ExSymExe17_true.yml	true	true	1.636376	1.6583559269993202	55.234560
jpf-regression/ExSymExe18_false.yml	true	unknown	2.502098	2.5250564349998967	100.851712
jpf-regression/ExSymExe18_true.yml	true	true	2.238689	2.2622537399993234	53.465088
jpf-regression/ExSymExe19_false.yml	true	unknown	2.048667	2.0711146349995033	102.146048
jpf-regression/ExSymExe19_true.yml	true	unknown	2.151236	2.176868600000489	126.472192
jpf-regression/ExSymExe1_false.yml	true	unknown	2.1249	2.1400521850000587	124.604416
jpf-regression/ExSymExe1_true.yml	true	true	1.780297	1.8039575559996592	54.820864
jpf-regression/ExSymExe20_false.yml	true	unknown	5.204223	5.247482867999679	165.818368
jpf-regression/ExSymExe20_true.yml	true	true	2.179498	2.219429871000102	55.316480
jpf-regression/ExSymExe21_false.yml	true	unknown	2.353645	2.372692724999979	125.898752
jpf-regression/ExSymExe21_true.yml	true	true	1.832156	1.8614257919998636	53.190656
jpf-regression/ExSymExe25_false.yml	true	unknown	2.127577	2.1576159129999724	101.031936
jpf-regression/ExSymExe25_true.yml	true	true	2.096223	2.1123054170002433	53.014528
jpf-regression/ExSymExe26_false.yml	true	unknown	3.098867	3.102919015000225	134.877184
jpf-regression/ExSymExe26_true.yml	true	true	1.764102	1.787416520000079	54.620160
jpf-regression/ExSymExe27_false.yml	true	unknown	2.266934	2.2953347809998377	99.405824
jpf-regression/ExSymExe27_true.yml	true	true	2.160171	2.1822876539999925	55.263232
jpf-regression/ExSymExe28_false.yml	true	unknown	2.81542	2.855671693999284	102.092800
jpf-regression/ExSymExe28_true.yml	true	true	2.079355	2.0976469509996605	55.025664
jpf-regression/ExSymExe29_false.yml	true	unknown	2.731683	2.746052860000418	165.064704
jpf-regression/ExSymExe29_true.yml	true	true	1.956871	1.9643653049997738	54.636544
jpf-regression/ExSymExe2_false.yml	true	unknown	2.730592	2.741148197000257	129.994752
jpf-regression/ExSymExe2_true.yml	true	true	1.844914	1.8642424239997126	56.639488
jpf-regression/ExSymExe3_false.yml	true	unknown	2.533183	2.5585205630004566	100.487168
jpf-regression/ExSymExe3_true.yml	true	true	2.130698	2.1627238959999886	54.222848
jpf-regression/ExSymExe4_false.yml	true	unknown	2.35889	2.373741891999998	127.938560
jpf-regression/ExSymExe4_true.yml	true	true	1.779719	1.7979579319999175	54.009856
jpf-regression/ExSymExe5_false.yml	true	unknown	2.513498	2.530189991000043	100.225024
jpf-regression/ExSymExe5_true.yml	true	true	2.141529	2.1640391470000395	55.218176
jpf-regression/ExSymExe6_false.yml	true	unknown	2.035046	2.0502689539998755	97.570816
jpf-regression/ExSymExe6_true.yml	true	true	2.060126	2.091800555000191	52.764672
jpf-regression/ExSymExe7_false.yml	true	unknown	2.449509	2.462243001000388	125.878272
jpf-regression/ExSymExe7_true.yml	true	unknown	2.302484	2.316224002999661	133.087232
jpf-regression/ExSymExe8_false.yml	true	unknown	2.500806	2.5130431540001155	128.299008
jpf-regression/ExSymExe8_true.yml	true	true	2.086017	2.1118886200001725	53.116928
jpf-regression/ExSymExe9_false.yml	true	unknown	1.770485	1.7950610649995724	53.477376
jpf-regression/ExSymExe9_true.yml	true	true	2.060791	2.0943207070004064	53.043200
jpf-regression/ExSymExeArrays_false.yml	true	unknown	1.749782	1.7748060140002053	53.403648
jpf-regression/ExSymExeArrays_true.yml	true	true	1.938728	1.9746867200001361	54.538240
jpf-regression/ExSymExeBool_false.yml	true	unknown	2.049393	2.1439250399998855	53.420032
jpf-regression/ExSymExeBool_true.yml	true	true	1.841543	1.879681798999627	53.338112
jpf-regression/ExSymExeComplexMath_false.yml	true	unknown	2.080757	2.11033221300022	53.063680
jpf-regression/ExSymExeComplexMath_true.yml	true	true	2.085622	2.1163856260000102	53.207040
jpf-regression/ExSymExeD2I_false.yml	true	unknown	1.724713	1.80159771200033	53.977088
jpf-regression/ExSymExeD2I_true.yml	true	true	1.832883	1.8568259330004366	78.974976
jpf-regression/ExSymExeD2L_false.yml	true	true	2.297199	2.3149921530002757	78.344192
jpf-regression/ExSymExeD2L_true.yml	true	true	1.854644	1.9284225460005473	78.168064
jpf-regression/ExSymExeF2I_false.yml	true	unknown	2.051549	2.074092550000387	56.406016
jpf-regression/ExSymExeF2I_true.yml	true	true	2.119462	2.145030769999721	79.822848
jpf-regression/ExSymExeF2L_false.yml	true	true	1.704354	1.7181001700000706	77.930496
jpf-regression/ExSymExeF2L_true.yml	true	true	1.657875	1.6609913359998245	76.967936
jpf-regression/ExSymExeFNEG_false.yml	true	true	1.690029	1.708384357999421	81.195008
jpf-regression/ExSymExeFNEG_true.yml	true	true	2.155806	2.1688931200005754	77.074432
jpf-regression/ExSymExeGetStatic_false.yml	true	unknown	2.075403	2.098560561999875	53.534720
jpf-regression/ExSymExeGetStatic_true.yml	true	true	1.549092	1.5706880509997063	53.157888
jpf-regression/ExSymExeI2D_false.yml	true	true	2.372179	2.375465379000161	101.093376
jpf-regression/ExSymExeI2D_true.yml	true	true	1.989979	1.9928512259994022	114.892800
jpf-regression/ExSymExeI2F_false.yml	true	unknown	1.574958	1.5974018050001177	55.279616
jpf-regression/ExSymExeI2F_true.yml	true	true	1.807541	1.820216672999777	100.245504
jpf-regression/ExSymExeLCMP_false.yml	true	unknown	2.430712	2.435235092999392	101.957632
jpf-regression/ExSymExeLCMP_true.yml	true	true	2.395569	2.3993889799994577	101.728256
jpf-regression/ExSymExeLongBytecodes_false.yml	true	unknown	1.858018	1.8609490829994684	101.109760
jpf-regression/ExSymExeLongBytecodes_true.yml	true	true	2.920672	2.929122412999277	111.824896
jpf-regression/ExSymExeResearch_false.yml	true	unknown	2.085964	2.0891299860004438	123.879424
jpf-regression/ExSymExeResearch_true.yml	true	true	2.172559	2.176572789000602	110.256128
jpf-regression/ExSymExeSimple_false.yml	true	unknown	1.971341	2.0046117829997456	100.466688
jpf-regression/ExSymExeSimple_true.yml	true	true	2.594206	2.606590931000028	101.396480
jpf-regression/ExSymExeSuzette_false.yml	true	unknown	2.909344	2.9332857169993076	114.360320
jpf-regression/ExSymExeSuzette_true.yml	true	true	2.088938	2.1074570070004484	109.977600
jpf-regression/ExSymExeSwitch_false.yml	true	unknown	2.570946	2.6178081909993125	100.724736
jpf-regression/ExSymExeSwitch_true.yml	true	true	2.067363	2.091346887999862	100.913152
jpf-regression/ExSymExeTestAssignments_false.yml	true	unknown	2.162245	2.1733866399999897	100.392960
jpf-regression/ExSymExeTestAssignments_true.yml	true	true	2.567452	2.573798417999569	100.782080
jpf-regression/ExSymExeTestClassFields_false.yml	true	unknown	2.098527	2.1105235250006444	100.610048
jpf-regression/ExSymExeTestClassFields_true.yml	true	true	2.723528	2.743051196000124	108.441600
jpf-regression/ExSymExe_false.yml	true	unknown	2.19514	2.2138806839993777	54.943744
jpf-regression/ExSymExe_true.yml	true	true	2.225842	2.24277376200007	53.219328
jpf-regression/TestLazy_false.yml	true	unknown	2.207733	2.2299551159994735	100.675584
jpf-regression/TestLazy_true.yml	true	true	1.934755	1.952954129000318	100.503552
java-ranger-regression/TCAS_prop1.yml	true	unknown	12.920024	12.954587031999836	132.268032
java-ranger-regression/TCAS_prop2.yml	true	true	68.20542	68.29494788800002	146.173952
