   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java, SV-COMP25_runtime-exception.RuntimeException-Java
date:                    Sat, 2025-05-31 18:53:42 IST
tool:                    SPF Saturday 31 May 2025 06:50:59 PM IST
tool executable:         ./jpf-sv-comp
options:
parallel runs:           8
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             1
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    ubuntu
os:                      Linux-6.8.0-60-generic-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 5 5600G with Radeon Graphics
- cores:                 12
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     29324.57472 MB
------------------------------------------------------------



SV-COMP25_assert_java
Run set 1 of 2: skipped because it has no files


SV-COMP25_runtime-exception.RuntimeException-Java
Run set 2 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
-----------------------------------------------------------------------------------------------------------------------------------------------------
jayhorn-recursive/Ackermann01.yml                                                       false                            2.02        2.04        None
jayhorn-recursive/Addition.yml                                                          true                             2.18        2.18        None
jayhorn-recursive/InfiniteLoop.yml                                                      false                            1.32        1.33        None
jayhorn-recursive/SatAckermann01.yml                                                    true                            10.42       10.43        None
jayhorn-recursive/SatAckermann02.yml                                                    true                            10.63       10.64        None
jayhorn-recursive/SatAckermann03.yml                                                    true                            10.76       10.77        None
jayhorn-recursive/SatAddition01.yml                                                     true                             2.11        2.12        None
jayhorn-recursive/SatEvenOdd01.yml                                                      true                             2.02        2.04        None
jayhorn-recursive/SatFibonacci01.yml                                                    true                             2.18        2.20        None
jayhorn-recursive/SatFibonacci02.yml                                                    true                             1.74        1.76        None
jayhorn-recursive/SatFibonacci03.yml                                                    true                             3.64        3.65        None
jayhorn-recursive/SatGcd.yml                                                            TIMEOUT                        900.95      901.00        None
jayhorn-recursive/SatHanoi01.yml                                                        true                             7.54        7.55        None
jayhorn-recursive/SatMccarthy91.yml                                                     true                            53.37       53.39        None
jayhorn-recursive/SatMultCommutative01.yml                                              true                             2.30        2.32        None
jayhorn-recursive/SatPrimes01.yml                                                       unknown                        427.41      427.53        None
jayhorn-recursive/UnsatAckermann01.yml                                                  false                            1.94        1.96        None
jayhorn-recursive/UnsatAddition01.yml                                                   false                            1.95        1.97        None
jayhorn-recursive/UnsatAddition02.yml                                                   true                             2.26        2.27        None
jayhorn-recursive/UnsatEvenOdd01.yml                                                    false                            1.43        1.44        None
jayhorn-recursive/UnsatFibonacci01.yml                                                  false                            1.60        1.62        None
jayhorn-recursive/UnsatFibonacci02.yml                                                  false                            1.86        1.88        None
jayhorn-recursive/UnsatMccarthy91.yml                                                   false                            1.97        1.99        None
jbmc-regression/ArithmeticException1.yml                                                false                            1.42        1.44        None
jbmc-regression/ArithmeticException5.yml                                                true                             1.81        1.83        None
jbmc-regression/ArithmeticException6.yml                                                false                            1.52        1.54        None
jbmc-regression/ArrayIndexOutOfBoundsException1.yml                                     false                            1.46        1.48        None
jbmc-regression/ArrayIndexOutOfBoundsException2.yml                                     false                            2.01        2.03        None
jbmc-regression/ArrayIndexOutOfBoundsException3.yml                                     false                            1.47        1.49        None
jbmc-regression/BufferedReaderReadLine.yml                                              false                            1.49        1.51        None
jbmc-regression/CharSequenceBug.yml                                                     false                            1.43        1.43        None
jbmc-regression/CharSequenceToString.yml                                                false                            1.94        1.95        None
jbmc-regression/ClassCastException1.yml                                                 false                            1.30        1.32        None
jbmc-regression/ClassCastException2.yml                                                 true                             1.70        1.72        None
jbmc-regression/ClassCastException3.yml                                                 false                            1.37        1.39        None
jbmc-regression/Class_method1.yml                                                       true                             1.36        1.37        None
jbmc-regression/Inheritance1.yml                                                        true                             1.81        1.83        None
jbmc-regression/NegativeArraySizeException1.yml                                         false                            1.36        1.38        None
jbmc-regression/NegativeArraySizeException2.yml                                         false                            1.71        1.72        None
jbmc-regression/NullPointerException1.yml                                               true                             1.34        1.36        None
jbmc-regression/NullPointerException2.yml                                               false                            1.34        1.36        None
jbmc-regression/NullPointerException3.yml                                               false                            1.37        1.39        None
jbmc-regression/NullPointerException4.yml                                               false                            1.81        1.84        None
jbmc-regression/RegexMatches01.yml                                                      true                             1.31        1.33        None
jbmc-regression/RegexMatches02.yml                                                      true                             1.40        1.42        None
jbmc-regression/RegexSubstitution01.yml                                                 true                             1.83        1.84        None
jbmc-regression/RegexSubstitution02.yml                                                 unknown                          1.42        1.43        None
jbmc-regression/RegexSubstitution03.yml                                                 true                             1.35        1.35        None
jbmc-regression/StaticCharMethods01.yml                                                 true                             1.80        1.81        None
jbmc-regression/StaticCharMethods02.yml                                                 false                            1.49        1.51        None
jbmc-regression/StaticCharMethods03.yml                                                 false                            1.88        1.90        None
jbmc-regression/StaticCharMethods04.yml                                                 false                            1.35        1.37        None
jbmc-regression/StaticCharMethods05.yml                                                 unknown                          1.44        1.44        None
jbmc-regression/StaticCharMethods06.yml                                                 true                             1.47        1.48        None
jbmc-regression/StringBuilderAppend01.yml                                               true                             1.90        1.91        None
jbmc-regression/StringBuilderAppend02.yml                                               unknown                          1.39        1.39        None
jbmc-regression/StringBuilderCapLen01.yml                                               true                             1.79        1.81        None
jbmc-regression/StringBuilderCapLen02.yml                                               false                            1.35        1.36        None
jbmc-regression/StringBuilderCapLen03.yml                                               unknown                          1.40        1.41        None
jbmc-regression/StringBuilderCapLen04.yml                                               unknown                          1.40        1.42        None
jbmc-regression/StringBuilderChars01.yml                                                true                             1.89        1.91        None
jbmc-regression/StringBuilderChars02.yml                                                false                            1.42        1.44        None
jbmc-regression/StringBuilderChars03.yml                                                unknown                          1.75        1.77        None
jbmc-regression/StringBuilderChars04.yml                                                unknown                          1.41        1.43        None
jbmc-regression/StringBuilderChars05.yml                                                unknown                          1.41        1.42        None
jbmc-regression/StringBuilderChars06.yml                                                unknown                          1.83        1.84        None
jbmc-regression/StringBuilderConstructors01.yml                                         unknown                          1.42        1.43        None
jbmc-regression/StringBuilderConstructors02.yml                                         unknown                          1.30        1.32        None
jbmc-regression/StringBuilderInsertDelete01.yml                                         true                             1.86        1.87        None
jbmc-regression/StringBuilderInsertDelete02.yml                                         unknown                          1.43        1.44        None
jbmc-regression/StringBuilderInsertDelete03.yml                                         unknown                          1.45        1.47        None
jbmc-regression/StringCompare01.yml                                                     true                             1.39        1.41        None
jbmc-regression/StringCompare02.yml                                                     unknown                          1.84        1.85        None
jbmc-regression/StringCompare03.yml                                                     unknown                          1.70        1.72        None
jbmc-regression/StringCompare04.yml                                                     unknown                          1.31        1.33        None
jbmc-regression/StringCompare05.yml                                                     false                            1.40        1.42        None
jbmc-regression/StringConcatenation01.yml                                               false                            1.46        1.47        None
jbmc-regression/StringConcatenation02.yml                                               false                            1.86        1.87        None
jbmc-regression/StringConcatenation03.yml                                               false                            1.47        1.49        None
jbmc-regression/StringConcatenation04.yml                                               false                            1.86        1.88        None
jbmc-regression/StringConstructors01.yml                                                true                             1.31        1.32        None
jbmc-regression/StringConstructors02.yml                                                false                            1.33        1.34        None
jbmc-regression/StringConstructors03.yml                                                false                            1.39        1.40        None
jbmc-regression/StringConstructors04.yml                                                false                            1.88        1.90        None
jbmc-regression/StringConstructors05.yml                                                false                            1.39        1.41        None
jbmc-regression/StringContains01.yml                                                    false                            1.80        1.81        None
jbmc-regression/StringContains02.yml                                                    false                            1.41        1.43        None
jbmc-regression/StringIndexMethods01.yml                                                true                             1.35        1.36        None
jbmc-regression/StringIndexMethods02.yml                                                false                            1.37        1.38        None
jbmc-regression/StringIndexMethods03.yml                                                false                            1.96        1.97        None
jbmc-regression/StringIndexMethods04.yml                                                false                            1.50        1.52        None
jbmc-regression/StringIndexMethods05.yml                                                false                            1.89        1.90        None
jbmc-regression/StringMiscellaneous01.yml                                               true                             1.44        1.46        None
jbmc-regression/StringMiscellaneous02.yml                                               false                            1.43        1.44        None
jbmc-regression/StringMiscellaneous03.yml                                               false                            1.47        1.49        None
jbmc-regression/StringMiscellaneous04.yml                                               true                             1.91        1.93        None
jbmc-regression/StringStartEnd01.yml                                                    true                             1.33        1.33        None
jbmc-regression/StringStartEnd02.yml                                                    false                            1.84        1.87        None
jbmc-regression/StringStartEnd03.yml                                                    false                            1.43        1.45        None
jbmc-regression/StringValueOf01.yml                                                     true                             1.36        1.38        None
jbmc-regression/StringValueOf02.yml                                                     false                            1.44        1.45        None
jbmc-regression/StringValueOf03.yml                                                     false                            1.90        1.92        None
jbmc-regression/StringValueOf04.yml                                                     false                            1.77        1.79        None
jbmc-regression/StringValueOf05.yml                                                     false                            1.54        1.55        None
jbmc-regression/StringValueOf06.yml                                                     false                            1.36        1.38        None
jbmc-regression/StringValueOf07.yml                                                     unknown                          1.35        1.37        None
jbmc-regression/StringValueOf08.yml                                                     unknown                          1.40        1.41        None
jbmc-regression/StringValueOf09.yml                                                     unknown                          1.88        1.90        None
jbmc-regression/StringValueOf10.yml                                                     false                            1.79        1.80        None
jbmc-regression/SubString01.yml                                                         true                             1.29        1.31        None
jbmc-regression/SubString02.yml                                                         false                            1.37        1.38        None
jbmc-regression/SubString03.yml                                                         false                            1.43        1.45        None
jbmc-regression/TokenTest01.yml                                                         true                             1.37        1.39        None
jbmc-regression/TokenTest02.yml                                                         unknown                          1.75        1.76        None
jbmc-regression/Validate01.yml                                                          true                             1.86        1.87        None
jbmc-regression/Validate02.yml                                                          unknown                          1.36        1.38        None
jbmc-regression/aastore_aaload1.yml                                                     true                           325.53      325.66        None
jbmc-regression/array1.yml                                                              true                             1.73        1.75        None
jbmc-regression/array2.yml                                                              true                             1.42        1.43        None
jbmc-regression/arraylength1.yml                                                        true                             1.88        1.90        None
jbmc-regression/arrayread1.yml                                                          true                             1.94        1.95        None
jbmc-regression/assert1.yml                                                             true                             1.39        1.41        None
jbmc-regression/assert2.yml                                                             false                            1.44        1.46        None
jbmc-regression/assert3.yml                                                             false                            1.89        1.90        None
jbmc-regression/assert4.yml                                                             false                            1.93        1.94        None
jbmc-regression/assert5.yml                                                             true                             1.39        1.40        None
jbmc-regression/assert6.yml                                                             true                             1.38        1.38        None
jbmc-regression/astore_aload1.yml                                                       true                             1.90        1.92        None
jbmc-regression/athrow1.yml                                                             false                            1.35        1.37        None
jbmc-regression/basic1.yml                                                              true                             1.83        1.84        None
jbmc-regression/bitwise1.yml                                                            true                             1.41        1.42        None
jbmc-regression/boolean1.yml                                                            true                             1.51        1.53        None
jbmc-regression/boolean2.yml                                                            true                             1.36        1.37        None
jbmc-regression/bug-test-gen-095.yml                                                    false                            1.82        1.84        None
jbmc-regression/bug-test-gen-119-2.yml                                                  true                             1.79        1.81        None
jbmc-regression/bug-test-gen-119.yml                                                    false                            1.53        1.55        None
jbmc-regression/calc.yml                                                                true                            81.05       81.07        None
jbmc-regression/cast1.yml                                                               true                             1.87        1.88        None
jbmc-regression/catch1.yml                                                              true                             1.84        1.87        None
jbmc-regression/char1.yml                                                               true                             1.50        1.51        None
jbmc-regression/charArray.yml                                                           unknown                          1.88        1.88        None
jbmc-regression/classtest1.yml                                                          true                             1.73        1.74        None
jbmc-regression/const1.yml                                                              true                             1.30        1.32        None
jbmc-regression/constructor1.yml                                                        true                             1.31        1.32        None
jbmc-regression/enum1.yml                                                               true                             1.31        1.32        None
jbmc-regression/exceptions1.yml                                                         false                            1.77        1.78        None
jbmc-regression/exceptions10.yml                                                        false                            1.28        1.30        None
jbmc-regression/exceptions11.yml                                                        false                            1.81        1.83        None
jbmc-regression/exceptions12.yml                                                        false                            1.29        1.31        None
jbmc-regression/exceptions13.yml                                                        false                            1.33        1.35        None
jbmc-regression/exceptions14.yml                                                        true                             1.73        1.74        None
jbmc-regression/exceptions15.yml                                                        true                             1.76        1.77        None
jbmc-regression/exceptions16.yml                                                        false                            1.30        1.31        None
jbmc-regression/exceptions18.yml                                                        true                             1.36        1.38        None
jbmc-regression/exceptions2.yml                                                         false                            1.73        1.74        None
jbmc-regression/exceptions3.yml                                                         false                            1.79        1.81        None
jbmc-regression/exceptions4.yml                                                         true                             1.33        1.35        None
jbmc-regression/exceptions5.yml                                                         true                             1.33        1.34        None
jbmc-regression/exceptions6.yml                                                         false                            1.30        1.32        None
jbmc-regression/exceptions7.yml                                                         false                            1.76        1.77        None
jbmc-regression/exceptions8.yml                                                         false                            1.78        1.79        None
jbmc-regression/exceptions9.yml                                                         true                             1.33        1.35        None
jbmc-regression/fcmpx_dcmpx1.yml                                                        true                             1.36        1.37        None
jbmc-regression/iarith1.yml                                                             true                             1.33        1.35        None
jbmc-regression/iarith2.yml                                                             true                             1.71        1.72        None
jbmc-regression/if_acmp1.yml                                                            true                             1.81        1.83        None
jbmc-regression/if_expr1.yml                                                            true                             1.38        1.39        None
jbmc-regression/if_icmp1.yml                                                            true                             1.56        1.57        None
jbmc-regression/ifxx1.yml                                                               true                             1.72        1.73        None
jbmc-regression/instanceof1.yml                                                         true                             1.72        1.74        None
jbmc-regression/instanceof2.yml                                                         true                             1.26        1.28        None
jbmc-regression/instanceof3.yml                                                         true                             1.31        1.33        None
jbmc-regression/instanceof4.yml                                                         true                             1.72        1.75        None
jbmc-regression/instanceof5.yml                                                         true                             1.26        1.27        None
jbmc-regression/instanceof6.yml                                                         true                             1.76        1.77        None
jbmc-regression/instanceof7.yml                                                         true                             1.32        1.34        None
jbmc-regression/instanceof8.yml                                                         true                             1.34        1.36        None
jbmc-regression/interface1.yml                                                          false                            1.73        1.75        None
jbmc-regression/java_append_char.yml                                                    false                            2.04        2.06        None
jbmc-regression/lazyloading4.yml                                                        true                             1.28        1.30        None
jbmc-regression/list1.yml                                                               true                            58.97       59.00        None
jbmc-regression/long1.yml                                                               true                             1.33        1.35        None
jbmc-regression/lookupswitch1.yml                                                       true                             1.90        1.91        None
jbmc-regression/multinewarray.yml                                                       true                             1.80        1.82        None
jbmc-regression/overloading1.yml                                                        true                             1.30        1.31        None
jbmc-regression/package1.yml                                                            true                             1.71        1.72        None
jbmc-regression/putfield_getfield1.yml                                                  true                             1.73        1.75        None
jbmc-regression/putstatic_getstatic1.yml                                                true                             1.31        1.33        None
jbmc-regression/recursion2.yml                                                          true                             1.70        1.71        None
jbmc-regression/return1.yml                                                             false                            1.30        1.31        None
jbmc-regression/return2.yml                                                             false                            1.88        1.89        None
jbmc-regression/store_load1.yml                                                         true                             1.77        1.78        None
jbmc-regression/swap1.yml                                                               true                             1.26        1.28        None
jbmc-regression/synchronized.yml                                                        true                             1.74        1.76        None
jbmc-regression/tableswitch1.yml                                                        true                             1.48        1.50        None
jbmc-regression/uninitialised1.yml                                                      true                             1.67        1.70        None
jbmc-regression/virtual1.yml                                                            true                             1.78        1.79        None
jbmc-regression/virtual2.yml                                                            false                            1.34        1.35        None
jbmc-regression/virtual4.yml                                                            true                             1.73        1.75        None
jbmc-regression/virtual_function_unwinding.yml                                          true                             1.79        1.81        None
jpf-regression/ExDarko_false.yml                                                        false                            1.47        1.48        None
jpf-regression/ExDarko_true.yml                                                         true                             1.91        1.93        None
jpf-regression/ExException_false.yml                                                    false                            1.54        1.55        None
jpf-regression/ExException_true.yml                                                     true                             1.94        1.94        None
jpf-regression/ExGenSymExe_false.yml                                                    false                            1.75        1.76        None
jpf-regression/ExGenSymExe_true.yml                                                     true                             1.35        1.35        None
jpf-regression/ExLazy_false.yml                                                         false                            1.93        1.95        None
jpf-regression/ExLazy_true.yml                                                          true                             1.41        1.42        None
jpf-regression/ExMIT_false.yml                                                          false                            2.02        2.03        None
jpf-regression/ExMIT_true.yml                                                           true                             1.91        1.92        None
jpf-regression/ExSymExe10_false.yml                                                     false                            1.47        1.48        None
jpf-regression/ExSymExe10_true.yml                                                      true                             1.82        1.83        None
jpf-regression/ExSymExe11_false.yml                                                     false                            1.37        1.39        None
jpf-regression/ExSymExe11_true.yml                                                      true                             2.01        2.03        None
jpf-regression/ExSymExe12_false.yml                                                     false                            1.93        1.95        None
jpf-regression/ExSymExe12_true.yml                                                      true                             1.38        1.38        None
jpf-regression/ExSymExe13_false.yml                                                     false                            1.94        1.96        None
jpf-regression/ExSymExe13_true.yml                                                      true                             1.44        1.45        None
jpf-regression/ExSymExe14_false.yml                                                     false                            1.86        1.87        None
jpf-regression/ExSymExe14_true.yml                                                      true                             2.01        2.01        None
jpf-regression/ExSymExe15_false.yml                                                     false                            1.44        1.45        None
jpf-regression/ExSymExe15_true.yml                                                      true                             1.90        1.91        None
jpf-regression/ExSymExe16_false.yml                                                     false                            1.34        1.35        None
jpf-regression/ExSymExe16_true.yml                                                      true                             1.79        1.81        None
jpf-regression/ExSymExe17_false.yml                                                     false                            1.72        1.74        None
jpf-regression/ExSymExe17_true.yml                                                      true                             1.31        1.32        None
jpf-regression/ExSymExe18_false.yml                                                     false                            1.90        1.90        None
jpf-regression/ExSymExe18_true.yml                                                      true                             1.34        1.34        None
jpf-regression/ExSymExe19_false.yml                                                     false                            1.91        1.92        None
jpf-regression/ExSymExe19_true.yml                                                      true                             4.78        4.78        None
jpf-regression/ExSymExe1_false.yml                                                      false                            1.68        1.69        None
jpf-regression/ExSymExe1_true.yml                                                       true                             1.76        1.77        None
jpf-regression/ExSymExe20_false.yml                                                     false                            4.42        4.44        None
jpf-regression/ExSymExe20_true.yml                                                      true                             1.86        1.87        None
jpf-regression/ExSymExe21_false.yml                                                     false                            2.63        2.64        None
jpf-regression/ExSymExe21_true.yml                                                      true                             1.88        1.90        None
jpf-regression/ExSymExe25_false.yml                                                     false                            1.54        1.55        None
jpf-regression/ExSymExe25_true.yml                                                      true                             1.80        1.80        None
jpf-regression/ExSymExe26_false.yml                                                     false                            2.78        2.80        None
jpf-regression/ExSymExe26_true.yml                                                      true                             1.33        1.35        None
jpf-regression/ExSymExe27_false.yml                                                     false                            2.01        2.03        None
jpf-regression/ExSymExe27_true.yml                                                      true                             1.29        1.31        None
jpf-regression/ExSymExe28_false.yml                                                     false                            1.92        1.94        None
jpf-regression/ExSymExe28_true.yml                                                      true                             1.83        1.85        None
jpf-regression/ExSymExe29_false.yml                                                     false                            2.23        2.23        None
jpf-regression/ExSymExe29_true.yml                                                      true                             1.80        1.82        None
jpf-regression/ExSymExe2_false.yml                                                      false                            2.63        2.64        None
jpf-regression/ExSymExe2_true.yml                                                       true                             1.37        1.37        None
jpf-regression/ExSymExe3_false.yml                                                      false                            2.03        2.05        None
jpf-regression/ExSymExe3_true.yml                                                       true                             1.37        1.39        None
jpf-regression/ExSymExe4_false.yml                                                      false                            3.29        3.31        None
jpf-regression/ExSymExe4_true.yml                                                       true                             1.36        1.38        None
jpf-regression/ExSymExe5_false.yml                                                      false                            1.97        1.98        None
jpf-regression/ExSymExe5_true.yml                                                       true                             1.33        1.34        None
jpf-regression/ExSymExe6_false.yml                                                      false                            1.95        1.96        None
jpf-regression/ExSymExe6_true.yml                                                       true                             1.82        1.85        None
jpf-regression/ExSymExe7_false.yml                                                      false                            1.59        1.60        None
jpf-regression/ExSymExe7_true.yml                                                       true                             2.08        2.09        None
jpf-regression/ExSymExe8_false.yml                                                      false                            2.42        2.44        None
jpf-regression/ExSymExe8_true.yml                                                       true                             1.30        1.33        None
jpf-regression/ExSymExe9_false.yml                                                      false                            1.35        1.36        None
jpf-regression/ExSymExe9_true.yml                                                       true                             1.77        1.79        None
jpf-regression/ExSymExeArrays_false.yml                                                 false                            1.79        1.81        None
jpf-regression/ExSymExeArrays_true.yml                                                  true                             1.34        1.35        None
jpf-regression/ExSymExeBool_false.yml                                                   false                            1.79        1.80        None
jpf-regression/ExSymExeBool_true.yml                                                    true                             1.80        1.81        None
jpf-regression/ExSymExeComplexMath_false.yml                                            false                            1.40        1.41        None
jpf-regression/ExSymExeComplexMath_true.yml                                             true                             1.82        1.82        None
jpf-regression/ExSymExeD2I_false.yml                                                    false                            1.31        1.33        None
jpf-regression/ExSymExeD2I_true.yml                                                     true                             1.39        1.40        None
jpf-regression/ExSymExeD2L_false.yml                                                    true                             1.98        2.00        None
jpf-regression/ExSymExeD2L_true.yml                                                     true                             1.39        1.40        None
