tool		SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/arraylength1.yml	true	true	1.883394	1.8968847060004919	79.085568
jbmc-regression/arrayread1.yml	true	true	1.937854	1.9475952320008219	81.977344
jbmc-regression/assert1.yml	true	true	1.391815	1.405161931999828	78.643200
jbmc-regression/assert2.yml	true	false	1.442477	1.4557971549984359	78.790656
jbmc-regression/assert3.yml	true	false	1.891057	1.9044693899995764	79.908864
jbmc-regression/assert4.yml	true	false	1.926037	1.9391849109997565	79.237120
jbmc-regression/assert5.yml	true	true	1.391129	1.4039003340003546	78.385152
jbmc-regression/assert6.yml	true	true	1.379556	1.3830467450006836	79.138816
jbmc-regression/astore_aload1.yml	true	true	1.902574	1.9153692349991616	53.649408
jbmc-regression/athrow1.yml	true	false	1.350964	1.3660468479993142	52.224000
jbmc-regression/basic1.yml	true	true	1.829136	1.8421283200004837	53.526528
jbmc-regression/bitwise1.yml	true	true	1.405485	1.417304630000217	78.102528
jbmc-regression/boolean1.yml	true	true	1.510218	1.5317329939989577	88.272896
jbmc-regression/boolean2.yml	true	true	1.36072	1.373928082999555	78.868480
jbmc-regression/bug-test-gen-095.yml	true	false	1.81992	1.836974513000314	56.045568
jbmc-regression/bug-test-gen-119-2.yml	true	true	1.789097	1.8106905989989173	54.296576
jbmc-regression/bug-test-gen-119.yml	true	false	1.534036	1.5537604090004606	88.121344
jbmc-regression/calc.yml	true	true	81.048169	81.06757234299948	126.853120
jbmc-regression/cast1.yml	true	true	1.865339	1.8754210450006212	80.523264
jbmc-regression/catch1.yml	true	true	1.8422	1.8650395509994269	53.440512
jbmc-regression/char1.yml	true	true	1.502152	1.5054102029989735	88.899584
jbmc-regression/charArray.yml	true	unknown	1.875039	1.8788313739987643	78.606336
jbmc-regression/classtest1.yml	true	true	1.72641	1.73729307999929	54.538240
jbmc-regression/const1.yml	true	true	1.300718	1.3184987799995724	55.791616
jbmc-regression/constructor1.yml	true	true	1.306886	1.3192644190003193	53.952512
jbmc-regression/enum1.yml	true	true	1.313262	1.316305132000707	53.276672
jbmc-regression/exceptions1.yml	true	false	1.765029	1.7824027170008776	55.050240
jbmc-regression/exceptions10.yml	true	false	1.281182	1.3008006889995158	53.850112
jbmc-regression/exceptions11.yml	true	false	1.806391	1.8299942479989113	56.098816
jbmc-regression/exceptions12.yml	true	false	1.293795	1.3065069989988842	54.960128
jbmc-regression/exceptions13.yml	true	false	1.325072	1.3456809380004415	55.619584
jbmc-regression/exceptions14.yml	true	true	1.725136	1.7382114150004782	54.132736
jbmc-regression/exceptions15.yml	true	true	1.764424	1.7675089119984477	53.829632
jbmc-regression/exceptions16.yml	true	false	1.2988	1.311874220999016	53.972992
jbmc-regression/exceptions18.yml	true	true	1.360764	1.382979587000591	56.242176
jbmc-regression/exceptions2.yml	true	false	1.732762	1.73575522900137	53.592064
jbmc-regression/exceptions3.yml	true	false	1.788428	1.8068662360001326	54.689792
jbmc-regression/exceptions4.yml	true	true	1.327527	1.3462920259989914	54.484992
jbmc-regression/exceptions5.yml	true	true	1.330818	1.342684053000994	53.481472
jbmc-regression/exceptions6.yml	true	false	1.303963	1.3178475779986911	53.395456
jbmc-regression/exceptions7.yml	true	false	1.756326	1.770029269000588	55.128064
jbmc-regression/exceptions8.yml	true	false	1.778517	1.794193585999892	54.857728
jbmc-regression/exceptions9.yml	true	true	1.332673	1.3453575019993878	53.374976
jbmc-regression/fcmpx_dcmpx1.yml	true	true	1.358183	1.3746952990004502	53.432320
jbmc-regression/iarith1.yml	true	true	1.330541	1.3533953540008952	52.604928
jbmc-regression/iarith2.yml	true	true	1.712567	1.7210905960000673	53.514240
jbmc-regression/if_acmp1.yml	true	true	1.811586	1.8300181300000986	55.328768
jbmc-regression/if_expr1.yml	true	true	1.379784	1.3927501480011415	78.548992
jbmc-regression/if_icmp1.yml	true	true	1.558535	1.5747540720003599	89.001984
jbmc-regression/ifxx1.yml	true	true	1.719876	1.7348595860003115	56.111104
jbmc-regression/instanceof1.yml	true	true	1.715145	1.7382479629995942	53.723136
jbmc-regression/instanceof2.yml	true	true	1.259018	1.2819203520011797	52.895744
jbmc-regression/instanceof3.yml	true	true	1.311173	1.327425007999409	54.427648
jbmc-regression/instanceof4.yml	true	true	1.723347	1.7457701629991789	53.469184
jbmc-regression/instanceof5.yml	true	true	1.255039	1.2678369559998828	53.383168
jbmc-regression/instanceof6.yml	true	true	1.757573	1.7701685989995894	56.229888
jbmc-regression/instanceof7.yml	true	true	1.316704	1.3373439759998291	53.112832
jbmc-regression/instanceof8.yml	true	true	1.343067	1.3635014459996455	55.607296
jbmc-regression/interface1.yml	true	false	1.728689	1.7458455249998224	54.886400
jbmc-regression/java_append_char.yml	true	false	2.040345	2.061351147000096	91.738112
jbmc-regression/lazyloading4.yml	true	true	1.280797	1.3033774380000978	54.976512
jbmc-regression/list1.yml	true	true	58.970831	58.99637911999889	166.387712
jbmc-regression/long1.yml	true	true	1.334641	1.3530614560004324	55.144448
jbmc-regression/lookupswitch1.yml	true	true	1.895751	1.9057992629986984	78.983168
jbmc-regression/multinewarray.yml	true	true	1.801141	1.8165166300004785	55.996416
jbmc-regression/overloading1.yml	true	true	1.296398	1.3090920669983461	55.250944
jbmc-regression/package1.yml	true	true	1.707632	1.7208178139990196	54.788096
jbmc-regression/putfield_getfield1.yml	true	true	1.733958	1.747004029000891	53.927936
jbmc-regression/putstatic_getstatic1.yml	true	true	1.311093	1.3294247579997318	55.341056
jbmc-regression/recursion2.yml	true	true	1.704225	1.7134704759992019	52.740096
jbmc-regression/return1.yml	true	false	1.295118	1.3080362620003143	54.980608
jbmc-regression/return2.yml	true	false	1.881392	1.893002165001235	79.024128
jbmc-regression/store_load1.yml	true	true	1.774718	1.7781201660000079	52.408320
jbmc-regression/swap1.yml	true	true	1.259373	1.2798944639998808	55.066624
jbmc-regression/synchronized.yml	true	true	1.740786	1.7635771079985716	53.202944
jbmc-regression/tableswitch1.yml	true	true	1.484147	1.503677450999021	92.200960
jbmc-regression/uninitialised1.yml	true	true	1.673236	1.6959216929990362	53.026816
jbmc-regression/virtual1.yml	true	true	1.776222	1.7934905410002102	56.135680
jbmc-regression/virtual2.yml	true	false	1.338316	1.3478805609993287	53.481472
jbmc-regression/virtual4.yml	true	true	1.734838	1.7462825279999379	53.448704
jbmc-regression/virtual_function_unwinding.yml	true	true	1.786906	1.8061014830000204	54.804480
jpf-regression/ExDarko_false.yml	true	false	1.471717	1.4832853700008855	80.777216
jpf-regression/ExDarko_true.yml	true	true	1.913588	1.926556853000875	80.855040
jpf-regression/ExException_false.yml	false	false	1.536336	1.5452309899992542	88.436736
jpf-regression/ExException_true.yml	true	true	1.939911	1.9432858710006258	80.416768
jpf-regression/ExGenSymExe_false.yml	true	false	1.74516	1.7642994399993768	54.431744
jpf-regression/ExGenSymExe_true.yml	true	true	1.349176	1.3518271009997989	55.652352
jpf-regression/ExLazy_false.yml	true	false	1.928672	1.9519349239999428	81.723392
jpf-regression/ExLazy_true.yml	true	true	1.408541	1.4213773640003637	78.868480
jpf-regression/ExMIT_false.yml	true	false	2.015442	2.027689748998455	88.424448
jpf-regression/ExMIT_true.yml	true	true	1.912131	1.9160246590017778	79.065088
jpf-regression/ExSymExe10_false.yml	true	false	1.468014	1.4807326350000949	81.547264
jpf-regression/ExSymExe10_true.yml	true	true	1.816429	1.8252774859993224	78.532608
jpf-regression/ExSymExe11_false.yml	true	false	1.370554	1.3891068590000941	55.234560
jpf-regression/ExSymExe11_true.yml	true	true	2.005625	2.0268885050008976	83.079168
jpf-regression/ExSymExe12_false.yml	true	false	1.932323	1.9537317930007703	80.334848
jpf-regression/ExSymExe12_true.yml	true	true	1.375107	1.3778474709997681	79.241216
jpf-regression/ExSymExe13_false.yml	true	false	1.941235	1.9551244430003862	79.568896
jpf-regression/ExSymExe13_true.yml	true	true	1.443003	1.453742637000687	79.245312
jpf-regression/ExSymExe14_false.yml	true	false	1.858821	1.868546546998914	80.629760
jpf-regression/ExSymExe14_true.yml	true	true	2.009714	2.0129803189993254	78.987264
jpf-regression/ExSymExe15_false.yml	true	false	1.436098	1.4519167890011886	78.856192
jpf-regression/ExSymExe15_true.yml	true	true	1.895828	1.9138683769997442	82.493440
jpf-regression/ExSymExe16_false.yml	true	false	1.336091	1.3486866969997209	55.386112
jpf-regression/ExSymExe16_true.yml	true	true	1.791921	1.805230419999134	53.190656
jpf-regression/ExSymExe17_false.yml	true	false	1.717903	1.735899432000224	55.820288
jpf-regression/ExSymExe17_true.yml	true	true	1.312687	1.3233497699984582	54.845440
jpf-regression/ExSymExe18_false.yml	true	false	1.900117	1.9038100360012322	78.041088
jpf-regression/ExSymExe18_true.yml	true	true	1.338949	1.343153315001473	53.579776
jpf-regression/ExSymExe19_false.yml	true	false	1.910634	1.9243621389996406	79.974400
jpf-regression/ExSymExe19_true.yml	true	true	4.77935	4.7829492339988064	125.911040
jpf-regression/ExSymExe1_false.yml	true	false	1.68246	1.6947366719996353	113.614848
jpf-regression/ExSymExe1_true.yml	true	true	1.762038	1.7749442650001583	54.353920
jpf-regression/ExSymExe20_false.yml	true	false	4.424666	4.435093366999354	156.606464
jpf-regression/ExSymExe20_true.yml	true	true	1.855563	1.873517197000183	56.795136
jpf-regression/ExSymExe21_false.yml	true	false	2.625345	2.642706275999444	125.624320
jpf-regression/ExSymExe21_true.yml	true	true	1.883053	1.8994404479999503	55.345152
jpf-regression/ExSymExe25_false.yml	true	false	1.540079	1.5515445830005774	88.276992
jpf-regression/ExSymExe25_true.yml	true	true	1.795709	1.8032017839996115	53.555200
jpf-regression/ExSymExe26_false.yml	true	false	2.784815	2.7975654829988343	116.002816
jpf-regression/ExSymExe26_true.yml	true	true	1.326247	1.3470515370008798	55.861248
jpf-regression/ExSymExe27_false.yml	true	false	2.0101	2.0257965339988004	82.948096
jpf-regression/ExSymExe27_true.yml	true	true	1.289496	1.3097987370001647	53.460992
jpf-regression/ExSymExe28_false.yml	true	false	1.921979	1.935652537000351	78.974976
jpf-regression/ExSymExe28_true.yml	true	true	1.834596	1.8512878969995654	54.530048
jpf-regression/ExSymExe29_false.yml	true	false	2.230843	2.2339256319992273	158.400512
jpf-regression/ExSymExe29_true.yml	true	true	1.795411	1.8153435149997676	53.489664
jpf-regression/ExSymExe2_false.yml	true	false	2.625459	2.638630899000418	130.387968
jpf-regression/ExSymExe2_true.yml	true	true	1.366011	1.3686715699986962	53.698560
jpf-regression/ExSymExe3_false.yml	true	false	2.026606	2.0481218910008465	88.641536
jpf-regression/ExSymExe3_true.yml	true	true	1.366309	1.3876538500007882	53.592064
jpf-regression/ExSymExe4_false.yml	true	false	3.288118	3.3118242590007867	113.885184
jpf-regression/ExSymExe4_true.yml	true	true	1.356431	1.378747706001377	54.108160
jpf-regression/ExSymExe5_false.yml	true	false	1.971668	1.9835312870000052	79.728640
jpf-regression/ExSymExe5_true.yml	true	true	1.327954	1.339509977000489	55.300096
jpf-regression/ExSymExe6_false.yml	true	false	1.949777	1.9628019770007086	79.183872
jpf-regression/ExSymExe6_true.yml	true	true	1.824516	1.847404127000118	53.624832
jpf-regression/ExSymExe7_false.yml	true	false	1.585001	1.5973730379992048	108.158976
jpf-regression/ExSymExe7_true.yml	true	true	2.079751	2.0883419350011536	114.860032
jpf-regression/ExSymExe8_false.yml	true	false	2.424026	2.437043308000284	118.075392
jpf-regression/ExSymExe8_true.yml	true	true	1.303903	1.3257014030004939	54.308864
jpf-regression/ExSymExe9_false.yml	true	false	1.353929	1.3641265139995085	54.628352
jpf-regression/ExSymExe9_true.yml	true	true	1.774519	1.7856068159999268	53.174272
jpf-regression/ExSymExeArrays_false.yml	true	false	1.790147	1.8120294320015091	54.861824
jpf-regression/ExSymExeArrays_true.yml	true	true	1.341753	1.3542633920005755	53.096448
jpf-regression/ExSymExeBool_false.yml	true	false	1.790545	1.8037399469994853	53.481472
jpf-regression/ExSymExeBool_true.yml	true	true	1.797333	1.8103547749997233	54.804480
jpf-regression/ExSymExeComplexMath_false.yml	true	false	1.395598	1.408271808999416	53.161984
jpf-regression/ExSymExeComplexMath_true.yml	true	true	1.816647	1.8201460899999802	53.571584
jpf-regression/ExSymExeD2I_false.yml	true	false	1.314385	1.3263080730012007	53.456896
jpf-regression/ExSymExeD2I_true.yml	true	true	1.388392	1.3985052070001984	77.754368
jpf-regression/ExSymExeD2L_false.yml	true	true	1.976415	1.9959252110002126	82.878464
jpf-regression/ExSymExeD2L_true.yml	true	true	1.392404	1.3953457950010488	80.515072
jpf-regression/ExSymExeF2I_false.yml	true	false	1.336398	1.3474788450002961	53.370880
jpf-regression/ExSymExeF2I_true.yml	true	true	1.866443	1.8772864589991514	79.441920
jpf-regression/ExSymExeF2L_false.yml	true	true	1.456959	1.4774928980004916	77.967360
jpf-regression/ExSymExeF2L_true.yml	true	true	1.950577	1.962584531000175	78.045184
jpf-regression/ExSymExeFNEG_false.yml	true	true	1.492485	1.5101355520000652	82.313216
jpf-regression/ExSymExeFNEG_true.yml	true	true	1.454887	1.4577744159996655	78.618624
jpf-regression/ExSymExeGetStatic_false.yml	true	false	1.314132	1.326927504998821	53.624832
jpf-regression/ExSymExeGetStatic_true.yml	true	true	1.762562	1.7856337600005645	53.379072
jpf-regression/ExSymExeI2D_false.yml	true	true	1.523079	1.534890319000624	88.801280
jpf-regression/ExSymExeI2D_true.yml	true	true	2.165567	2.17872968499978	113.143808
jpf-regression/ExSymExeI2F_false.yml	true	false	1.328508	1.3511812519991508	53.088256
jpf-regression/ExSymExeI2F_true.yml	true	true	1.450033	1.4529961890002596	79.212544
jpf-regression/ExSymExeLCMP_false.yml	true	false	1.860352	1.873726177998833	79.159296
jpf-regression/ExSymExeLCMP_true.yml	true	true	1.407934	1.4174198119999346	79.077376
jpf-regression/ExSymExeLongBytecodes_false.yml	true	false	1.577172	1.5966060980008479	88.289280
jpf-regression/ExSymExeLongBytecodes_true.yml	true	true	1.590269	1.6098511500003951	89.214976
jpf-regression/ExSymExeResearch_false.yml	true	false	2.126391	2.1373277829989092	82.718720
jpf-regression/ExSymExeResearch_true.yml	true	true	1.949226	1.9624750780003524	79.691776
jpf-regression/ExSymExeSimple_false.yml	true	false	1.456596	1.469621702999575	81.039360
jpf-regression/ExSymExeSimple_true.yml	true	true	1.496898	1.519376979998924	78.622720
jpf-regression/ExSymExeSuzette_false.yml	true	false	1.483976	1.496613838000485	79.044608
jpf-regression/ExSymExeSuzette_true.yml	true	true	1.97181	1.9794034360002115	79.859712
jpf-regression/ExSymExeSwitch_false.yml	true	false	1.480404	1.4925399979983922	78.630912
jpf-regression/ExSymExeSwitch_true.yml	true	true	1.470172	1.4731562379984098	77.946880
jpf-regression/ExSymExeTestAssignments_false.yml	true	false	1.877253	1.8891725769990444	78.594048
jpf-regression/ExSymExeTestAssignments_true.yml	true	true	1.469535	1.472491196998817	78.548992
jpf-regression/ExSymExeTestClassFields_false.yml	true	false	1.447137	1.4503111989997706	78.897152
jpf-regression/ExSymExeTestClassFields_true.yml	true	true	1.395616	1.3990976200002478	78.598144
jpf-regression/ExSymExe_false.yml	true	false	1.918846	1.9414766270001564	55.144448
jpf-regression/ExSymExe_true.yml	true	true	1.433942	1.4453910699994594	53.604352
jpf-regression/TestLazy_false.yml	true	false	1.848167	1.8710315039988927	78.422016
jpf-regression/TestLazy_true.yml	true	true	1.467821	1.4807464009991236	78.598144
java-ranger-regression/TCAS_prop1.yml	true	false	2.839764	2.856707228000232	90.636288
java-ranger-regression/TCAS_prop2.yml	true	true	7.970125	7.973658591001367	137.723904
java-ranger-regression/TCAS_prop3.yml	true	true	12.607285	12.618758225999045	132.624384
java-ranger-regression/apachecli_eqchk.yml	true	true	49.861957	49.876552350000566	120.446976
java-ranger-regression/schedule_eqchk.yml	true	true	4.763686	4.776927909999358	96.333824
java-ranger-regression/WBS/WBS_prop1.yml	true	false	1.570857	1.5836160159997235	79.093760
java-ranger-regression/WBS/WBS_prop2.yml	true	true	4.51532	4.526010837000285	119.054336
