tool		SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/StringBuilderConstructors01.yml	true	unknown	2.562805	2.567805168000632	100.605952
jbmc-regression/StringBuilderConstructors02.yml	true	unknown	2.081802	2.1004229389982356	54.382592
jbmc-regression/StringBuilderInsertDelete01.yml	true	true	2.375535	2.3845113149982353	57.131008
jbmc-regression/StringBuilderInsertDelete02.yml	true	unknown	2.203051	2.226672808003059	54.337536
jbmc-regression/StringBuilderInsertDelete03.yml	true	unknown	1.999941	2.0217599689967756	54.943744
jbmc-regression/StringCompare01.yml	true	true	2.364244	2.384993568997743	55.418880
jbmc-regression/StringCompare02.yml	true	unknown	1.791081	1.8015561529973638	53.530624
jbmc-regression/StringCompare03.yml	true	unknown	2.006383	2.031140168001002	53.927936
jbmc-regression/StringCompare04.yml	true	unknown	1.988026	2.006891741999425	54.247424
jbmc-regression/StringCompare05.yml	true	true	2.306318	2.315240415999142	54.546432
jbmc-regression/StringConcatenation01.yml	true	true	2.30107	2.3095350399999006	81.506304
jbmc-regression/StringConcatenation02.yml	true	true	2.350819	2.354680925000139	80.793600
jbmc-regression/StringConcatenation03.yml	true	true	2.815323	2.829799577000813	83.148800
jbmc-regression/StringConcatenation04.yml	true	true	2.305898	2.3180598279977858	82.677760
jbmc-regression/StringConstructors01.yml	true	true	2.062172	2.081558837002376	54.427648
jbmc-regression/StringConstructors02.yml	true	true	2.760709	2.774145426999894	81.936384
jbmc-regression/StringConstructors03.yml	true	true	2.248098	2.2615850440015492	81.887232
jbmc-regression/StringConstructors04.yml	true	true	2.198878	2.202871020999737	82.108416
jbmc-regression/StringConstructors05.yml	true	true	2.60154	2.615573171999131	81.625088
