tool		SPF Tuesday 26 August 2025 03:16:19 AM IST	SPF Tuesday 26 August 2025 03:16:19 AM IST	SPF Tuesday 26 August 2025 03:16:19 AM IST	SPF Tuesday 26 August 2025 03:16:19 AM IST
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jpf-regression/ExSymExe_false.yml	false	false	1.477372	1.4904753620003248	53.227520
jpf-regression/ExSymExe_true.yml	true	true	1.429795	1.4491358380000747	55.820288
jpf-regression/TestLazy_false.yml	false	false	1.628773	1.637012125000183	100.012032
jpf-regression/TestLazy_true.yml	true	true	1.67638	1.6969343880000451	112.844800
java-ranger-regression/LoopCharAt.yml	false	true	4.974787	4.986855668000317	119.734272
java-ranger-regression/TCAS_prop1.yml	false	false	14.397677	14.420329978000154	140.025856
java-ranger-regression/TCAS_prop2.yml	true	true	55.047309	55.121299046000786	150.765568
java-ranger-regression/TCAS_prop3.yml	true	true	57.120452	57.16998566999973	151.523328
java-ranger-regression/apachecli_eqchk.yml	true	true	337.082966	337.2706378309995	180.174848
java-ranger-regression/schedule_eqchk.yml	true	true	51.432915	51.45115181099936	144.769024
java-ranger-regression/WBS/WBS_prop1.yml	false	false	3.598841	3.6097746710001957	102.121472
java-ranger-regression/WBS/WBS_prop2.yml	true	true	69.095077	69.11699410100027	133.894144
java-ranger-regression/WBS/WBS_prop3.yml	false	false	3.674649	3.69145792099971	103.366656
java-ranger-regression/WBS/WBS_prop4.yml	false	false	69.73701	69.78346527200029	138.985472
java-ranger-regression/alarm/Alarm_prop1.yml	true	true	3.599804	3.6254988139999114	117.411840
java-ranger-regression/alarm/Alarm_prop10.yml	true	true	3.267626	3.2805139000001873	107.900928
java-ranger-regression/alarm/Alarm_prop2.yml	true	true	3.29946	3.312838400000146	108.371968
java-ranger-regression/alarm/Alarm_prop3.yml	true	true	3.469782	3.4821895269997185	118.136832
java-ranger-regression/alarm/Alarm_prop4.yml	true	true	3.897894	3.9182335939995028	124.211200
java-ranger-regression/alarm/Alarm_prop5.yml	true	true	3.591254	3.6278089739998904	117.256192
java-ranger-regression/alarm/Alarm_prop6.yml	true	true	3.593912	3.609010457000295	117.915648
java-ranger-regression/alarm/Alarm_prop8.yml	true	true	3.327649	3.3409744210002827	108.130304
java-ranger-regression/alarm/Alarm_prop9.yml	true	true	3.629843	3.6412905189999947	121.360384
java-ranger-regression/infusion/Infusion_prop1.yml	true	true	3.263392	3.275420185999792	107.532288
java-ranger-regression/infusion/Infusion_prop10.yml	true	true	3.246504	3.2701132080001116	106.901504
java-ranger-regression/infusion/Infusion_prop11.yml	true	true	3.429467	3.452327588999651	118.235136
java-ranger-regression/infusion/Infusion_prop12.yml	true	true	3.091863	3.118968372999916	103.411712
java-ranger-regression/infusion/Infusion_prop13.yml	true	true	3.026661	3.037121969000509	117.624832
java-ranger-regression/infusion/Infusion_prop2.yml	true	true	3.068891	3.092362189000596	105.132032
java-ranger-regression/infusion/Infusion_prop3.yml	true	true	3.061532	3.075037384999632	104.017920
java-ranger-regression/infusion/Infusion_prop4.yml	true	true	3.214006	3.222188370999902	121.315328
java-ranger-regression/infusion/Infusion_prop5.yml	true	true	3.260551	3.2703518710004573	118.333440
java-ranger-regression/infusion/Infusion_prop6.yml	true	true	2.926154	2.9346025240001836	104.722432
java-ranger-regression/infusion/Infusion_prop7.yml	true	true	3.096011	3.109649409000667	117.465088
java-ranger-regression/infusion/Infusion_prop8.yml	true	true	3.854975	3.868493713999669	108.957696
java-ranger-regression/infusion/Infusion_prop9.yml	true	true	3.118049	3.1260156629996345	117.547008
java-ranger-regression/siena_eqchk/siena_prop1.yml	true	unknown	32.884761	32.89961190400027	141.733888
java-ranger-regression/siena_eqchk/siena_prop2.yml	false	false	18.270939	18.296319757000674	134.033408
java-ranger-regression/replace5_eqchk/replace5_prop1.yml	true	true	109.042623	109.07900126100049	140.173312
java-ranger-regression/replace5_eqchk/replace5_prop2.yml	false	false	4.391904	4.4158148090000395	117.858304
java-ranger-regression/nanoxml_eqchk/nanoxml_prop1.yml	true	unknown	3.607424	3.6227503919999435	102.608896
java-ranger-regression/nanoxml_eqchk/nanoxml_prop2.yml	false	unknown	3.813345	3.8258209890000217	111.689728
java-ranger-regression/nanoxml_eqchk/nanoxml_prop3.yml	false	unknown	3.892883	3.9073939119998613	109.858816
java-ranger-regression/printtokens_eqchk/printtokens_prop1.yml	true	unknown	3.587787	3.609534244000315	114.081792
java-ranger-regression/printtokens_eqchk/printtokens_prop2.yml	false	false	3.575431	3.579676591999487	114.229248
MinePump/spec1-5_product1.yml	false	false	3.449697	3.4551967309998872	106.668032
MinePump/spec1-5_product10.yml	false	false	3.473949	3.4850975850004033	106.549248
MinePump/spec1-5_product11.yml	false	false	12.758847	12.772622525999395	127.438848
MinePump/spec1-5_product12.yml	false	false	4.6283	4.647092119999797	116.293632
MinePump/spec1-5_product13.yml	false	false	3.886294	3.9060573420001674	119.521280
MinePump/spec1-5_product14.yml	false	false	3.641131	3.649753841000347	106.827776
MinePump/spec1-5_product15.yml	false	false	15.881879	15.88710277500013	126.980096
MinePump/spec1-5_product16.yml	false	false	4.978757	4.993499252999754	120.029184
MinePump/spec1-5_product17.yml	false	false	2.828953	2.832551314999364	117.104640
MinePump/spec1-5_product18.yml	false	false	2.570307	2.57433749700067	106.463232
MinePump/spec1-5_product19.yml	false	false	17.162041	17.17583535599988	127.279104
MinePump/spec1-5_product2.yml	false	false	2.452657	2.4561907340003017	106.762240
MinePump/spec1-5_product20.yml	false	false	3.398714	3.4176528939997297	120.373248
MinePump/spec1-5_product21.yml	false	false	2.520238	2.5244196779995036	107.474944
MinePump/spec1-5_product22.yml	false	false	2.789254	2.792940551999891	115.380224
MinePump/spec1-5_product23.yml	false	false	12.29901	12.304581020000114	125.689856
MinePump/spec1-5_product24.yml	false	false	3.583597	3.60529054700055	121.847808
MinePump/spec1-5_product25.yml	false	false	3.268171	3.282263371999761	106.074112
MinePump/spec1-5_product26.yml	false	false	2.995677	3.0001268879996132	117.653504
MinePump/spec1-5_product27.yml	false	false	16.683621	16.70785041399995	127.954944
MinePump/spec1-5_product28.yml	false	false	3.784547	3.7921129630003634	115.228672
MinePump/spec1-5_product29.yml	false	false	3.479303	3.484395002999918	107.544576
MinePump/spec1-5_product3.yml	false	false	12.37165	12.377407532999314	126.832640
MinePump/spec1-5_product30.yml	false	false	2.924484	2.9319663160003984	116.981760
MinePump/spec1-5_product31.yml	false	false	17.295484	17.302450236999903	127.549440
MinePump/spec1-5_product32.yml	false	false	3.545443	3.558548940000037	111.263744
MinePump/spec1-5_product33.yml	false	false	2.639285	2.6589429800005746	104.087552
MinePump/spec1-5_product34.yml	false	false	2.623384	2.6333293739999135	115.613696
MinePump/spec1-5_product35.yml	false	false	14.181194	14.196426346999942	126.611456
MinePump/spec1-5_product36.yml	false	false	3.492509	3.498932102999788	114.987008
MinePump/spec1-5_product37.yml	false	false	2.278803	2.2847728299993832	100.974592
MinePump/spec1-5_product38.yml	false	false	2.484604	2.4994033789998866	103.751680
MinePump/spec1-5_product39.yml	false	false	11.090361	11.094988787000148	126.861312
MinePump/spec1-5_product4.yml	false	false	3.326147	3.3350203099998907	111.636480
MinePump/spec1-5_product40.yml	false	false	4.138283	4.153172674999951	109.633536
MinePump/spec1-5_product41.yml	false	false	3.135713	3.140224388000206	119.742464
MinePump/spec1-5_product42.yml	false	false	2.801651	2.8223867939996126	109.117440
MinePump/spec1-5_product43.yml	false	false	17.893553	17.898733844000162	131.194880
MinePump/spec1-5_product44.yml	false	false	4.149445	4.1729924199999004	114.814976
MinePump/spec1-5_product45.yml	false	false	2.961334	2.9814871309999944	115.159040
MinePump/spec1-5_product46.yml	false	false	3.09116	3.116268615000081	114.462720
MinePump/spec1-5_product47.yml	false	false	15.936405	15.941434977999961	128.819200
MinePump/spec1-5_product48.yml	false	false	3.872765	3.8838136319991463	121.864192
MinePump/spec1-5_product49.yml	false	false	2.349879	2.3633032470006583	101.986304
MinePump/spec1-5_product5.yml	false	false	2.677423	2.680856152999695	106.336256
MinePump/spec1-5_product50.yml	false	false	2.654545	2.658758859000045	114.499584
MinePump/spec1-5_product51.yml	false	false	10.910617	10.915727722000156	127.479808
MinePump/spec1-5_product52.yml	false	false	3.744607	3.7561939449997226	115.023872
MinePump/spec1-5_product53.yml	false	false	2.320408	2.334159824999915	101.470208
MinePump/spec1-5_product54.yml	false	false	2.984741	2.9990435749996323	101.920768
MinePump/spec1-5_product55.yml	false	false	11.72349	11.75506902000052	127.438848
MinePump/spec1-5_product56.yml	false	false	4.122649	4.137201444000311	114.520064
MinePump/spec1-5_product57.yml	true	true	143.33285	143.3621190169997	136.912896
MinePump/spec1-5_product58.yml	true	true	102.993184	103.08053620100054	137.682944
MinePump/spec1-5_product59.yml	true	true	132.504177	132.5341526989996	141.131776
MinePump/spec1-5_product6.yml	false	false	3.304809	3.3259597820006093	114.982912
MinePump/spec1-5_product60.yml	true	true	105.214422	105.30129618299998	141.021184
MinePump/spec1-5_product61.yml	true	true	107.034044	107.09906621099981	137.474048
MinePump/spec1-5_product62.yml	true	true	95.296615	95.30986934299926	139.116544
MinePump/spec1-5_product63.yml	true	true	94.627122	94.64316866599984	141.721600
MinePump/spec1-5_product64.yml	true	true	94.982074	94.99032066700056	141.787136
MinePump/spec1-5_product7.yml	false	false	16.288548	16.295700290999775	126.869504
MinePump/spec1-5_product8.yml	false	false	5.108609	5.12370205300067	111.132672
MinePump/spec1-5_product9.yml	false	false	3.645122	3.651812055000846	102.174720
algorithms/BellmanFord-FunSat01.yml	true	unknown	3.292808	3.3067049100000077	123.101184
algorithms/BellmanFord-FunSat02.yml	false	unknown	2.723848	2.747790127999906	122.523648
algorithms/BellmanFord-FunUnsat01.yml	false	unknown	2.658037	2.6633067639995716	122.933248
algorithms/BellmanFord-FunUnsat02.yml	false	unknown	3.048626	3.0661535299996103	122.609664
algorithms/BellmanFord-MemSat01.yml	true	unknown	2.372762	2.377897423999457	109.301760
algorithms/BellmanFord-MemSat02.yml	true	unknown	2.698479	2.704233731000386	109.473792
algorithms/BellmanFord-MemUnsat01.yml	false	unknown	2.021857	2.0272392750002837	109.645824
algorithms/BellmanFord-MemUnsat02.yml	false	unknown	2.540274	2.555440503999307	111.964160
algorithms/BinaryTreeSearch-FunSat01.yml	true	true	38.909154	38.92081805199996	137.031680
algorithms/BinaryTreeSearch-FunUnsat01.yml	false	false	2.860106	2.871084224000697	104.935424
algorithms/BinaryTreeSearch-MemSat01.yml	true	true	38.896613	38.90454655300073	145.784832
algorithms/BinaryTreeSearch-MemUnsat01.yml	false	false	2.443408	2.448685992000719	103.014400
algorithms/BinaryTreeSearch-MemUnsat02.yml	false	false	2.263446	2.277943203000177	102.141952
algorithms/InsertionSort-FunSat01.yml	true	unknown	2.201407	2.215801096999712	100.417536
algorithms/InsertionSort-FunSat02.yml	true	unknown	2.36794	2.3813007480002852	113.750016
algorithms/InsertionSort-FunUnsat01.yml	false	unknown	2.387893	2.3929018580001866	115.703808
algorithms/InsertionSort-MemSat01.yml	true	unknown	2.356649	2.378834346000076	113.823744
algorithms/InsertionSort-MemUnsat01.yml	false	unknown	2.45721	2.463736916000016	114.282496
algorithms/MergeSortIterative-FunSat01.yml	true	unknown	2.508901	2.5224337390000073	113.897472
algorithms/MergeSortIterative-FunSat02.yml	true	unknown	2.575613	2.5899606399998447	114.122752
algorithms/MergeSortIterative-FunUnsat01.yml	false	unknown	2.646745	2.657794185000057	114.405376
algorithms/MergeSortIterative-MemSat01.yml	false	unknown	2.655317	2.659568255000522	113.917952
algorithms/MergeSortIterative-MemUnsat01.yml	false	unknown	2.262927	2.2758203729999877	101.027840
algorithms/RedBlackTree-FunSat01.yml	true	true	5.553416	5.568927779999285	124.891136
algorithms/RedBlackTree-FunUnsat01.yml	false	false	3.409162	3.4213051890001225	122.064896
algorithms/RedBlackTree-MemSat01.yml	true	true	38.861871	38.87309356200058	150.384640
algorithms/RedBlackTree-MemUnsat01.yml	false	unknown	6.675343	6.698321591000422	134.807552
algorithms/SortedListInsert-FunSat01.yml	true	true	30.917572	30.932702156999767	144.089088
algorithms/SortedListInsert-FunSat02.yml	true	true	29.968653	29.984292273000392	141.369344
algorithms/SortedListInsert-FunUnsat01.yml	false	false	5.050192	5.062619856999845	128.991232
algorithms/SortedListInsert-MemSat01.yml	true	true	13.821291	13.826685775999977	137.371648
algorithms/SortedListInsert-MemUnsat01.yml	false	unknown	2.196915	2.209077688999969	113.270784
algorithms/Trie-FunSat01.yml	true	true	2.375328	2.3885973639999065	113.680384
algorithms/Trie-FunUnsat01.yml	false	false	2.207823	2.2124490750002224	100.859904
algorithms/Trie-MemSat01.yml	true	true	2.215346	2.237870255999951	100.454400
algorithms/Trie-MemUnsat01.yml	false	false	2.236456	2.2491687660003663	100.728832
algorithms/Tsp-FunSat01.yml	false	unknown	2.338998	2.352828109999791	113.541120
algorithms/Tsp-FunUnsat01.yml	false	unknown	1.985221	1.9900677019995783	99.893248
algorithms/Tsp-MemSat01.yml	true	unknown	2.024788	2.0386886640008015	102.154240
algorithms/Tsp-MemUnsat01.yml	false	unknown	2.042094	2.0500909679994948	101.081088
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml	false	unknown	1.979149	1.9933099569998376	58.449920
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml	false	unknown	1.783522	1.7966979049997462	56.193024
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml	true	unknown	1.695209	1.7087465839995275	56.537088
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml	false	unknown	1.907758	1.9205477870000323	60.809216
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml	false	unknown	1.790093	1.8028585960000783	56.483840
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml	true	unknown	1.86378	1.8829498100003548	56.291328
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml	false	unknown	1.970096	1.9838488689993028	78.770176
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml	false	unknown	2.077494	2.090762815000744	87.523328
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml	true	unknown	1.994646	1.998941200000445	77.631488
jdart-regression/OverapproximationString01.yml	false	false	1.808451	1.8163078670004325	80.588800
jdart-regression/URLDecoder01.yml	true	false	1.591192	1.5979155790000732	56.770560
jdart-regression/URLDecoder02.yml	false	false	1.634503	1.6565307249993566	59.543552
jdart-regression/addition01.yml	false	true	2.612911	2.625167505999343	113.741824
jdart-regression/array-iteration01.yml	false	unknown	1.763608	1.7749529699995037	109.834240
jdart-regression/boundcheck100.yml	false	false	10.327636	10.336869646000196	114.454528
jdart-regression/boundcheck200.yml	false	false	13.86577	13.895221151999976	122.548224
jdart-regression/boundcheck30.yml	false	false	4.123836	4.139427733999582	112.963584
jdart-regression/double2long.yml	false	true	1.75401	1.7571217400000023	83.517440
jdart-regression/float.yml	false	true	1.780582	1.8003121279998595	81.428480
jdart-regression/list2.yml	true	true	260.423844	260.48293059999924	180.228096
jdart-regression/radians.yml	false	true	1.763629	1.7767009899998811	55.783424
jdart-regression/shifting.yml	false	unknown	2.230803	2.2542987770002583	121.880576
jdart-regression/shifting2.yml	false	unknown	2.70634	2.711434465999446	122.241024
jdart-regression/shifting3.yml	false	unknown	2.096637	2.103655889000038	122.150912
jdart-regression/startswith.yml	true	true	2.151552	2.166750633000447	93.728768
securibench/Aliasing1.yml	false	false	3.541974	3.555711254000016	84.336640
securibench/Aliasing2.yml	true	true	3.921986	3.937781448000351	60.530688
securibench/Aliasing3.yml	true	true	2.977963	2.9933743310002683	58.560512
securibench/Aliasing4.yml	false	false	3.875505	3.899069219000012	84.541440
securibench/Aliasing5.yml	false	false	3.325654	3.338977626999622	82.763776
securibench/Aliasing6.yml	false	false	4.245512	4.259327038000265	83.079168
securibench/Arrays1.yml	false	false	3.258778	3.2720870550001564	82.898944
securibench/Arrays10.yml	false	true	3.230035	3.2406016989998534	95.662080
securibench/Arrays2.yml	false	false	3.81566	3.8197884000001068	87.703552
securibench/Arrays3.yml	false	false	3.026964	3.040614846000608	87.412736
securibench/Arrays4.yml	false	false	3.188134	3.201911232000384	87.560192
securibench/Arrays5.yml	true	true	3.707487	3.7273627109998415	59.772928
securibench/Arrays6.yml	false	false	3.333352	3.338472501999604	95.256576
securibench/Arrays7.yml	false	false	3.69538	3.7090844649992505	108.527616
securibench/Arrays8.yml	false	false	3.305559	3.322947538000335	101.019648
securibench/Arrays9.yml	false	false	3.119178	3.1315394500006732	82.538496
securibench/Basic1.yml	false	false	3.184309	3.197798899999725	87.273472
securibench/Basic10.yml	false	false	4.132183	4.154091359000631	95.223808
securibench/Basic11.yml	false	unknown	2.912187	2.9331538569995246	59.338752
securibench/Basic12.yml	false	false	4.048072	4.066596874000425	115.462144
securibench/Basic15.yml	false	false	3.194601	3.215938278000067	95.584256
securibench/Basic16.yml	false	false	3.183485	3.196482857999399	81.956864
securibench/Basic17.yml	false	false	3.045308	3.0554284440004267	86.294528
securibench/Basic18.yml	false	false	4.786775	4.7973617369998465	100.945920
securibench/Basic19.yml	false	false	3.337342	3.355224246999569	95.068160
securibench/Basic2.yml	false	false	3.840367	3.843937666999409	115.646464
securibench/Basic20.yml	false	false	2.982168	2.985505548999754	82.231296
securibench/Basic21.yml	false	unknown	3.104186	3.120733884999936	77.705216
securibench/Basic24.yml	false	unknown	3.107361	3.1270118499996897	77.168640
securibench/Basic25.yml	false	unknown	4.102495	4.114103474999865	76.390400
securibench/Basic26.yml	false	false	3.726088	3.7494991250005114	85.110784
securibench/Basic27.yml	false	false	3.125887	3.1466932490002364	95.608832
securibench/Basic28.yml	true	true	2.953028	2.974345553000603	59.924480
securibench/Basic29.yml	false	false	3.239135	3.249873507999837	95.793152
securibench/Basic3.yml	false	unknown	2.817514	2.8393299059998753	60.096512
securibench/Basic30.yml	false	false	3.645953	3.650133179000477	82.612224
securibench/Basic31.yml	false	false	4.303735	4.317874346000281	95.662080
securibench/Basic32.yml	false	false	3.189412	3.20284235500003	86.933504
securibench/Basic33.yml	false	false	3.29987	3.3119440159998703	96.677888
securibench/Basic34.yml	false	false	3.376546	3.392067671999939	89.665536
securibench/Basic35.yml	false	false	3.470298	3.4735620080000444	89.497600
securibench/Basic37.yml	false	unknown	3.739015	3.748110866999923	114.479104
securibench/Basic38.yml	false	unknown	4.039494	4.06215128400072	102.174720
securibench/Basic39.yml	false	unknown	3.120762	3.1336541540003964	101.900288
securibench/Basic4.yml	false	false	3.404054	3.417326580999543	116.998144
securibench/Basic5.yml	false	unknown	2.68585	2.7082201310004166	56.954880
securibench/Basic6.yml	true	unknown	3.211802	3.2294862589997138	58.753024
securibench/Basic7.yml	false	unknown	3.632256	3.6456318259997715	57.520128
securibench/Basic8.yml	true	true	2.881356	2.8942270429997734	56.643584
securibench/Basic9.yml	false	false	3.055807	3.0642297069998676	102.174720
securibench/Collections1.yml	false	false	3.109522	3.122862029999851	83.148800
securibench/Collections10.yml	false	false	3.861564	3.880113141000038	93.564928
securibench/Collections12.yml	false	false	3.264011	3.267523044999507	85.262336
securibench/Collections13.yml	false	true	3.908122	3.924679611999636	63.692800
securibench/Collections14.yml	false	false	4.194988	4.2030955019999965	104.669184
securibench/Collections2.yml	false	false	2.970721	2.9834124529998007	83.181568
securibench/Collections3.yml	false	false	3.707296	3.7118387880000228	86.441984
securibench/Collections4.yml	false	false	3.285769	3.298176059999605	95.506432
securibench/Collections5.yml	false	false	3.378788	3.395176839000669	96.276480
securibench/Collections6.yml	false	false	4.057973	4.071827083000244	86.069248
securibench/Collections7.yml	false	false	3.134853	3.1470737390000068	84.054016
securibench/Collections8.yml	true	true	3.012702	3.029665742000361	62.906368
securibench/Collections9.yml	true	true	3.896759	3.909792512000422	95.105024
securibench/Datastructures1.yml	false	false	3.240281	3.253557021999768	82.337792
securibench/Datastructures2.yml	false	false	3.310477	3.325150735000534	82.522112
securibench/Datastructures3.yml	false	false	4.273245	4.288128852000227	100.970496
securibench/Datastructures4.yml	true	true	2.828788	2.8324101180005528	57.987072
securibench/Datastructures5.yml	false	unknown	3.48334	3.496525636000115	57.274368
securibench/Datastructures6.yml	false	false	4.598216	4.6205144599998675	119.046144
securibench/Factories1.yml	false	unknown	2.713729	2.7234068909992857	59.224064
securibench/Factories2.yml	false	false	3.080792	3.0939014989999123	82.173952
securibench/Factories3.yml	false	false	3.997695	4.011324836000313	82.640896
securibench/Inter1.yml	false	false	3.81207	3.8331020599998737	86.519808
securibench/Inter10.yml	false	unknown	2.838442	2.852642009000192	59.572224
securibench/Inter11.yml	false	unknown	2.805013	2.8123878480000712	59.727872
securibench/Inter12.yml	false	false	2.991505	3.0054052309997132	82.391040
securibench/Inter13.yml	false	false	4.522458	4.546555116999116	92.778496
securibench/Inter14.yml	false	false	4.277666	4.289075360999959	101.199872
securibench/Inter2.yml	false	false	4.48195	4.494664937999914	83.914752
securibench/Inter3.yml	false	false	3.634847	3.646041673999207	84.566016
securibench/Inter4.yml	false	false	3.533251	3.5567230159995233	86.433792
securibench/Inter5.yml	false	unknown	4.059508	4.063126095999905	56.483840
securibench/Inter6.yml	false	false	3.54107	3.5623784119998163	101.539840
securibench/Inter7.yml	false	false	3.366006	3.3748390840000866	86.802432
securibench/Inter8.yml	false	false	3.078499	3.0915696249994653	82.059264
securibench/Inter9.yml	false	unknown	3.851594	3.8664722610001263	60.346368
securibench/Pred1.yml	true	true	2.963923	2.9743019329998788	58.056704
securibench/Pred2.yml	false	false	3.655147	3.6684771010004624	116.330496
securibench/Pred3.yml	true	true	4.593452	4.61352009500024	114.593792
securibench/Pred4.yml	false	false	3.581971	3.598922686000151	95.322112
securibench/Pred5.yml	false	false	4.402918	4.41658760700011	86.892544
securibench/Pred6.yml	true	true	2.951261	2.9611451459995806	57.384960
securibench/Pred7.yml	true	true	3.214535	3.227854262000619	57.630720
securibench/Pred8.yml	false	false	3.364663	3.386385859999791	96.129024
securibench/Pred9.yml	true	true	4.680619	4.687198261000049	94.937088
securibench/Refl1.yml	false	false	4.476823	4.500172774000021	96.264192
securibench/Refl2.yml	false	true	2.980688	2.9979165799995826	59.523072
securibench/Refl3.yml	false	false	3.497984	3.5111573980002504	95.739904
securibench/Refl4.yml	false	false	3.495899	3.5100319419998414	95.330304
securibench/Sanitizers1.yml	false	TIMEOUT	901.023946	901.0044933139998	2181.824512
securibench/Sanitizers2.yml	true	OUT OF MEMORY	358.722906	358.5732328949998	2999.955456
securibench/Sanitizers3.yml	true	unknown	3.785714	3.7995546280008057	76.058624
securibench/Sanitizers4.yml	false	true	50.027353	50.03332812999997	232.742912
securibench/Sanitizers5.yml	false	unknown	3.251739	3.269667768000545	77.602816
securibench/Sanitizers6.yml	true	true	9.029846	9.044732999999724	132.325376
securibench/Session1.yml	false	false	3.486724	3.509762781000063	86.470656
securibench/Session2.yml	false	false	3.731123	3.743721912000183	95.756288
securibench/Session3.yml	false	false	3.090772	3.1043758790001448	82.345984
securibench/StrongUpdates1.yml	true	true	3.408351	3.43195267900046	57.401344
securibench/StrongUpdates2.yml	true	true	3.099544	3.1212214679999306	59.834368
securibench/StrongUpdates3.yml	true	true	3.410876	3.42439130799994	56.852480
securibench/StrongUpdates4.yml	true	true	2.913753	2.932414259000325	59.326464
securibench/StrongUpdates5.yml	true	true	3.405469	3.4187692759996935	57.176064
float-nonlinear-calculation/Bessel.yml	true	true	1.635933	1.6497521319997759	87.842816
float-nonlinear-calculation/Conflict.yml	true	true	1.707266	1.7128541149995726	88.256512
float-nonlinear-calculation/EulerMethod.yml	false	unknown	1.979621	1.9930188830003317	81.453056
float-nonlinear-calculation/MathSin.yml	false	unknown	2.053091	2.0559329349998734	55.836672
float-nonlinear-calculation/Optimization1.yml	false	unknown	2.63973	2.6530779710001298	78.548992
float-nonlinear-calculation/Optimization2.yml	false	unknown	2.174365	2.177699565999319	77.717504
float-nonlinear-calculation/Optimization3.yml	false	true	2.993563	3.008641364000141	77.545472
float-nonlinear-calculation/Optimization4.yml	false	unknown	2.232324	2.239008646000002	80.297984
float-nonlinear-calculation/Optimization5.yml	false	unknown	2.836628	2.8457150650001495	77.258752
float-nonlinear-calculation/Optimization6.yml	false	unknown	2.338179	2.3555771969995476	82.911232
float-nonlinear-calculation/PartitionEx.yml	true	true	1.77235	1.7886683079996146	83.574784
float-nonlinear-calculation/TurnLogic.yml	true	true	2.134996	2.1389513320000333	57.778176
float-nonlinear-calculation/coral1.yml	false	unknown	2.34182	2.3596304830007284	81.989632
float-nonlinear-calculation/coral10.yml	false	unknown	2.947497	2.9559483279999768	78.073856
float-nonlinear-calculation/coral11.yml	false	unknown	2.220138	2.2245135519997348	77.590528
float-nonlinear-calculation/coral12.yml	false	unknown	3.009322	3.014654569999948	77.336576
float-nonlinear-calculation/coral13.yml	false	unknown	2.384112	2.3983110440003657	83.521536
float-nonlinear-calculation/coral14.yml	false	unknown	2.940963	2.9491188689999035	77.991936
float-nonlinear-calculation/coral15.yml	false	unknown	2.226606	2.2456727959997806	81.502208
float-nonlinear-calculation/coral16.yml	false	true	2.109925	2.1215829740003755	78.024704
float-nonlinear-calculation/coral17.yml	false	unknown	2.980336	2.9919457400001193	77.758464
float-nonlinear-calculation/coral18.yml	false	unknown	2.223025	2.2274315730001035	82.792448
float-nonlinear-calculation/coral19.yml	false	unknown	2.799487	2.813530926999192	78.061568
float-nonlinear-calculation/coral2.yml	false	unknown	2.218717	2.2400778169994737	81.453056
float-nonlinear-calculation/coral20.yml	false	unknown	2.223246	2.2453528209998694	81.858560
float-nonlinear-calculation/coral21.yml	false	unknown	2.932358	2.9383385250002902	77.758464
float-nonlinear-calculation/coral22.yml	false	unknown	2.133148	2.147474680000414	79.486976
float-nonlinear-calculation/coral23.yml	true	true	2.193923	2.2118550049999612	81.481728
float-nonlinear-calculation/coral26.yml	true	true	2.243391	2.2656250350000846	80.605184
float-nonlinear-calculation/coral27.yml	false	unknown	2.187048	2.2007851700000174	78.585856
float-nonlinear-calculation/coral28.yml	false	unknown	2.805499	2.810176672000125	77.598720
float-nonlinear-calculation/coral29.yml	false	unknown	2.250309	2.264454848999776	78.360576
float-nonlinear-calculation/coral3.yml	true	true	2.232112	2.246506253000007	87.617536
float-nonlinear-calculation/coral30.yml	false	unknown	2.836446	2.858657355000105	58.486784
float-nonlinear-calculation/coral31.yml	false	true	2.19214	2.1982259280002836	77.844480
float-nonlinear-calculation/coral32.yml	false	unknown	2.215287	2.2271767769998405	80.990208
float-nonlinear-calculation/coral33.yml	false	unknown	2.875018	2.889424971999688	77.705216
float-nonlinear-calculation/coral34.yml	false	unknown	2.231507	2.240848552000898	77.828096
float-nonlinear-calculation/coral35.yml	false	unknown	2.279525	2.30064415599918	92.061696
float-nonlinear-calculation/coral36.yml	false	unknown	2.711204	2.722462371999427	56.311808
float-nonlinear-calculation/coral38.yml	false	unknown	2.200217	2.2046868100005668	81.502208
float-nonlinear-calculation/coral39.yml	false	unknown	2.125251	2.1426481369999237	81.829888
float-nonlinear-calculation/coral4.yml	false	unknown	2.203457	2.2168703990009817	82.178048
float-nonlinear-calculation/coral40.yml	false	unknown	2.228167	2.2372121949993016	78.495744
float-nonlinear-calculation/coral41.yml	false	unknown	2.848139	2.86271094300173	77.467648
float-nonlinear-calculation/coral42.yml	false	unknown	2.223466	2.2350558130001446	78.082048
