tool		SPF Thursday 07 August 2025 02:48:16 AM IST	SPF Thursday 07 August 2025 02:48:16 AM IST	SPF Thursday 07 August 2025 02:48:16 AM IST	SPF Thursday 07 August 2025 02:48:16 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jpf-regression/ExSymExe_false.yml	true	unknown	2.000389	2.020106424000005	55.558144
jpf-regression/ExSymExe_true.yml	true	true	1.519305	1.5319975160000467	53.899264
jpf-regression/TestLazy_false.yml	true	unknown	1.79398	1.8070128909998857	114.057216
jpf-regression/TestLazy_true.yml	true	true	1.605548	1.6181325590000597	100.417536
java-ranger-regression/TCAS_prop1.yml	true	unknown	12.555622	12.564002560000063	147.599360
java-ranger-regression/TCAS_prop2.yml	true	true	53.833048	53.845739020999645	147.652608
java-ranger-regression/TCAS_prop3.yml	true	true	50.462404	50.47431169099991	148.709376
java-ranger-regression/apachecli_eqchk.yml	true	true	447.094721	447.1045786190002	184.020992
java-ranger-regression/schedule_eqchk.yml	true	true	48.773637	48.786609594999845	138.649600
java-ranger-regression/WBS/WBS_prop1.yml	true	unknown	2.860193	2.8708959589998813	118.407168
java-ranger-regression/WBS/WBS_prop2.yml	true	true	46.399101	46.41090372300005	133.636096
java-ranger-regression/WBS/WBS_prop3.yml	true	unknown	3.371908	3.383776325999861	102.440960
java-ranger-regression/WBS/WBS_prop4.yml	true	unknown	59.573911	59.60090998400028	133.070848
java-ranger-regression/alarm/Alarm_prop1.yml	true	true	3.331767	3.3466743959997984	123.748352
java-ranger-regression/alarm/Alarm_prop10.yml	true	true	3.235058	3.2425943799999004	123.760640
java-ranger-regression/alarm/Alarm_prop2.yml	true	true	3.063918	3.0747398680000515	121.208832
java-ranger-regression/alarm/Alarm_prop3.yml	true	true	2.703707	2.714447118999942	107.175936
java-ranger-regression/alarm/Alarm_prop4.yml	true	true	2.753824	2.760891086999891	104.562688
java-ranger-regression/alarm/Alarm_prop5.yml	true	true	2.809435	2.814634160999958	107.872256
java-ranger-regression/alarm/Alarm_prop6.yml	true	true	2.847324	2.859803863000252	109.051904
java-ranger-regression/alarm/Alarm_prop8.yml	true	true	2.866197	2.8728890509996745	107.888640
java-ranger-regression/alarm/Alarm_prop9.yml	true	true	2.932731	2.9423311069999727	121.135104
java-ranger-regression/infusion/Infusion_prop1.yml	true	true	2.794395	2.805773431000034	117.407744
java-ranger-regression/infusion/Infusion_prop10.yml	true	true	3.103917	3.124979326999892	122.372096
java-ranger-regression/infusion/Infusion_prop11.yml	true	true	2.975125	2.9823591209997176	118.108160
java-ranger-regression/infusion/Infusion_prop12.yml	true	true	2.965375	2.97806072100002	121.245696
java-ranger-regression/infusion/Infusion_prop13.yml	true	true	2.937061	2.946901646000242	121.712640
java-ranger-regression/infusion/Infusion_prop2.yml	true	true	2.76487	2.7769006570001693	107.454464
java-ranger-regression/infusion/Infusion_prop3.yml	true	true	2.758479	2.7712219080003706	117.411840
java-ranger-regression/infusion/Infusion_prop4.yml	true	true	2.951676	2.964363942000091	118.140928
java-ranger-regression/infusion/Infusion_prop5.yml	true	true	2.717044	2.72753362200001	122.777600
java-ranger-regression/infusion/Infusion_prop6.yml	true	true	2.936802	2.945815498999764	118.657024
java-ranger-regression/infusion/Infusion_prop7.yml	true	true	2.684867	2.70175422300008	107.880448
java-ranger-regression/infusion/Infusion_prop8.yml	true	true	3.01802	3.0311454620000404	117.030912
java-ranger-regression/infusion/Infusion_prop9.yml	true	true	2.883505	2.892814446000102	121.790464
java-ranger-regression/siena_eqchk/siena_prop1.yml	true	unknown	31.417957	31.42900931899976	140.185600
java-ranger-regression/siena_eqchk/siena_prop2.yml	true	unknown	18.662248	18.68122099900029	134.238208
java-ranger-regression/replace5_eqchk/replace5_prop1.yml	true	true	103.921882	103.93527924099999	159.879168
java-ranger-regression/replace5_eqchk/replace5_prop2.yml	true	unknown	2.720883	2.7303430289998687	107.249664
java-ranger-regression/nanoxml_eqchk/nanoxml_prop1.yml	false	unknown	2.929484	2.9431787660000737	113.750016
java-ranger-regression/nanoxml_eqchk/nanoxml_prop2.yml	false	unknown	2.583037	2.597098753999944	100.446208
java-ranger-regression/nanoxml_eqchk/nanoxml_prop3.yml	false	unknown	3.357339	3.3630534139997508	103.604224
java-ranger-regression/printtokens_eqchk/printtokens_prop1.yml	true	unknown	2.222336	2.236325577000116	100.749312
java-ranger-regression/printtokens_eqchk/printtokens_prop2.yml	true	unknown	3.024306	3.0325662459999876	102.596608
MinePump/spec1-5_product1.yml	true	unknown	2.743724	2.7555879989999994	115.281920
MinePump/spec1-5_product10.yml	true	unknown	3.250932	3.26240363099987	106.221568
MinePump/spec1-5_product11.yml	true	unknown	10.645025	10.649651404999986	125.775872
MinePump/spec1-5_product12.yml	true	unknown	4.37816	4.38924802099973	120.287232
MinePump/spec1-5_product13.yml	true	unknown	2.822299	2.8353462380000565	106.901504
MinePump/spec1-5_product14.yml	true	unknown	2.743482	2.7507102890003807	114.704384
MinePump/spec1-5_product15.yml	true	unknown	14.960173	14.96448604699981	125.460480
MinePump/spec1-5_product16.yml	true	unknown	3.527344	3.531455878000088	120.152064
MinePump/spec1-5_product17.yml	true	unknown	2.794269	2.8014885239999785	117.239808
MinePump/spec1-5_product18.yml	true	unknown	2.506798	2.5169533459998092	104.394752
MinePump/spec1-5_product19.yml	true	unknown	10.770124	10.783991309999692	127.463424
MinePump/spec1-5_product2.yml	true	unknown	2.485444	2.4909085340000274	108.752896
MinePump/spec1-5_product20.yml	true	unknown	3.274101	3.2833380030001535	110.477312
MinePump/spec1-5_product21.yml	true	unknown	2.490902	2.4949510720002763	102.174720
MinePump/spec1-5_product22.yml	true	unknown	2.761357	2.764915496999947	119.570432
MinePump/spec1-5_product23.yml	true	unknown	11.659882	11.663144619000377	129.597440
MinePump/spec1-5_product24.yml	true	unknown	4.17696	4.19014566099986	122.712064
MinePump/spec1-5_product25.yml	true	unknown	2.755698	2.7592392130000007	114.802688
MinePump/spec1-5_product26.yml	true	unknown	2.778432	2.7928409440000905	117.219328
MinePump/spec1-5_product27.yml	true	unknown	11.368491	11.372360012999707	125.837312
MinePump/spec1-5_product28.yml	true	unknown	4.270312	4.2790763540001535	115.134464
MinePump/spec1-5_product29.yml	true	unknown	2.84511	2.856980668000233	117.026816
MinePump/spec1-5_product3.yml	true	unknown	11.433754	11.44667298100012	125.444096
MinePump/spec1-5_product30.yml	true	unknown	3.396787	3.4010762039997644	117.227520
MinePump/spec1-5_product31.yml	true	unknown	11.548455	11.552728375999777	127.455232
MinePump/spec1-5_product32.yml	true	unknown	3.919811	3.934507339999982	112.140288
MinePump/spec1-5_product33.yml	true	unknown	2.507249	2.5208702510003604	114.544640
MinePump/spec1-5_product34.yml	true	unknown	2.905831	2.9281919260001814	103.772160
MinePump/spec1-5_product35.yml	true	unknown	10.630267	10.634164377000161	125.677568
MinePump/spec1-5_product36.yml	true	unknown	3.975241	3.9936624389997633	120.225792
MinePump/spec1-5_product37.yml	true	unknown	2.174123	2.1782945109998764	101.732352
MinePump/spec1-5_product38.yml	true	unknown	2.497605	2.5010573240001577	114.311168
MinePump/spec1-5_product39.yml	true	unknown	10.387428	10.400493357999949	128.180224
MinePump/spec1-5_product4.yml	true	unknown	3.904959	3.918972249000035	111.734784
MinePump/spec1-5_product40.yml	true	unknown	3.492585	3.5143184309999924	120.401920
MinePump/spec1-5_product41.yml	true	unknown	3.572703	3.5860447459999705	108.695552
MinePump/spec1-5_product42.yml	true	unknown	3.135256	3.148423295000157	119.906304
MinePump/spec1-5_product43.yml	true	unknown	11.770752	11.774737944000208	126.414848
MinePump/spec1-5_product44.yml	true	unknown	3.363317	3.384375719000218	120.291328
MinePump/spec1-5_product45.yml	true	unknown	3.592342	3.601471081999989	114.618368
MinePump/spec1-5_product46.yml	true	unknown	2.717178	2.721256559000267	109.600768
MinePump/spec1-5_product47.yml	true	unknown	11.976492	11.989893010999822	127.131648
MinePump/spec1-5_product48.yml	true	unknown	4.259805	4.264517481999974	120.414208
MinePump/spec1-5_product49.yml	true	unknown	2.338762	2.3532064440000795	108.883968
MinePump/spec1-5_product5.yml	true	unknown	2.503234	2.5126678090000496	103.473152
MinePump/spec1-5_product50.yml	true	unknown	2.765633	2.779169670000101	103.972864
MinePump/spec1-5_product51.yml	true	unknown	10.573403	10.585201216000314	125.640704
MinePump/spec1-5_product52.yml	true	unknown	3.030832	3.034102975999758	109.633536
MinePump/spec1-5_product53.yml	true	unknown	2.783778	2.7991931350002233	106.647552
MinePump/spec1-5_product54.yml	true	unknown	2.326441	2.3464979309997034	102.621184
MinePump/spec1-5_product55.yml	true	unknown	13.787451	13.793119568999828	125.054976
MinePump/spec1-5_product56.yml	true	unknown	2.837202	2.842483744999754	109.944832
MinePump/spec1-5_product57.yml	true	true	93.172912	93.22517413700007	135.446528
MinePump/spec1-5_product58.yml	true	true	92.691263	92.80969189899997	136.581120
MinePump/spec1-5_product59.yml	true	true	93.152115	93.24136041999964	141.598720
MinePump/spec1-5_product6.yml	true	unknown	3.266021	3.27132209399997	103.419904
MinePump/spec1-5_product60.yml	true	true	121.575522	121.72926925799993	139.841536
MinePump/spec1-5_product61.yml	true	true	96.185169	96.2088013839998	134.008832
MinePump/spec1-5_product62.yml	true	true	92.633748	92.64697829199986	138.776576
MinePump/spec1-5_product63.yml	true	true	86.332714	86.34509141100034	141.352960
MinePump/spec1-5_product64.yml	true	true	90.813872	90.82196242700002	141.742080
MinePump/spec1-5_product7.yml	true	unknown	13.426364	13.432520195000052	125.886464
MinePump/spec1-5_product8.yml	true	unknown	3.892927	3.9011672719998387	114.790400
MinePump/spec1-5_product9.yml	true	unknown	3.26651	3.270527205000235	118.755328
algorithms/BellmanFord-FunSat01.yml	true	unknown	2.565227	2.5739824620000036	108.912640
algorithms/BellmanFord-FunSat02.yml	true	unknown	2.126134	2.1310127140000077	108.703744
algorithms/BellmanFord-FunUnsat01.yml	true	unknown	2.508274	2.521784941000078	123.011072
algorithms/BellmanFord-FunUnsat02.yml	true	unknown	2.535452	2.542713744000139	109.563904
algorithms/BellmanFord-MemSat01.yml	true	unknown	2.455471	2.4695250869999654	122.671104
algorithms/BellmanFord-MemSat02.yml	true	unknown	2.718936	2.736985010999888	122.322944
algorithms/BellmanFord-MemUnsat01.yml	true	unknown	2.467405	2.4812956300002043	122.589184
algorithms/BellmanFord-MemUnsat02.yml	true	unknown	2.377596	2.390283846999864	100.356096
algorithms/BinaryTreeSearch-FunSat01.yml	true	true	28.462852	28.469569589999992	137.048064
algorithms/BinaryTreeSearch-FunUnsat01.yml	true	unknown	3.693026	3.7025400969996554	105.324544
algorithms/BinaryTreeSearch-MemSat01.yml	true	true	35.627711	35.64337375599962	144.650240
algorithms/BinaryTreeSearch-MemUnsat01.yml	true	unknown	2.19889	2.2035492780000823	101.801984
algorithms/BinaryTreeSearch-MemUnsat02.yml	true	unknown	2.599833	2.6078158139998777	114.077696
algorithms/InsertionSort-FunSat01.yml	true	unknown	1.893187	1.8967199630001232	102.219776
algorithms/InsertionSort-FunSat02.yml	true	unknown	2.065355	2.0698413220002294	102.588416
algorithms/InsertionSort-FunUnsat01.yml	true	unknown	2.215104	2.2324053810002624	113.930240
algorithms/InsertionSort-MemSat01.yml	true	unknown	1.958655	1.9627251490001072	101.289984
algorithms/InsertionSort-MemUnsat01.yml	true	unknown	1.815742	1.8201431269999375	100.487168
algorithms/MergeSortIterative-FunSat01.yml	true	unknown	2.015322	2.0260672010003873	114.036736
algorithms/MergeSortIterative-FunSat02.yml	true	unknown	2.094648	2.1094315709997318	114.700288
algorithms/MergeSortIterative-FunUnsat01.yml	true	unknown	1.894678	1.8982775889999175	114.442240
algorithms/MergeSortIterative-MemSat01.yml	true	unknown	1.720502	1.7233180700000048	101.736448
algorithms/MergeSortIterative-MemUnsat01.yml	true	unknown	2.102643	2.113890389000062	102.559744
algorithms/RedBlackTree-FunSat01.yml	true	true	4.432659	4.446133543000087	126.693376
algorithms/RedBlackTree-FunUnsat01.yml	true	unknown	2.928237	2.949453532000007	119.578624
algorithms/RedBlackTree-MemSat01.yml	true	true	24.469455	24.477428178000082	145.674240
algorithms/RedBlackTree-MemUnsat01.yml	true	unknown	6.167682	6.187518335999812	132.689920
algorithms/SortedListInsert-FunSat01.yml	true	true	28.636875	28.644800221999958	143.446016
algorithms/SortedListInsert-FunSat02.yml	true	true	32.982066	32.99000481999974	144.441344
algorithms/SortedListInsert-FunUnsat01.yml	true	unknown	4.107323	4.120681532000162	119.586816
algorithms/SortedListInsert-MemSat01.yml	true	true	14.43418	14.437535086000025	139.722752
algorithms/SortedListInsert-MemUnsat01.yml	true	unknown	2.013698	2.031890054000087	100.933632
algorithms/Trie-FunSat01.yml	true	true	2.269289	2.292738467000163	113.172480
algorithms/Trie-FunUnsat01.yml	true	unknown	2.387254	2.408066293000047	113.553408
algorithms/Trie-MemSat01.yml	true	true	2.242189	2.253034478000245	102.100992
algorithms/Trie-MemUnsat01.yml	true	unknown	1.989188	1.992547401000138	99.823616
algorithms/Tsp-FunSat01.yml	true	unknown	2.167893	2.1818135140001687	113.491968
algorithms/Tsp-FunUnsat01.yml	true	unknown	2.17983	2.2041741719999663	112.041984
algorithms/Tsp-MemSat01.yml	true	unknown	2.143491	2.1652510579997397	112.037888
algorithms/Tsp-MemUnsat01.yml	true	unknown	1.957709	1.9649467479998748	100.253696
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml	true	unknown	1.820301	1.8427798370003075	56.451072
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml	true	unknown	1.920016	1.9336594030000924	56.369152
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml	true	unknown	1.815565	1.8317593179999676	56.442880
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml	true	unknown	1.886385	1.8891723730002923	57.499648
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml	true	unknown	1.885966	1.8899005410003156	61.730816
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml	true	unknown	1.906107	1.9093744210003933	56.471552
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml	true	unknown	2.091156	2.1046362359998056	81.874944
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml	true	unknown	2.085786	2.094910866999726	80.875520
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml	true	unknown	2.701361	2.717213271000219	94.031872
jdart-regression/OverapproximationString01.yml	true	unknown	2.016106	2.0304202639999858	93.577216
jdart-regression/URLDecoder01.yml	false	unknown	1.71996	1.7340217470000425	60.588032
jdart-regression/URLDecoder02.yml	false	unknown	1.783938	1.806352774000061	56.950784
jdart-regression/addition01.yml	true	true	2.839487	2.8487709270002597	113.524736
jdart-regression/array-iteration01.yml	true	unknown	2.168952	2.1878537059997143	123.031552
jdart-regression/boundcheck100.yml	true	unknown	11.217841	11.229504437999822	122.392576
jdart-regression/boundcheck200.yml	true	unknown	15.128585	15.142644334000124	114.270208
jdart-regression/boundcheck30.yml	true	unknown	3.940818	3.962441382999714	111.132672
jdart-regression/double2long.yml	true	true	1.841606	1.858736804000273	82.178048
jdart-regression/float.yml	true	true	1.817689	1.8293905930004257	77.537280
jdart-regression/list2.yml	true	true	262.753696	262.78509207299976	180.047872
jdart-regression/radians.yml	true	unknown	1.744096	1.7567554209999798	55.533568
jdart-regression/shifting.yml	true	unknown	2.025206	2.039211057999637	108.871680
jdart-regression/shifting2.yml	true	unknown	2.020071	2.025562920000084	110.227456
jdart-regression/shifting3.yml	true	unknown	2.091589	2.114501274000304	121.925632
jdart-regression/startswith.yml	true	false	1.961484	1.9734276690001025	81.625088
securibench/Aliasing1.yml	true	unknown	3.789031	3.811689875999946	100.581376
securibench/Aliasing2.yml	true	true	3.376844	3.394309465000333	60.641280
securibench/Aliasing3.yml	true	true	3.925872	3.948693694999747	56.963072
securibench/Aliasing4.yml	true	unknown	3.905663	3.918911312000091	101.785600
securibench/Aliasing5.yml	true	unknown	3.288855	3.312132889000168	83.939328
securibench/Aliasing6.yml	true	unknown	4.871096	4.881276110999806	89.329664
securibench/Arrays1.yml	true	unknown	3.204795	3.218620476999604	87.244800
securibench/Arrays10.yml	false	unknown	3.114977	3.1184393919998	81.612800
securibench/Arrays2.yml	true	unknown	3.299115	3.312839587000326	86.646784
securibench/Arrays3.yml	true	unknown	3.57541	3.588473812999837	101.597184
securibench/Arrays4.yml	true	unknown	4.137659	4.151361618999999	97.644544
securibench/Arrays5.yml	true	true	3.030312	3.0391281499996694	59.256832
securibench/Arrays6.yml	true	unknown	3.37559	3.379329647999839	86.769664
securibench/Arrays7.yml	true	unknown	3.091345	3.1032199339997533	86.028288
securibench/Arrays8.yml	true	unknown	3.484345	3.5044712160001836	96.628736
securibench/Arrays9.yml	true	unknown	3.732376	3.7460492830000476	87.379968
securibench/Basic1.yml	true	unknown	3.605164	3.6083963900000526	98.791424
securibench/Basic10.yml	true	unknown	3.377082	3.3896688200002245	95.825920
securibench/Basic11.yml	true	unknown	2.863008	2.8806367000001956	61.063168
securibench/Basic12.yml	true	unknown	4.345992	4.3590722499998265	116.035584
securibench/Basic15.yml	true	unknown	3.564096	3.5758281339999485	95.653888
securibench/Basic16.yml	true	unknown	3.518596	3.5318348450000485	96.694272
securibench/Basic17.yml	true	unknown	3.359246	3.380475567999838	96.292864
securibench/Basic18.yml	true	unknown	4.80495	4.818290342999717	103.493632
securibench/Basic19.yml	true	unknown	3.793854	3.8076289119999274	82.485248
securibench/Basic2.yml	true	unknown	3.285434	3.2980836480001017	102.973440
securibench/Basic20.yml	true	unknown	3.262734	3.269949049999923	95.404032
securibench/Basic21.yml	true	unknown	3.467058	3.4785460690000036	74.567680
securibench/Basic24.yml	true	unknown	4.040654	4.059921116000169	70.926336
securibench/Basic25.yml	true	unknown	3.458507	3.4800829000000704	70.418432
securibench/Basic26.yml	true	unknown	3.328602	3.341687512000135	82.546688
securibench/Basic27.yml	true	unknown	3.473062	3.489683821000199	95.551488
securibench/Basic28.yml	true	true	3.813052	3.8276500669999223	59.256832
securibench/Basic29.yml	true	unknown	3.662985	3.67128251899976	85.381120
securibench/Basic3.yml	true	unknown	3.241324	3.2500670960002935	59.183104
securibench/Basic30.yml	true	unknown	3.255449	3.276579295999909	86.814720
securibench/Basic31.yml	true	unknown	3.827331	3.840736146999916	99.840000
securibench/Basic32.yml	true	unknown	3.746656	3.75785100999974	97.595392
securibench/Basic33.yml	true	unknown	4.255753	4.268554497999958	82.776064
securibench/Basic34.yml	true	unknown	3.639781	3.6623161669999718	83.693568
securibench/Basic35.yml	true	unknown	4.311611	4.325231077000353	89.477120
securibench/Basic37.yml	true	unknown	3.718447	3.7321297840003353	103.559168
securibench/Basic38.yml	true	unknown	4.487226	4.504308480999953	114.278400
securibench/Basic39.yml	true	unknown	3.552594	3.5565928340001847	101.494784
securibench/Basic4.yml	true	unknown	3.580402	3.593650954000168	106.860544
securibench/Basic5.yml	true	unknown	3.181118	3.1891041059998315	62.107648
securibench/Basic6.yml	true	unknown	3.787261	3.8041791229998125	59.920384
securibench/Basic7.yml	true	unknown	3.027354	3.038914128000215	61.423616
securibench/Basic8.yml	true	true	3.235355	3.2531669840000177	61.644800
securibench/Basic9.yml	true	unknown	3.848201	3.8620041149997633	115.863552
securibench/Collections1.yml	true	unknown	3.631222	3.64497658900018	95.703040
securibench/Collections10.yml	true	unknown	4.680988	4.7031988849998925	100.564992
securibench/Collections12.yml	true	unknown	3.752337	3.762670744999923	96.272384
securibench/Collections13.yml	true	true	3.285387	3.3078585409998595	57.757696
securibench/Collections14.yml	true	unknown	4.591929	4.606053920999784	107.929600
securibench/Collections2.yml	true	unknown	4.254376	4.268612313999711	83.898368
securibench/Collections3.yml	true	unknown	3.463382	3.4664196509997964	83.705856
securibench/Collections4.yml	true	unknown	3.742196	3.760150440000416	84.099072
securibench/Collections5.yml	true	unknown	3.691779	3.703566740000042	96.133120
securibench/Collections6.yml	true	unknown	4.240842	4.255090514999665	82.321408
securibench/Collections7.yml	true	unknown	3.403909	3.4273229539999193	82.989056
securibench/Collections8.yml	true	true	3.396229	3.419484775000001	57.700352
securibench/Collections9.yml	false	unknown	3.615707	3.6371309460000703	95.125504
securibench/Datastructures1.yml	true	unknown	3.628612	3.64246378200005	84.451328
securibench/Datastructures2.yml	true	unknown	3.504465	3.518338089000281	82.915328
securibench/Datastructures3.yml	true	unknown	4.178756	4.201673216000017	83.984384
securibench/Datastructures4.yml	true	true	3.696562	3.6998348329998407	57.159680
securibench/Datastructures5.yml	true	unknown	2.784018	2.803459195999949	56.623104
securibench/Datastructures6.yml	true	unknown	5.098635	5.1091679359997215	122.998784
securibench/Factories1.yml	true	unknown	3.183039	3.199072994999824	59.383808
securibench/Factories2.yml	true	unknown	4.180539	4.192136489999939	87.322624
securibench/Factories3.yml	true	unknown	4.005368	4.018983022000157	82.931712
securibench/Inter1.yml	true	unknown	3.204895	3.218538449999869	87.269376
securibench/Inter10.yml	true	unknown	3.15822	3.1619660429996657	57.389056
securibench/Inter11.yml	true	unknown	2.805586	2.8190231870003117	57.491456
securibench/Inter12.yml	true	unknown	3.355605	3.367004659000031	83.750912
securibench/Inter13.yml	true	unknown	4.658567	4.682023111000035	100.134912
securibench/Inter14.yml	true	unknown	6.219301	6.243039555999985	108.638208
securibench/Inter2.yml	true	unknown	3.541826	3.5563962480000555	87.126016
securibench/Inter3.yml	true	unknown	4.310323	4.313915352000095	89.825280
securibench/Inter4.yml	true	unknown	3.589337	3.610142673000155	88.055808
securibench/Inter5.yml	true	unknown	3.798043	3.811975590000202	57.061376
securibench/Inter6.yml	true	unknown	3.556837	3.5700509110001803	98.975744
securibench/Inter7.yml	true	unknown	4.312922	4.336315130999992	101.359616
securibench/Inter8.yml	true	unknown	3.331689	3.340709066999807	86.667264
securibench/Inter9.yml	true	unknown	2.963125	2.9780618140002844	68.870144
securibench/Pred1.yml	true	true	3.735692	3.7390020040002128	57.020416
securibench/Pred2.yml	true	unknown	3.630243	3.6393825400000424	110.104576
securibench/Pred3.yml	true	true	3.505461	3.5234229960001358	114.790400
securibench/Pred4.yml	true	unknown	3.424411	3.4374845120000828	87.228416
securibench/Pred5.yml	true	unknown	4.097732	4.105224990000352	86.859776
securibench/Pred6.yml	true	true	3.043857	3.0569136660001277	59.535360
securibench/Pred7.yml	true	true	3.758071	3.771264166000037	57.167872
securibench/Pred8.yml	true	false	3.110161	3.1237842860000455	81.928192
securibench/Pred9.yml	true	true	3.402253	3.4220891830000255	94.662656
securibench/Refl1.yml	true	unknown	4.097208	4.110685570999976	82.841600
securibench/Refl2.yml	true	true	3.227654	3.2415144420001525	63.016960
securibench/Refl3.yml	true	unknown	4.495321	4.509263672000088	101.539840
securibench/Refl4.yml	true	unknown	3.323212	3.3368388949998007	87.343104
securibench/Sanitizers1.yml	true	TIMEOUT	901.00428	901.0037576379996	2331.086848
securibench/Sanitizers2.yml	true	OUT OF MEMORY	287.016813	286.91820109100036	2999.988224
securibench/Sanitizers3.yml	true	unknown	4.125397	4.142545401000007	72.339456
securibench/Sanitizers4.yml	true	true	888.941595	889.04693533	1167.183872
securibench/Sanitizers5.yml	true	unknown	4.476069	4.48973901599993	70.406144
securibench/Sanitizers6.yml	true	true	27.254936	27.27229880899995	182.382592
securibench/Session1.yml	true	unknown	4.567761	4.587374834999991	95.703040
securibench/Session2.yml	true	unknown	4.608175	4.621908112000256	101.052416
securibench/Session3.yml	true	unknown	4.248412	4.262151618999724	82.792448
securibench/StrongUpdates1.yml	true	true	4.005382	4.01974574299993	59.613184
securibench/StrongUpdates2.yml	true	true	4.106303	4.119394072999967	57.954304
securibench/StrongUpdates3.yml	true	true	4.041131	4.063271275000261	58.945536
securibench/StrongUpdates4.yml	true	true	3.863341	3.876915779000228	61.108224
securibench/StrongUpdates5.yml	false	false	3.772735	3.7834551149999243	56.786944
float-nonlinear-calculation/Bessel.yml	true	true	2.117151	2.1352452209998773	81.096704
float-nonlinear-calculation/Conflict.yml	true	true	2.121127	2.133820933000152	78.647296
float-nonlinear-calculation/EulerMethod.yml	true	unknown	2.170277	2.187662858999829	81.235968
float-nonlinear-calculation/MathSin.yml	true	unknown	2.666773	2.680423568999686	56.139776
float-nonlinear-calculation/Optimization1.yml	true	unknown	2.830179	2.846779817999959	81.518592
float-nonlinear-calculation/Optimization2.yml	true	unknown	2.824042	2.837800537000021	77.533184
float-nonlinear-calculation/Optimization3.yml	true	true	2.926093	2.934850593000192	81.674240
float-nonlinear-calculation/Optimization4.yml	true	unknown	2.835931	2.8417069219999576	77.803520
float-nonlinear-calculation/Optimization5.yml	true	unknown	2.861646	2.904463478999787	77.717504
float-nonlinear-calculation/Optimization6.yml	true	unknown	2.78804	2.7930533420003485	78.413824
float-nonlinear-calculation/PartitionEx.yml	true	true	2.136973	2.1504971929998646	78.864384
float-nonlinear-calculation/TurnLogic.yml	true	true	2.216711	2.2248080340000342	55.459840
float-nonlinear-calculation/coral1.yml	true	unknown	2.859504	2.8729458359998716	77.299712
float-nonlinear-calculation/coral10.yml	true	unknown	2.88531	2.9023352579997663	82.354176
float-nonlinear-calculation/coral11.yml	true	unknown	2.73302	2.7461573800001133	77.774848
float-nonlinear-calculation/coral12.yml	true	unknown	2.62794	2.6407975000001898	77.836288
float-nonlinear-calculation/coral13.yml	true	unknown	2.59579	2.6090418869998757	78.123008
float-nonlinear-calculation/coral14.yml	true	unknown	2.658088	2.6777005829999325	81.801216
float-nonlinear-calculation/coral15.yml	true	unknown	2.709205	2.7260379669996837	81.592320
float-nonlinear-calculation/coral16.yml	true	true	2.668735	2.673775612999634	78.278656
float-nonlinear-calculation/coral17.yml	true	unknown	2.765964	2.777261175000149	81.965056
float-nonlinear-calculation/coral18.yml	true	unknown	2.73128	2.7417333710000094	81.096704
float-nonlinear-calculation/coral19.yml	true	unknown	2.762234	2.7793826060001265	81.817600
float-nonlinear-calculation/coral2.yml	true	unknown	2.761073	2.7648444660003406	77.836288
float-nonlinear-calculation/coral20.yml	true	unknown	2.772439	2.786552520999976	77.627392
float-nonlinear-calculation/coral21.yml	true	unknown	2.848584	2.8664036250002027	81.100800
float-nonlinear-calculation/coral22.yml	true	unknown	2.827272	2.8461744040000667	83.021824
float-nonlinear-calculation/coral23.yml	true	true	2.903014	2.907521274999908	81.670144
float-nonlinear-calculation/coral26.yml	true	true	2.656108	2.6692268259998855	77.758464
float-nonlinear-calculation/coral27.yml	true	unknown	2.569933	2.5834724490000553	82.202624
float-nonlinear-calculation/coral28.yml	true	unknown	2.708722	2.7132111430000805	77.897728
float-nonlinear-calculation/coral29.yml	true	unknown	2.633618	2.6520386820002386	82.071552
float-nonlinear-calculation/coral3.yml	true	true	2.780897	2.79392164400042	82.182144
float-nonlinear-calculation/coral30.yml	true	unknown	2.533614	2.549866705000113	59.916288
float-nonlinear-calculation/coral31.yml	true	true	2.608801	2.6220071979996646	77.946880
float-nonlinear-calculation/coral32.yml	true	unknown	2.703975	2.714092596000228	81.960960
float-nonlinear-calculation/coral33.yml	true	unknown	2.708252	2.712117514000056	78.880768
float-nonlinear-calculation/coral34.yml	true	unknown	2.769809	2.7740620899999158	78.946304
float-nonlinear-calculation/coral35.yml	true	unknown	2.767242	2.776071792000039	77.885440
float-nonlinear-calculation/coral36.yml	true	unknown	2.566354	2.5866659119997166	59.416576
