tool		SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
java-ranger-regression/TCAS_prop2.yml	true	true	8.324332	8.359934162001082	133.492736
java-ranger-regression/TCAS_prop3.yml	true	true	9.115305	9.175162713001555	130.555904
java-ranger-regression/apachecli_eqchk.yml	true	true	45.869898	45.89262287100064	115.982336
java-ranger-regression/schedule_eqchk.yml	true	true	4.889513	4.90161192099913	95.047680
java-ranger-regression/WBS/WBS_prop1.yml	false	false	1.729972	1.745881710001413	78.757888
java-ranger-regression/WBS/WBS_prop2.yml	true	true	4.551594	4.564111329000298	112.791552
java-ranger-regression/WBS/WBS_prop3.yml	false	false	1.830771	1.8468629220005823	89.034752
java-ranger-regression/WBS/WBS_prop4.yml	false	false	5.319046	5.342788960999314	112.828416
java-ranger-regression/alarm/Alarm_prop1.yml	true	true	2.294886	2.3059193839999352	97.734656
java-ranger-regression/alarm/Alarm_prop10.yml	true	true	2.192988	2.2099413739997544	92.622848
java-ranger-regression/alarm/Alarm_prop2.yml	true	true	2.206789	2.2401657330010494	96.780288
java-ranger-regression/alarm/Alarm_prop3.yml	true	true	2.099029	2.1067110280000634	83.410944
java-ranger-regression/alarm/Alarm_prop4.yml	true	true	2.161828	2.182310588999826	97.587200
java-ranger-regression/alarm/Alarm_prop5.yml	true	true	2.081654	2.088715167999908	83.488768
java-ranger-regression/alarm/Alarm_prop6.yml	true	true	2.205756	2.21314665600039	92.372992
java-ranger-regression/alarm/Alarm_prop8.yml	true	true	2.084458	2.093129503000455	83.189760
java-ranger-regression/alarm/Alarm_prop9.yml	true	true	2.049936	2.0578485680016456	83.726336
java-ranger-regression/infusion/Infusion_prop1.yml	true	true	1.946606	1.9614593729984335	80.396288
java-ranger-regression/infusion/Infusion_prop10.yml	true	true	2.092239	2.113389336000182	92.082176
java-ranger-regression/infusion/Infusion_prop11.yml	true	true	1.992395	2.003496924000501	80.961536
java-ranger-regression/infusion/Infusion_prop12.yml	true	true	2.032572	2.0526793860008183	97.021952
java-ranger-regression/infusion/Infusion_prop13.yml	true	true	1.96544	1.9759911999990436	82.509824
java-ranger-regression/infusion/Infusion_prop2.yml	true	true	2.126173	2.1402724370000215	84.045824
java-ranger-regression/infusion/Infusion_prop3.yml	true	true	2.189088	2.20354314999895	96.555008
java-ranger-regression/infusion/Infusion_prop4.yml	true	true	2.164248	2.175154806000137	80.605184
java-ranger-regression/infusion/Infusion_prop5.yml	true	true	2.084815	2.097409161999167	79.892480
java-ranger-regression/infusion/Infusion_prop6.yml	true	true	1.891027	1.903514018998976	83.210240
java-ranger-regression/infusion/Infusion_prop7.yml	true	true	2.029786	2.0467664589996275	92.024832
java-ranger-regression/infusion/Infusion_prop8.yml	true	true	1.846316	1.8594709689987212	80.056320
java-ranger-regression/infusion/Infusion_prop9.yml	true	true	1.853356	1.8631629270003032	80.588800
java-ranger-regression/siena_eqchk/siena_prop1.yml	true	true	24.50618	24.554754831999162	120.184832
java-ranger-regression/siena_eqchk/siena_prop2.yml	false	false	4.230327	4.2456037500014645	93.696000
java-ranger-regression/replace5_eqchk/replace5_prop1.yml	true	true	7.589138	7.609726553000655	104.947712
java-ranger-regression/replace5_eqchk/replace5_prop2.yml	false	false	1.829048	1.8325775350003823	79.523840
java-ranger-regression/nanoxml_eqchk/nanoxml_prop1.yml	true	unknown	3.20222	3.2758290960009617	101.203968
java-ranger-regression/nanoxml_eqchk/nanoxml_prop2.yml	false	unknown	2.715448	2.7289428469994164	85.344256
java-ranger-regression/nanoxml_eqchk/nanoxml_prop3.yml	false	unknown	2.99447	3.065416137000284	89.079808
java-ranger-regression/printtokens_eqchk/printtokens_prop1.yml	true	true	20.878353	20.937812661999487	153.313280
java-ranger-regression/printtokens_eqchk/printtokens_prop2.yml	false	false	1.83383	1.8452343420012767	88.281088
MinePump/spec1-5_product1.yml	false	false	1.686803	1.6923713269989094	79.085568
MinePump/spec1-5_product10.yml	false	false	1.870209	1.9110725410009763	88.453120
MinePump/spec1-5_product11.yml	false	false	2.967132	3.0158733560001565	95.002624
MinePump/spec1-5_product12.yml	false	false	1.880039	1.90001042699987	83.038208
MinePump/spec1-5_product13.yml	false	false	1.67958	1.7028879699992103	82.063360
MinePump/spec1-5_product14.yml	false	false	1.673021	1.6856020280010853	81.256448
MinePump/spec1-5_product15.yml	false	false	2.946784	3.000344789999872	92.696576
MinePump/spec1-5_product16.yml	false	false	1.825477	1.8392257779996726	82.927616
MinePump/spec1-5_product17.yml	false	false	1.757007	1.7610210540005937	88.784896
MinePump/spec1-5_product18.yml	false	false	1.770877	1.7827886310005852	92.495872
MinePump/spec1-5_product19.yml	false	false	3.223129	3.229039499999999	108.347392
MinePump/spec1-5_product2.yml	false	false	1.768833	1.7717014129993913	79.302656
MinePump/spec1-5_product20.yml	false	false	1.999084	2.011972827998761	84.148224
MinePump/spec1-5_product21.yml	false	false	1.759166	1.771931694000159	82.038784
MinePump/spec1-5_product22.yml	false	false	2.117361	2.121280510998986	80.195584
MinePump/spec1-5_product23.yml	false	false	3.059431	3.075550547999228	107.220992
MinePump/spec1-5_product24.yml	false	false	1.81372	1.8266416390015365	83.709952
MinePump/spec1-5_product25.yml	false	false	1.791154	1.7962958099997195	93.085696
MinePump/spec1-5_product26.yml	false	false	2.123294	2.1369020040001487	79.474688
MinePump/spec1-5_product27.yml	false	false	3.068933	3.090987031999248	95.264768
MinePump/spec1-5_product28.yml	false	false	2.122807	2.144628719001048	95.645696
MinePump/spec1-5_product29.yml	false	false	1.960725	1.9821827489995485	88.649728
MinePump/spec1-5_product3.yml	false	false	3.097808	3.1049700450003	94.814208
MinePump/spec1-5_product30.yml	false	false	2.16439	2.181385304000287	81.874944
MinePump/spec1-5_product31.yml	false	false	3.08358	3.1103258349994576	94.019584
MinePump/spec1-5_product32.yml	false	false	2.078889	2.086824455000169	103.669760
MinePump/spec1-5_product33.yml	false	false	1.94367	1.959869420999894	81.399808
MinePump/spec1-5_product34.yml	false	false	2.200433	2.215513547000228	79.343616
MinePump/spec1-5_product35.yml	false	false	3.154351	3.2133171440000297	105.971712
MinePump/spec1-5_product36.yml	false	false	1.928429	1.948908553000365	83.623936
MinePump/spec1-5_product37.yml	false	false	1.684273	1.6874902609997662	78.782464
MinePump/spec1-5_product38.yml	false	false	1.936966	1.9607494299998507	88.780800
MinePump/spec1-5_product39.yml	false	false	3.853206	3.8605264509988046	106.758144
MinePump/spec1-5_product4.yml	false	false	2.082961	2.1295195239999885	104.529920
MinePump/spec1-5_product40.yml	false	false	1.863327	1.8927457749996393	85.299200
MinePump/spec1-5_product41.yml	false	false	1.906654	1.9170957499991346	103.546880
MinePump/spec1-5_product42.yml	false	false	1.850831	1.8630786659996375	83.308544
MinePump/spec1-5_product43.yml	false	false	3.102651	3.1268028329996014	93.933568
MinePump/spec1-5_product44.yml	false	false	2.002643	2.008925518999604	98.357248
MinePump/spec1-5_product45.yml	false	false	2.090936	2.096335502999864	104.083456
MinePump/spec1-5_product46.yml	false	false	1.864157	1.8691430670005502	94.568448
MinePump/spec1-5_product47.yml	false	false	3.824104	3.8277695320011844	95.092736
MinePump/spec1-5_product48.yml	false	false	1.952751	1.9642760890001227	82.825216
MinePump/spec1-5_product49.yml	false	false	1.776147	1.781702086000223	77.881344
MinePump/spec1-5_product5.yml	false	false	1.879706	1.9070694089987228	90.148864
MinePump/spec1-5_product50.yml	false	false	1.830385	1.839987347000715	88.592384
MinePump/spec1-5_product51.yml	false	false	2.720896	2.7369952950011793	90.689536
MinePump/spec1-5_product52.yml	false	false	2.428076	2.4375151960011863	93.925376
MinePump/spec1-5_product53.yml	false	false	1.684315	1.687544586000513	81.752064
MinePump/spec1-5_product54.yml	false	false	1.679801	1.6829202469998563	79.360000
MinePump/spec1-5_product55.yml	false	false	3.220953	3.230991618000189	105.582592
MinePump/spec1-5_product56.yml	false	false	2.063932	2.078586105000795	81.858560
MinePump/spec1-5_product57.yml	true	true	14.903983	15.05126300899974	115.998720
MinePump/spec1-5_product58.yml	true	true	12.703669	12.718373626001267	95.477760
MinePump/spec1-5_product59.yml	true	true	14.569822	14.780906959000276	110.850048
MinePump/spec1-5_product6.yml	false	false	2.127838	2.1521900219995587	89.460736
MinePump/spec1-5_product60.yml	true	true	12.212152	12.466194314998575	101.965824
MinePump/spec1-5_product61.yml	true	true	10.719069	10.762791306999134	100.040704
MinePump/spec1-5_product62.yml	true	true	13.017069	13.031155808999756	101.572608
MinePump/spec1-5_product63.yml	true	true	12.861106	12.949907383001118	114.720768
MinePump/spec1-5_product64.yml	true	true	13.092959	13.134703254998385	105.689088
MinePump/spec1-5_product7.yml	false	false	2.963469	2.967200765999223	93.732864
MinePump/spec1-5_product8.yml	false	false	1.900396	1.911453282000366	93.859840
MinePump/spec1-5_product9.yml	false	false	1.748289	1.761233629000344	79.507456
algorithms/BellmanFord-FunSat01.yml	true	true	3.486582	3.5009045509996213	90.947584
algorithms/BellmanFord-FunSat02.yml	false	unknown	1.528814	1.5420652880002308	78.032896
algorithms/BellmanFord-FunUnsat01.yml	false	false	3.725206	3.735869898000601	100.667392
algorithms/BellmanFord-FunUnsat02.yml	false	unknown	1.512501	1.526366075999249	78.737408
algorithms/BellmanFord-MemSat01.yml	true	true	3.562768	3.604104894999182	90.382336
algorithms/BellmanFord-MemSat02.yml	true	unknown	1.724481	1.7275584060007532	79.056896
algorithms/BellmanFord-MemUnsat01.yml	false	false	3.989649	4.0279001140006585	89.776128
algorithms/BellmanFord-MemUnsat02.yml	false	unknown	1.635408	1.6381691229998978	81.006592
algorithms/BinaryTreeSearch-FunSat01.yml	true	true	5.276117	5.289365116999761	96.014336
algorithms/BinaryTreeSearch-FunUnsat01.yml	false	false	1.637198	1.6485261719990376	81.108992
algorithms/BinaryTreeSearch-MemSat01.yml	true	true	7.531045	7.537912107000011	102.166528
algorithms/BinaryTreeSearch-MemUnsat01.yml	false	false	1.594997	1.602689126999394	77.979648
algorithms/BinaryTreeSearch-MemUnsat02.yml	false	false	1.676177	1.685924478000743	82.026496
algorithms/InsertionSort-FunSat01.yml	true	true	2.486371	2.506725743000061	94.339072
algorithms/InsertionSort-FunSat02.yml	true	true	1.782135	1.7920391139996354	82.907136
algorithms/InsertionSort-FunUnsat01.yml	false	true	1.714391	1.725498020001396	81.338368
algorithms/InsertionSort-MemSat01.yml	true	true	1.795656	1.8187399870002992	82.173952
algorithms/InsertionSort-MemUnsat01.yml	false	false	1.702684	1.7067987549999089	82.739200
algorithms/MergeSortIterative-FunSat01.yml	true	true	1.723004	1.7262463669994759	80.011264
algorithms/MergeSortIterative-FunSat02.yml	true	true	2.164895	2.175410159999956	81.096704
algorithms/MergeSortIterative-FunUnsat01.yml	false	unknown	1.87145	1.893038706999505	80.560128
algorithms/MergeSortIterative-MemSat01.yml	false	true	1.852274	1.8776687169993238	81.559552
algorithms/MergeSortIterative-MemUnsat01.yml	false	true	1.766414	1.7898954680003953	80.015360
algorithms/RedBlackTree-FunSat01.yml	true	true	2.899499	2.9033573659999092	105.033728
algorithms/RedBlackTree-FunUnsat01.yml	false	false	1.998526	2.0018540379987826	82.960384
algorithms/RedBlackTree-MemSat01.yml	true	true	6.782252	6.79022184600035	96.612352
algorithms/RedBlackTree-MemUnsat01.yml	false	false	2.521372	2.5348888710013853	86.384640
algorithms/SortedListInsert-FunSat01.yml	true	true	5.975877	5.989460273000077	97.439744
algorithms/SortedListInsert-FunSat02.yml	true	true	7.341939	7.354850124000222	99.033088
algorithms/SortedListInsert-FunUnsat01.yml	false	false	2.501254	2.514557866999894	85.766144
algorithms/SortedListInsert-MemSat01.yml	true	true	3.988448	3.9983808289998706	102.256640
algorithms/SortedListInsert-MemUnsat01.yml	false	false	1.91988	1.9334347029998753	79.745024
algorithms/Trie-FunSat01.yml	true	true	1.756939	1.770322890000898	88.559616
algorithms/Trie-FunUnsat01.yml	false	false	2.043095	2.065159654999661	82.599936
algorithms/Trie-MemSat01.yml	true	true	1.645528	1.6551317129997187	81.514496
algorithms/Trie-MemUnsat01.yml	false	false	1.673403	1.695653153999956	82.903040
algorithms/Tsp-FunSat01.yml	false	unknown	1.582044	1.5949451939995924	88.371200
algorithms/Tsp-FunUnsat01.yml	false	unknown	1.479405	1.4909590600000229	78.131200
algorithms/Tsp-MemSat01.yml	true	unknown	1.60047	1.6092655359989294	92.487680
algorithms/Tsp-MemUnsat01.yml	false	unknown	1.633314	1.653868899000372	87.965696
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml	false	unknown	1.95261	1.9739275720003207	57.966592
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml	false	unknown	1.629503	1.639911807998942	53.661696
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml	true	unknown	1.559909	1.5787214889987808	53.420032
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml	false	unknown	1.650768	1.6636319259996526	55.074816
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml	false	unknown	1.66101	1.6819236619994626	55.136256
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml	true	unknown	2.001928	2.0150541300008626	57.487360
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml	false	unknown	1.764725	1.7683313959987572	54.124544
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml	false	unknown	1.812756	1.825694225000916	54.673408
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml	true	unknown	1.671723	1.67482480399849	59.850752
jdart-regression/OverapproximationString01.yml	false	false	1.592549	1.603795758999695	57.511936
jdart-regression/URLDecoder01.yml	true	false	1.873656	1.8955674519984314	53.067776
jdart-regression/URLDecoder02.yml	false	false	1.944478	1.950135423001484	55.283712
jdart-regression/addition01.yml	false	true	1.622688	1.6660042109997448	82.292736
jdart-regression/array-iteration01.yml	false	false	1.675242	1.7032447820001835	84.914176
jdart-regression/boundcheck100.yml	false	false	2.765314	2.7951364799992007	101.748736
jdart-regression/boundcheck200.yml	false	false	5.272232	5.283738273999916	121.757696
jdart-regression/boundcheck30.yml	false	false	1.750781	1.7619590230005997	79.749120
jdart-regression/double2long.yml	false	true	1.451425	1.4652261649989669	78.725120
jdart-regression/float.yml	false	true	1.430752	1.4421171129997674	79.261696
jdart-regression/list2.yml	true	true	77.02912	77.18141688700052	166.694912
jdart-regression/radians.yml	false	unknown	1.455434	1.4587225049999688	52.301824
jdart-regression/shifting.yml	false	true	1.514263	1.5322775360000378	82.132992
jdart-regression/shifting2.yml	false	true	1.619893	1.6330112029991142	88.236032
jdart-regression/shifting3.yml	false	false	1.51748	1.5297534089986584	78.524416
jdart-regression/startswith.yml	true	false	1.396779	1.4080072630003997	54.247424
securibench/Aliasing1.yml	false	false	2.908114	2.9306965109990415	58.523648
securibench/Aliasing2.yml	true	true	3.453523	3.4689670780007873	56.344576
securibench/Aliasing3.yml	true	true	2.783765	2.7991937629994936	60.153856
securibench/Aliasing4.yml	false	false	2.855646	2.858357301000069	58.597376
securibench/Aliasing5.yml	false	false	3.007665	3.019886881000275	62.672896
securibench/Aliasing6.yml	false	false	2.928586	2.943599644999267	61.087744
securibench/Arrays1.yml	false	false	2.866113	2.882128762999855	61.784064
securibench/Arrays10.yml	false	unknown	3.414147	3.427989367999544	59.187200
securibench/Arrays2.yml	false	false	2.824251	2.8450517399996897	60.518400
securibench/Arrays3.yml	false	false	2.985792	3.005341190000763	59.826176
securibench/Arrays4.yml	false	false	2.890848	2.904248598000777	58.466304
securibench/Arrays5.yml	true	true	3.480384	3.490442290998544	55.189504
securibench/Arrays6.yml	false	false	2.940555	2.955359680998299	59.580416
securibench/Arrays7.yml	false	false	2.859784	2.894017521000933	58.454016
securibench/Arrays8.yml	false	false	2.795129	2.8169691519997286	64.933888
securibench/Arrays9.yml	false	false	3.529685	3.5637392410008033	61.820928
securibench/Basic1.yml	false	false	2.761316	2.7643050120004773	59.342848
securibench/Basic10.yml	false	false	2.759657	2.771564758999375	59.138048
securibench/Basic11.yml	false	unknown	2.720454	2.7295798619998095	56.664064
securibench/Basic12.yml	false	false	2.894698	2.918672690000676	84.062208
securibench/Basic15.yml	false	false	3.51928	3.5324283440004365	60.174336
securibench/Basic16.yml	false	false	2.842268	2.949473811999269	58.404864
securibench/Basic17.yml	false	false	2.903694	2.9182416290004767	58.941440
securibench/Basic18.yml	false	false	2.996841	3.0197325899989664	65.097728
securibench/Basic19.yml	false	false	2.810649	2.8218404090002878	63.057920
securibench/Basic2.yml	false	false	3.538382	3.5503526880002028	80.310272
securibench/Basic20.yml	false	false	2.741097	2.7539212129995576	57.348096
securibench/Basic21.yml	false	unknown	3.02653	3.049849274000735	70.762496
securibench/Basic24.yml	false	unknown	2.986697	3.0122527989988157	62.304256
securibench/Basic25.yml	false	unknown	2.966825	3.014046304000658	76.439552
securibench/Basic26.yml	false	false	3.516877	3.5399312659992574	59.428864
securibench/Basic27.yml	false	false	2.918341	2.9413352190003934	60.760064
securibench/Basic28.yml	true	true	2.724357	2.7472979689991917	55.189504
securibench/Basic29.yml	false	false	2.791097	2.8122308069996507	63.623168
securibench/Basic3.yml	false	unknown	3.299344	3.3225534169996536	54.648832
securibench/Basic30.yml	false	false	2.703992	2.7544126199991297	61.562880
securibench/Basic31.yml	false	false	2.916989	2.9636997089983197	72.601600
securibench/Basic32.yml	false	false	2.996712	3.030984196000645	61.288448
securibench/Basic33.yml	false	false	3.627731	3.6595551859991247	59.645952
securibench/Basic34.yml	false	false	3.118023	3.1351003620002302	61.677568
securibench/Basic35.yml	false	false	3.125774	3.146118280999872	63.574016
securibench/Basic37.yml	false	false	3.455867	3.462575140998524	94.068736
securibench/Basic38.yml	false	false	3.305374	3.3255232620012976	106.188800
securibench/Basic39.yml	false	false	4.0499	4.073351430999537	83.992576
securibench/Basic4.yml	false	false	3.310983	3.3729325690001133	89.669632
securibench/Basic5.yml	false	unknown	3.283019	3.3158495870011393	55.373824
securibench/Basic6.yml	true	unknown	2.751664	2.7766455069995573	55.189504
securibench/Basic7.yml	false	unknown	2.92622	2.9491657260005013	57.716736
securibench/Basic8.yml	true	true	3.440615	3.4532726170000387	56.414208
securibench/Basic9.yml	false	false	3.005684	3.0208614350012795	79.372288
securibench/Collections1.yml	false	false	2.935269	2.9582527769998705	59.273216
securibench/Collections10.yml	false	false	2.8107	2.8298704709995945	71.901184
securibench/Collections12.yml	false	false	2.806627	2.820061469999928	61.132800
securibench/Collections13.yml	false	true	3.498359	3.51173051799924	58.621952
securibench/Collections14.yml	false	false	3.268782	3.280886909000401	74.207232
securibench/Collections2.yml	false	false	2.698888	2.7118685460009146	58.109952
securibench/Collections3.yml	false	false	2.698431	2.701687116001267	59.068416
securibench/Collections4.yml	false	false	3.600592	3.6238932859996567	58.630144
securibench/Collections5.yml	false	false	2.86282	2.876915848999488	62.377984
securibench/Collections6.yml	false	false	2.720207	2.7431687509997573	58.544128
securibench/Collections7.yml	false	false	2.743336	2.7631762719993276	61.005824
securibench/Collections8.yml	true	true	3.618284	3.625589608000155	58.654720
securibench/Collections9.yml	true	unknown	2.715355	2.7288392430000386	60.780544
securibench/Datastructures1.yml	false	false	2.708267	2.726645313001427	61.628416
securibench/Datastructures2.yml	false	false	2.738757	2.761142479001137	58.474496
securibench/Datastructures3.yml	false	false	2.694188	2.717408245000115	58.703872
securibench/Datastructures4.yml	true	true	2.647945	2.6642934259998583	57.434112
securibench/Datastructures5.yml	false	unknown	3.596359	3.61938642899986	55.738368
securibench/Datastructures6.yml	false	false	3.488961	3.5114854160001414	77.414400
securibench/Factories1.yml	false	unknown	2.693957	2.7131532349994814	56.913920
securibench/Factories2.yml	false	false	2.711561	2.714461282999764	58.531840
securibench/Factories3.yml	false	false	3.720973	3.744657402001394	59.105280
securibench/Inter1.yml	false	false	2.814429	2.8372215049985243	60.133376
securibench/Inter10.yml	false	unknown	3.155042	3.169163069998831	54.976512
securibench/Inter11.yml	false	unknown	3.163382	3.1799490810008137	57.659392
securibench/Inter12.yml	false	false	3.327833	3.3631001169997035	63.074304
securibench/Inter13.yml	false	false	4.107863	4.153267822000998	61.513728
securibench/Inter14.yml	false	false	3.245552	3.2703271829996083	60.112896
securibench/Inter2.yml	false	false	3.22441	3.247951384000771	63.909888
securibench/Inter3.yml	false	false	3.197343	3.20988960700015	58.482688
securibench/Inter4.yml	false	false	3.745667	3.767630583999562	61.423616
securibench/Inter5.yml	false	unknown	2.603592	2.6247781490001216	54.333440
securibench/Inter6.yml	false	false	2.861663	2.8779682719996345	72.183808
securibench/Inter7.yml	false	false	2.878836	2.9020184019991575	60.399616
securibench/Inter8.yml	false	false	2.987585	3.0063515109995933	62.394368
securibench/Inter9.yml	false	unknown	2.927044	2.9332583190007426	55.095296
securibench/Pred1.yml	true	true	3.712527	3.740625097998418	55.250944
securibench/Pred2.yml	false	false	3.294584	3.320928413000729	94.584832
securibench/Pred3.yml	true	true	2.975579	2.997251630999017	80.482304
securibench/Pred4.yml	false	false	3.12132	3.140382170000521	63.315968
securibench/Pred5.yml	false	false	3.142891	3.1565566770004807	61.931520
securibench/Pred6.yml	true	true	3.627577	3.6421565459986596	55.844864
securibench/Pred7.yml	true	true	2.951521	2.9742038080003113	57.212928
securibench/Pred8.yml	false	false	2.808033	2.8235220679998747	63.148032
securibench/Pred9.yml	true	false	2.708514	2.7221915060017636	58.994688
securibench/Refl1.yml	false	false	2.963794	2.9857552829998895	61.210624
securibench/Refl2.yml	false	true	2.91967	2.9336093470010383	55.222272
securibench/Refl3.yml	false	false	3.600135	3.6161214140010998	71.225344
securibench/Refl4.yml	false	false	2.953591	2.9567131090007024	59.088896
securibench/Sanitizers1.yml	false	false	3.013068	3.0267065090010874	80.986112
securibench/Sanitizers2.yml	true	false	3.189551	3.2101458360011748	97.890304
securibench/Sanitizers3.yml	true	unknown	3.151235	3.1797963320004783	74.637312
securibench/Sanitizers4.yml	false	false	3.066033	3.099117849000322	80.670720
securibench/Sanitizers5.yml	false	unknown	3.806664	3.8368427690002136	74.784768
securibench/Sanitizers6.yml	true	false	3.057664	3.102911199001028	83.623936
securibench/Session1.yml	false	false	2.835486	2.900771535001695	57.925632
securibench/Session2.yml	false	false	2.9534	2.987734119999004	61.493248
securibench/Session3.yml	false	false	2.774746	2.7939728000001196	72.962048
securibench/StrongUpdates1.yml	true	true	2.640972	2.6611434330006887	58.048512
securibench/StrongUpdates2.yml	true	true	3.622127	3.6366813399999955	56.586240
securibench/StrongUpdates3.yml	true	true	2.701291	2.7265777430002345	57.290752
securibench/StrongUpdates4.yml	true	true	2.584213	2.5969927909991384	54.878208
securibench/StrongUpdates5.yml	true	unknown	2.568517	2.5823844990009093	55.975936
float-nonlinear-calculation/Bessel.yml	true	true	1.453519	1.4740951690000657	77.889536
float-nonlinear-calculation/Conflict.yml	true	true	1.93329	1.9459773090002273	78.405632
float-nonlinear-calculation/EulerMethod.yml	false	unknown	1.575099	1.5954288299999462	89.333760
float-nonlinear-calculation/MathSin.yml	false	unknown	1.900969	1.9228783720009233	54.902784
float-nonlinear-calculation/Optimization1.yml	false	unknown	1.998866	2.0189212370005407	79.400960
float-nonlinear-calculation/Optimization2.yml	false	unknown	2.015148	2.019553905000066	78.462976
float-nonlinear-calculation/Optimization3.yml	false	true	1.937973	1.9886316249994707	77.950976
float-nonlinear-calculation/Optimization4.yml	false	unknown	2.491965	2.5018384769991826	78.991360
float-nonlinear-calculation/Optimization5.yml	false	unknown	2.052636	2.0783053480008675	81.727488
float-nonlinear-calculation/Optimization6.yml	false	unknown	1.986183	2.006852305999928	78.909440
float-nonlinear-calculation/PartitionEx.yml	true	true	1.444435	1.4547599670004274	78.114816
float-nonlinear-calculation/TurnLogic.yml	true	true	1.422465	1.4344357729987678	55.230464
float-nonlinear-calculation/coral1.yml	false	unknown	1.958918	1.96788140299941	79.175680
float-nonlinear-calculation/coral10.yml	false	unknown	2.617046	2.630198905000725	78.573568
float-nonlinear-calculation/coral11.yml	false	unknown	2.085482	2.1027536609999515	83.505152
float-nonlinear-calculation/coral12.yml	false	unknown	1.960956	1.9641195149997657	79.806464
float-nonlinear-calculation/coral13.yml	false	unknown	2.034252	2.0384298190001573	78.016512
float-nonlinear-calculation/coral14.yml	false	unknown	2.114592	2.1320364080002037	82.968576
float-nonlinear-calculation/coral15.yml	false	unknown	2.185422	2.2050186500000564	88.326144
float-nonlinear-calculation/coral16.yml	false	true	1.962024	1.9650509959992633	77.570048
float-nonlinear-calculation/coral17.yml	false	unknown	2.594151	2.610677033999309	83.726336
float-nonlinear-calculation/coral18.yml	false	unknown	2.035305	2.050141353000072	88.375296
float-nonlinear-calculation/coral19.yml	false	unknown	2.007551	2.026576066000416	78.528512
float-nonlinear-calculation/coral2.yml	false	unknown	1.985635	2.0013014220003242	82.100224
float-nonlinear-calculation/coral20.yml	false	unknown	2.009726	2.0133810459992674	78.569472
float-nonlinear-calculation/coral21.yml	false	unknown	1.966925	1.9698008169998502	79.372288
float-nonlinear-calculation/coral22.yml	false	unknown	2.535313	2.5489110550006444	78.782464
float-nonlinear-calculation/coral23.yml	true	true	1.920079	1.9319108679992496	78.888960
float-nonlinear-calculation/coral26.yml	true	true	1.991824	2.0049275630008196	77.824000
float-nonlinear-calculation/coral27.yml	false	unknown	1.93546	1.9481675690003613	78.381056
float-nonlinear-calculation/coral28.yml	false	unknown	2.020985	2.03395650299899	78.778368
float-nonlinear-calculation/coral29.yml	false	unknown	2.698281	2.727500782999414	77.967360
float-nonlinear-calculation/coral3.yml	true	true	2.105211	2.1294307989992376	78.954496
float-nonlinear-calculation/coral30.yml	false	unknown	1.977438	2.027514555999005	53.637120
float-nonlinear-calculation/coral31.yml	false	true	2.111467	2.1631539499994688	79.839232
float-nonlinear-calculation/coral32.yml	false	unknown	2.260524	2.2729870679995656	81.604608
float-nonlinear-calculation/coral33.yml	false	unknown	2.180123	2.193287934000182	79.810560
float-nonlinear-calculation/coral34.yml	false	unknown	2.162176	2.1758657059999678	78.331904
float-nonlinear-calculation/coral35.yml	false	unknown	2.639898	2.6559250180016534	78.450688
float-nonlinear-calculation/coral36.yml	false	unknown	1.979424	1.9917206139998598	53.125120
float-nonlinear-calculation/coral38.yml	false	unknown	2.015754	2.029413468999337	78.917632
float-nonlinear-calculation/coral39.yml	false	unknown	1.898497	1.911280338999859	78.708736
float-nonlinear-calculation/coral4.yml	false	unknown	1.947102	1.959760155999902	83.202048
float-nonlinear-calculation/coral40.yml	false	unknown	1.994477	2.0078109559999575	88.240128
float-nonlinear-calculation/coral41.yml	false	unknown	2.503807	2.5169035130002158	78.544896
float-nonlinear-calculation/coral42.yml	false	unknown	1.888237	1.9013026310003625	78.344192
float-nonlinear-calculation/coral43.yml	false	unknown	1.948513	1.9611199510000006	81.408000
float-nonlinear-calculation/coral44.yml	false	unknown	1.864856	1.8679753859996708	78.077952
float-nonlinear-calculation/coral45.yml	false	unknown	1.976264	1.9799265609999566	82.935808
float-nonlinear-calculation/coral46.yml	true	unknown	2.03366	2.0530513569992763	78.626816
float-nonlinear-calculation/coral48.yml	false	true	2.609091	2.678327714000261	79.151104
float-nonlinear-calculation/coral49.yml	false	unknown	2.062718	2.0888326530002814	78.479360
