tool		SPF Friday 25 July 2025 04:48:22 AM IST	SPF Friday 25 July 2025 04:48:22 AM IST	SPF Friday 25 July 2025 04:48:22 AM IST	SPF Friday 25 July 2025 04:48:22 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
java-ranger-regression/TCAS_prop3.yml	true	true	9.725411	9.736473119999914	127.688704
java-ranger-regression/apachecli_eqchk.yml	true	true	52.50261	52.60465058700004	119.914496
java-ranger-regression/schedule_eqchk.yml	true	true	5.843144	5.865296212999965	97.579008
java-ranger-regression/WBS/WBS_prop1.yml	true	false	1.864111	1.8893314639999517	79.347712
java-ranger-regression/WBS/WBS_prop2.yml	true	true	4.830396	4.849288344000001	113.029120
java-ranger-regression/WBS/WBS_prop3.yml	true	false	2.062825	2.0819578040000124	79.712256
java-ranger-regression/WBS/WBS_prop4.yml	true	false	5.984581	5.988585866999983	117.186560
java-ranger-regression/alarm/Alarm_prop1.yml	true	true	2.495548	2.500050244000022	83.587072
java-ranger-regression/alarm/Alarm_prop10.yml	true	true	2.462242	2.4670651760000055	82.833408
java-ranger-regression/alarm/Alarm_prop2.yml	true	true	2.337395	2.3482843020000246	79.802368
java-ranger-regression/alarm/Alarm_prop3.yml	true	true	2.352778	2.3659395849999783	83.017728
java-ranger-regression/alarm/Alarm_prop4.yml	true	true	2.401376	2.4134138780000285	84.926464
java-ranger-regression/alarm/Alarm_prop5.yml	true	true	2.51953	2.5658581700000695	98.070528
java-ranger-regression/alarm/Alarm_prop6.yml	true	true	2.929611	2.937985909999952	87.433216
java-ranger-regression/alarm/Alarm_prop8.yml	true	true	2.46934	2.48356289700007	87.199744
java-ranger-regression/alarm/Alarm_prop9.yml	true	true	2.479948	2.5178708580000375	80.216064
java-ranger-regression/infusion/Infusion_prop1.yml	true	true	2.112203	2.1213339649999625	80.863232
java-ranger-regression/infusion/Infusion_prop10.yml	true	true	2.326834	2.343908488000011	79.462400
java-ranger-regression/infusion/Infusion_prop11.yml	true	true	2.715466	2.7410877470000514	79.495168
java-ranger-regression/infusion/Infusion_prop12.yml	true	true	2.344045	2.400454241000034	80.527360
java-ranger-regression/infusion/Infusion_prop13.yml	true	true	2.357713	2.4261260910000146	81.100800
java-ranger-regression/infusion/Infusion_prop2.yml	true	true	2.332929	2.344095068999991	79.560704
java-ranger-regression/infusion/Infusion_prop3.yml	true	true	2.479963	2.4940358570000853	91.676672
java-ranger-regression/infusion/Infusion_prop4.yml	true	true	2.848207	2.8707344079999757	92.827648
java-ranger-regression/infusion/Infusion_prop5.yml	true	true	2.235662	2.250402982999958	84.955136
java-ranger-regression/infusion/Infusion_prop6.yml	true	true	2.527162	2.53993131499999	81.158144
java-ranger-regression/infusion/Infusion_prop7.yml	true	true	2.438772	2.4577139579999994	80.424960
java-ranger-regression/infusion/Infusion_prop8.yml	true	true	2.476121	2.4993905989999803	91.856896
java-ranger-regression/infusion/Infusion_prop9.yml	true	true	2.829109	2.8541879469999003	89.153536
java-ranger-regression/siena_eqchk/siena_prop1.yml	true	true	25.260235	25.31006478400002	120.598528
java-ranger-regression/siena_eqchk/siena_prop2.yml	true	false	4.467349	4.485136678999993	96.792576
java-ranger-regression/replace5_eqchk/replace5_prop1.yml	true	true	8.296395	8.309206853999967	102.457344
java-ranger-regression/replace5_eqchk/replace5_prop2.yml	true	false	2.768837	2.7864384230000496	80.666624
java-ranger-regression/nanoxml_eqchk/nanoxml_prop1.yml	false	unknown	3.313327	3.324664645999974	81.424384
java-ranger-regression/nanoxml_eqchk/nanoxml_prop2.yml	false	unknown	2.657188	2.6690553800000316	80.461824
java-ranger-regression/nanoxml_eqchk/nanoxml_prop3.yml	false	unknown	2.777427	2.832510642999978	80.220160
java-ranger-regression/printtokens_eqchk/printtokens_prop1.yml	true	true	31.447506	31.475918415000024	151.138304
java-ranger-regression/printtokens_eqchk/printtokens_prop2.yml	true	false	2.439085	2.526028795000002	80.076800
MinePump/spec1-5_product1.yml	true	false	2.20644	2.238001478000001	79.425536
MinePump/spec1-5_product10.yml	true	false	1.97532	1.9807886940000117	79.568896
MinePump/spec1-5_product11.yml	true	false	3.17766	3.1991761409999526	94.003200
MinePump/spec1-5_product12.yml	true	false	2.045488	2.05911039800003	83.628032
MinePump/spec1-5_product13.yml	true	false	1.815159	1.8192669520000209	78.622720
MinePump/spec1-5_product14.yml	true	false	1.952321	1.9654058219999797	79.355904
MinePump/spec1-5_product15.yml	true	false	3.319964	3.3343457440000748	94.187520
MinePump/spec1-5_product16.yml	true	false	2.167145	2.180942748999996	88.387584
MinePump/spec1-5_product17.yml	true	false	2.081619	2.0933222369999385	79.491072
MinePump/spec1-5_product18.yml	true	false	1.991935	2.0026262619999216	78.499840
MinePump/spec1-5_product19.yml	true	false	3.234585	3.2566167749999977	95.096832
MinePump/spec1-5_product2.yml	true	false	1.988432	1.9953560640000205	79.228928
MinePump/spec1-5_product20.yml	true	false	2.778307	2.793547760000024	84.881408
MinePump/spec1-5_product21.yml	true	false	1.900983	1.9262979100000166	81.571840
MinePump/spec1-5_product22.yml	true	false	1.922669	1.9438842859999568	79.818752
MinePump/spec1-5_product23.yml	true	false	3.132724	3.147906828000032	94.949376
MinePump/spec1-5_product24.yml	true	false	2.675761	2.689769747000014	84.058112
MinePump/spec1-5_product25.yml	true	false	1.964763	1.9705383780000147	82.210816
MinePump/spec1-5_product26.yml	true	false	1.925647	1.9470616970000947	78.819328
MinePump/spec1-5_product27.yml	true	false	3.361885	3.3767438369999354	95.424512
MinePump/spec1-5_product28.yml	true	false	2.176315	2.179409318000012	84.844544
MinePump/spec1-5_product29.yml	true	false	2.63061	2.642908681000108	79.757312
MinePump/spec1-5_product3.yml	true	false	3.201987	3.216636274999928	93.990912
MinePump/spec1-5_product30.yml	true	false	2.037193	2.0550069070000063	81.203200
MinePump/spec1-5_product31.yml	true	false	4.36065	4.376431395000054	93.835264
MinePump/spec1-5_product32.yml	true	false	2.194821	2.201587903000018	83.853312
MinePump/spec1-5_product33.yml	true	false	1.922557	1.9288167359999306	78.499840
MinePump/spec1-5_product34.yml	true	false	2.077408	2.0859426850000773	88.268800
MinePump/spec1-5_product35.yml	true	false	3.335269	3.3888595629999827	90.345472
MinePump/spec1-5_product36.yml	true	false	2.242731	2.2774021799999673	81.719296
MinePump/spec1-5_product37.yml	true	false	2.112626	2.159032309000054	78.282752
MinePump/spec1-5_product38.yml	true	false	2.685154	2.694536882999955	78.602240
MinePump/spec1-5_product39.yml	true	false	3.167562	3.1860669049999615	90.021888
MinePump/spec1-5_product4.yml	true	false	2.019243	2.034300084999927	83.537920
MinePump/spec1-5_product40.yml	true	false	2.119098	2.132331577000059	83.095552
MinePump/spec1-5_product41.yml	true	false	2.571681	2.585471417000008	81.711104
MinePump/spec1-5_product42.yml	true	false	2.723601	2.739321444999973	83.185664
MinePump/spec1-5_product43.yml	true	false	3.308979	3.312548492000019	94.031872
MinePump/spec1-5_product44.yml	true	false	2.240228	2.2442515080000476	84.090880
MinePump/spec1-5_product45.yml	true	false	2.131855	2.1392107709999664	85.200896
MinePump/spec1-5_product46.yml	true	false	2.582236	2.596687824000014	83.353600
MinePump/spec1-5_product47.yml	true	false	4.211843	4.2270125119999875	95.076352
MinePump/spec1-5_product48.yml	true	false	1.97293	1.9769626969999763	83.935232
MinePump/spec1-5_product49.yml	true	false	1.833516	1.8469641749999255	78.991360
MinePump/spec1-5_product5.yml	true	false	1.920724	1.929752680999968	81.326080
MinePump/spec1-5_product50.yml	true	false	2.323526	2.3332770450000453	78.848000
MinePump/spec1-5_product51.yml	true	false	2.913868	2.9276977819999956	90.845184
MinePump/spec1-5_product52.yml	true	false	1.941075	1.9544143019999183	83.148800
MinePump/spec1-5_product53.yml	true	false	1.88902	1.9048511349999444	78.389248
MinePump/spec1-5_product54.yml	true	false	2.479597	2.4949295210000173	79.343616
MinePump/spec1-5_product55.yml	true	false	4.455413	4.481849617999956	102.305792
MinePump/spec1-5_product56.yml	true	false	2.173278	2.2381512210000665	84.819968
MinePump/spec1-5_product57.yml	true	true	11.127104	11.150728600999969	97.005568
MinePump/spec1-5_product58.yml	true	true	10.723974	10.761169227999972	97.869824
MinePump/spec1-5_product59.yml	true	true	19.901903	19.957573340999943	111.214592
MinePump/spec1-5_product6.yml	true	false	2.324669	2.3543353940000316	88.563712
MinePump/spec1-5_product60.yml	true	true	14.063173	14.087453640000035	106.123264
MinePump/spec1-5_product61.yml	true	true	10.249374	10.288403113999948	98.181120
MinePump/spec1-5_product62.yml	true	true	9.658642	9.688134245000015	98.652160
MinePump/spec1-5_product63.yml	true	true	12.564352	12.588853481000001	117.395456
MinePump/spec1-5_product64.yml	true	true	13.729745	13.748200439000016	105.807872
MinePump/spec1-5_product7.yml	true	false	4.176573	4.217083098999979	95.272960
MinePump/spec1-5_product8.yml	true	false	2.12957	2.133929404000014	83.959808
MinePump/spec1-5_product9.yml	true	false	2.664412	2.674696615000016	88.772608
algorithms/BellmanFord-FunSat01.yml	true	true	4.899268	4.903277178000053	90.832896
algorithms/BellmanFord-FunSat02.yml	true	unknown	1.830543	1.843358344999956	78.180352
algorithms/BellmanFord-FunUnsat01.yml	true	false	3.597152	3.6135786080000116	90.021888
algorithms/BellmanFord-FunUnsat02.yml	true	unknown	2.317582	2.3224721720000616	78.979072
algorithms/BellmanFord-MemSat01.yml	true	true	3.619719	3.632605818000002	101.167104
algorithms/BellmanFord-MemSat02.yml	true	unknown	2.265863	2.270153596	78.483456
algorithms/BellmanFord-MemUnsat01.yml	true	false	4.636282	4.651645116000054	100.818944
algorithms/BellmanFord-MemUnsat02.yml	true	unknown	1.762604	1.766759714999921	78.721024
algorithms/BinaryTreeSearch-FunSat01.yml	true	true	4.661726	4.665887076999979	96.899072
algorithms/BinaryTreeSearch-FunUnsat01.yml	true	false	1.841342	1.8525498579999748	81.244160
algorithms/BinaryTreeSearch-MemSat01.yml	true	true	9.960581	9.97519081400003	100.765696
algorithms/BinaryTreeSearch-MemUnsat01.yml	true	false	1.700407	1.7137881039999456	79.646720
algorithms/BinaryTreeSearch-MemUnsat02.yml	true	false	1.761874	1.7844671880000078	78.811136
algorithms/InsertionSort-FunSat01.yml	true	true	1.942729	1.9660593349999544	83.611648
algorithms/InsertionSort-FunSat02.yml	true	true	2.555601	2.5602516689999675	84.230144
algorithms/InsertionSort-FunUnsat01.yml	true	true	1.871676	1.8928402459999916	80.977920
algorithms/InsertionSort-MemSat01.yml	true	true	1.939639	1.9528526829999464	81.997824
algorithms/InsertionSort-MemUnsat01.yml	true	false	1.888855	1.9024787939999896	81.747968
algorithms/MergeSortIterative-FunSat01.yml	true	true	2.548737	2.57205013600003	80.461824
algorithms/MergeSortIterative-FunSat02.yml	true	true	1.892175	1.9058141390000856	93.114368
algorithms/MergeSortIterative-FunUnsat01.yml	true	unknown	1.935669	1.9468687740001087	80.437248
algorithms/MergeSortIterative-MemSat01.yml	true	true	1.933857	1.9482230500000242	79.921152
algorithms/MergeSortIterative-MemUnsat01.yml	true	true	1.95904	1.9745966149999958	93.294592
algorithms/RedBlackTree-FunSat01.yml	true	true	3.052003	3.0622419710000486	86.274048
algorithms/RedBlackTree-FunUnsat01.yml	true	false	1.979266	1.9919033469999476	84.070400
algorithms/RedBlackTree-MemSat01.yml	true	true	5.693989	5.7049165349999384	95.391744
algorithms/RedBlackTree-MemUnsat01.yml	true	false	2.600173	2.6185713419999956	86.953984
algorithms/SortedListInsert-FunSat01.yml	true	true	8.184044	8.20503932500003	101.908480
algorithms/SortedListInsert-FunSat02.yml	true	true	7.077072	7.0910989090000385	111.362048
algorithms/SortedListInsert-FunUnsat01.yml	true	false	2.846195	2.8532370039999932	85.897216
algorithms/SortedListInsert-MemSat01.yml	true	true	3.881806	3.9014665329999616	94.343168
algorithms/SortedListInsert-MemUnsat01.yml	true	false	2.303494	2.3166260109999257	79.581184
algorithms/Trie-FunSat01.yml	true	true	1.799617	1.8033365050000612	81.063936
algorithms/Trie-FunUnsat01.yml	true	false	1.744922	1.7486703299999817	78.274560
algorithms/Trie-MemSat01.yml	true	true	1.850025	1.8685774960000572	90.882048
algorithms/Trie-MemUnsat01.yml	true	false	2.310749	2.323725717000002	79.110144
algorithms/Tsp-FunSat01.yml	true	unknown	1.626766	1.630940598000052	77.926400
algorithms/Tsp-FunUnsat01.yml	true	unknown	1.721557	1.735010912000007	78.995456
algorithms/Tsp-MemSat01.yml	true	unknown	2.300354	2.3131450570000425	78.716928
algorithms/Tsp-MemUnsat01.yml	true	unknown	1.753978	1.767018171000018	79.630336
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml	true	unknown	2.156088	2.1704273000000285	54.657024
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml	true	unknown	1.772196	1.7930658540000195	55.316480
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml	true	unknown	1.756115	1.777666108999938	53.723136
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml	true	unknown	1.786452	1.8089127629999666	54.296576
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml	true	unknown	2.347393	2.3630539320000707	55.074816
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml	true	unknown	1.806137	1.8229707319999306	54.222848
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml	true	unknown	2.261381	2.2834647419999783	58.441728
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml	true	unknown	1.934142	1.9502331420000019	58.327040
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml	true	unknown	1.902906	1.9204903539999805	57.978880
jdart-regression/OverapproximationString01.yml	true	false	1.600573	1.6038542389999293	58.773504
jdart-regression/URLDecoder01.yml	false	false	2.22051	2.2311581029999843	56.025088
jdart-regression/URLDecoder02.yml	false	false	2.169502	2.181173747999992	56.336384
jdart-regression/addition01.yml	true	true	1.903165	1.914430809999999	79.384576
jdart-regression/array-iteration01.yml	true	false	1.949197	1.9617349530000183	83.709952
jdart-regression/boundcheck100.yml	true	false	2.953056	2.979473222000024	94.326784
jdart-regression/boundcheck200.yml	true	false	5.596869	5.60595180200005	118.616064
jdart-regression/boundcheck30.yml	true	false	2.060293	2.06991833699999	80.683008
jdart-regression/double2long.yml	true	true	2.163516	2.176334222000037	77.930496
jdart-regression/float.yml	true	true	1.868104	1.8963488839999627	78.794752
jdart-regression/list2.yml	true	true	72.71444	72.88525271000003	165.425152
jdart-regression/radians.yml	true	unknown	1.820285	1.8352714889999788	54.050816
jdart-regression/shifting.yml	true	true	2.264801	2.2884981030000517	79.781888
jdart-regression/shifting2.yml	true	true	1.875636	1.8892274810000345	78.835712
jdart-regression/shifting3.yml	true	false	1.741934	1.755233923999981	78.622720
jdart-regression/startswith.yml	true	false	1.657629	1.6796199129998968	56.934400
securibench/Aliasing1.yml	true	false	3.968819	3.986859546000005	60.071936
securibench/Aliasing2.yml	true	true	3.897137	3.916327870000032	56.356864
securibench/Aliasing3.yml	true	true	2.830901	2.8550558870000486	56.705024
securibench/Aliasing4.yml	true	false	3.175358	3.200536263999993	60.264448
securibench/Aliasing5.yml	true	false	4.033651	4.0512422739999465	62.238720
securibench/Aliasing6.yml	true	false	3.664004	3.6936728529999527	61.538304
securibench/Arrays1.yml	true	false	4.187274	4.204769424999995	59.453440
securibench/Arrays10.yml	false	unknown	3.686898	3.715029679000054	64.303104
securibench/Arrays2.yml	true	false	3.918964	3.9839108480000505	58.748928
securibench/Arrays3.yml	true	false	4.258602	4.367037853999932	58.130432
securibench/Arrays4.yml	true	false	4.027663	4.179762701000072	59.654144
securibench/Arrays5.yml	true	true	4.281859	4.40327150600001	55.926784
securibench/Arrays6.yml	true	false	3.589679	3.6683376910000334	58.605568
securibench/Arrays7.yml	true	false	4.072909	4.145921956000052	59.314176
securibench/Arrays8.yml	true	false	3.456261	3.499153172999968	60.506112
securibench/Arrays9.yml	true	false	4.239174	4.281983083	65.536000
securibench/Basic1.yml	true	false	3.272744	3.298929983999983	59.043840
securibench/Basic10.yml	true	false	3.122811	3.1390301940000427	58.183680
securibench/Basic11.yml	true	unknown	3.91389	3.918715006999946	56.107008
securibench/Basic12.yml	true	false	4.215123	4.233027313999969	81.424384
securibench/Basic15.yml	true	false	3.254573	3.273204404000012	58.843136
securibench/Basic16.yml	true	false	3.335537	3.3660147849999476	60.977152
securibench/Basic17.yml	true	false	4.012759	4.036986862999925	59.150336
securibench/Basic18.yml	true	false	4.373329	4.39621454600001	70.447104
securibench/Basic19.yml	true	false	3.209522	3.232054316000017	59.785216
securibench/Basic2.yml	true	false	3.182895	3.1956762170000275	79.822848
securibench/Basic20.yml	true	false	3.906542	3.926816293999991	60.362752
securibench/Basic21.yml	true	unknown	3.072463	3.0865058529999487	63.373312
securibench/Basic24.yml	true	unknown	4.287264	4.301952178999954	59.613184
securibench/Basic25.yml	true	unknown	3.272282	3.2949904799999103	62.087168
securibench/Basic26.yml	true	false	3.997669	4.028123937000032	59.052032
securibench/Basic27.yml	true	false	3.341983	3.365132367000001	58.986496
securibench/Basic28.yml	true	true	3.187464	3.1977422299999034	55.250944
securibench/Basic29.yml	true	false	4.052605	4.067250152000042	59.101184
securibench/Basic3.yml	true	unknown	3.094871	3.098366286999976	59.097088
securibench/Basic30.yml	true	false	3.788515	3.8122941709999623	58.167296
securibench/Basic31.yml	true	false	3.032289	3.053716912000027	58.712064
securibench/Basic32.yml	true	false	3.989699	4.0109141230000205	57.892864
securibench/Basic33.yml	true	false	3.162413	3.185299041999997	58.683392
securibench/Basic34.yml	true	false	3.132225	3.145691448999969	58.765312
securibench/Basic35.yml	true	false	3.980561	4.0031758970000055	66.596864
securibench/Basic37.yml	true	unknown	3.04955	3.063182215999973	58.404864
securibench/Basic38.yml	true	unknown	3.919199	3.935784128000023	59.129856
securibench/Basic39.yml	true	unknown	2.96852	2.9720675789999405	58.638336
securibench/Basic4.yml	true	false	4.040902	4.061301916000048	82.579456
securibench/Basic5.yml	true	unknown	2.8752	2.888908010000023	60.616704
securibench/Basic6.yml	true	unknown	2.81958	2.8422770290000017	54.956032
securibench/Basic7.yml	true	unknown	3.702221	3.7231550320000224	55.103488
securibench/Basic8.yml	true	true	3.024397	3.047197530000062	56.217600
securibench/Basic9.yml	true	false	3.814987	3.840647366999974	80.646144
securibench/Collections1.yml	true	false	3.235782	3.267712754999934	61.313024
securibench/Collections10.yml	true	false	4.20041	4.212803059000066	61.849600
securibench/Collections12.yml	true	false	3.262825	3.309148057000016	58.335232
securibench/Collections13.yml	true	true	3.287514	3.319323129000054	65.482752
securibench/Collections14.yml	true	false	4.642606	4.666990876	71.229440
securibench/Collections2.yml	true	false	4.044134	4.067693890999976	58.986496
securibench/Collections3.yml	true	false	3.039689	3.052780236999979	59.088896
securibench/Collections4.yml	true	false	3.191536	3.2147039699999596	60.489728
securibench/Collections5.yml	true	false	3.734492	3.7553540589999557	59.510784
securibench/Collections6.yml	true	false	3.013603	3.0269256059999634	57.651200
securibench/Collections7.yml	true	false	4.009488	4.032963913999993	58.109952
securibench/Collections8.yml	true	true	3.001485	3.0263688510000293	58.458112
securibench/Collections9.yml	false	unknown	3.769174	3.7828652890000285	58.306560
securibench/Datastructures1.yml	true	false	2.905439	2.91080745499994	59.183104
securibench/Datastructures2.yml	true	false	2.966713	2.9897203780000154	58.204160
securibench/Datastructures3.yml	true	false	4.057629	4.064695909999955	61.280256
securibench/Datastructures4.yml	true	true	3.254349	3.2647833069999024	57.245696
securibench/Datastructures5.yml	true	unknown	3.674407	3.695510861999992	55.492608
securibench/Datastructures6.yml	true	false	4.139498	4.163161469999977	77.963264
securibench/Factories1.yml	true	unknown	3.899467	3.9146160479999708	55.140352
securibench/Factories2.yml	true	false	3.189905	3.207553229000041	67.465216
securibench/Factories3.yml	true	false	3.80328	3.8341060019999986	58.679296
securibench/Inter1.yml	true	false	3.196003	3.2181282020000026	63.660032
securibench/Inter10.yml	true	unknown	3.930706	3.949868613000035	56.209408
securibench/Inter11.yml	true	unknown	3.302367	3.3344449310000073	55.414784
securibench/Inter12.yml	true	false	3.000965	3.0321611889999076	58.818560
securibench/Inter13.yml	true	false	3.865235	3.898607532000028	59.469824
securibench/Inter14.yml	true	false	3.221971	3.252027365999993	63.246336
securibench/Inter2.yml	true	false	3.029538	3.051087263999989	60.719104
securibench/Inter3.yml	true	false	3.997785	4.0216627519999975	58.867712
securibench/Inter4.yml	true	false	2.963284	2.977601696000079	59.764736
securibench/Inter5.yml	true	unknown	2.853974	2.8763506160000816	56.225792
securibench/Inter6.yml	true	false	3.746327	3.7706873229999474	58.904576
securibench/Inter7.yml	true	false	2.977275	2.9859851380000464	60.928000
securibench/Inter8.yml	true	false	3.007819	3.030615915999988	63.262720
securibench/Inter9.yml	true	unknown	3.844061	3.8558130359999723	54.714368
securibench/Pred1.yml	true	true	2.866855	2.8890979459999926	56.922112
securibench/Pred2.yml	true	false	3.821966	3.8366921659999207	80.855040
securibench/Pred3.yml	true	true	2.962505	2.9763593269999546	79.495168
securibench/Pred4.yml	true	false	3.035544	3.0551800590000084	59.981824
securibench/Pred5.yml	true	false	3.013337	3.034820781999997	61.767680
securibench/Pred6.yml	true	true	3.851169	3.873556307999934	58.851328
securibench/Pred7.yml	true	true	2.819857	2.8332445290000123	55.332864
securibench/Pred8.yml	true	false	3.715531	3.7300941810000268	59.285504
securibench/Pred9.yml	true	false	2.832716	2.8559149059999527	58.265600
securibench/Refl1.yml	true	false	2.907736	2.929695747999972	58.937344
securibench/Refl2.yml	true	true	2.84152	2.855029089000027	55.738368
securibench/Refl3.yml	true	false	3.903472	3.9279320890000236	60.416000
securibench/Refl4.yml	true	false	2.958656	2.9811527820000947	57.729024
securibench/Sanitizers1.yml	true	unknown	2.918697	2.9308583409999756	58.994688
securibench/Sanitizers2.yml	true	unknown	3.587739	3.600366006999934	58.322944
securibench/Sanitizers3.yml	true	unknown	2.997024	3.0116197549999697	63.356928
securibench/Sanitizers4.yml	true	unknown	2.948286	2.970435297999984	58.847232
securibench/Sanitizers5.yml	true	unknown	4.144691	4.1583746600000495	61.366272
securibench/Sanitizers6.yml	true	unknown	2.909912	2.9319077779999816	58.228736
securibench/Session1.yml	true	false	3.783895	3.806711365999945	60.854272
securibench/Session2.yml	true	false	3.029926	3.042669511999975	59.670528
securibench/Session3.yml	true	false	3.057017	3.0805907090000346	59.355136
securibench/StrongUpdates1.yml	true	true	3.054341	3.0866340449999825	59.465728
securibench/StrongUpdates2.yml	true	true	3.825393	3.854496225000048	54.448128
securibench/StrongUpdates3.yml	true	true	2.957712	2.989501435999955	56.365056
securibench/StrongUpdates4.yml	true	true	3.657974	3.6805540729999393	55.267328
securibench/StrongUpdates5.yml	false	unknown	2.814491	2.8187575069999866	55.910400
float-nonlinear-calculation/Bessel.yml	true	true	1.716782	1.7430797499999926	78.143488
float-nonlinear-calculation/Conflict.yml	true	true	1.804375	1.8146461930000441	78.299136
float-nonlinear-calculation/EulerMethod.yml	true	unknown	2.299994	2.317784520000032	80.080896
float-nonlinear-calculation/MathSin.yml	true	unknown	2.135714	2.156544761999953	53.428224
float-nonlinear-calculation/Optimization1.yml	true	unknown	2.776523	2.786925629000052	79.405056
float-nonlinear-calculation/Optimization2.yml	true	unknown	2.38836	2.418899791000058	78.282752
float-nonlinear-calculation/Optimization3.yml	true	true	2.473829	2.5020508889999746	79.589376
float-nonlinear-calculation/Optimization4.yml	true	unknown	2.938515	2.9813328049999654	78.594048
float-nonlinear-calculation/Optimization5.yml	true	unknown	2.440163	2.4660351740000124	77.553664
float-nonlinear-calculation/Optimization6.yml	true	unknown	2.759508	2.7722063269999353	79.458304
float-nonlinear-calculation/PartitionEx.yml	true	true	1.699144	1.7327347389999659	77.516800
float-nonlinear-calculation/TurnLogic.yml	true	true	1.707773	1.7339145490000192	53.944320
float-nonlinear-calculation/coral1.yml	true	unknown	2.22376	2.246818100999917	77.942784
float-nonlinear-calculation/coral10.yml	true	unknown	2.211134	2.2251202170000397	78.061568
float-nonlinear-calculation/coral11.yml	true	unknown	2.845867	2.8607924269999785	78.409728
float-nonlinear-calculation/coral12.yml	true	unknown	2.247774	2.2709566700000323	77.606912
float-nonlinear-calculation/coral13.yml	true	unknown	2.731887	2.7423259000000826	78.979072
float-nonlinear-calculation/coral14.yml	true	unknown	2.163742	2.177483217000031	78.475264
float-nonlinear-calculation/coral15.yml	true	unknown	2.380798	2.4072787029999745	78.233600
float-nonlinear-calculation/coral16.yml	true	true	2.363998	2.393250289999969	77.631488
float-nonlinear-calculation/coral17.yml	true	unknown	2.952281	2.9832577889999357	78.823424
float-nonlinear-calculation/coral18.yml	true	unknown	2.516291	2.5554951720000645	78.360576
float-nonlinear-calculation/coral19.yml	true	unknown	2.358062	2.3922664200000554	77.307904
float-nonlinear-calculation/coral2.yml	true	unknown	2.766703	2.7827628599999343	78.684160
float-nonlinear-calculation/coral20.yml	true	unknown	2.208545	2.2219199120000894	78.708736
float-nonlinear-calculation/coral21.yml	true	unknown	2.317256	2.3376099160000194	78.442496
float-nonlinear-calculation/coral22.yml	true	unknown	2.453332	2.467502976999981	79.339520
float-nonlinear-calculation/coral23.yml	true	true	2.414819	2.440411436999966	78.450688
float-nonlinear-calculation/coral26.yml	true	true	2.971349	2.9958543389999477	77.352960
float-nonlinear-calculation/coral27.yml	true	unknown	2.733585	2.749675567000054	78.143488
float-nonlinear-calculation/coral28.yml	true	unknown	2.538131	2.557713759999956	77.459456
float-nonlinear-calculation/coral29.yml	true	unknown	2.538303	2.5732001740000214	79.294464
float-nonlinear-calculation/coral3.yml	true	true	2.546836	2.592853276000028	78.389248
float-nonlinear-calculation/coral30.yml	true	unknown	2.313459	2.337336493000066	53.391360
float-nonlinear-calculation/coral31.yml	true	true	2.9377	2.9624973069999214	77.791232
float-nonlinear-calculation/coral32.yml	true	unknown	2.417447	2.436689190999914	78.536704
float-nonlinear-calculation/coral33.yml	true	unknown	2.901727	2.907292134000045	79.392768
float-nonlinear-calculation/coral34.yml	true	unknown	2.515298	2.5387104200000294	78.581760
float-nonlinear-calculation/coral35.yml	true	unknown	2.601534	2.6360459539999965	81.518592
float-nonlinear-calculation/coral36.yml	true	unknown	2.368641	2.3944830439999123	54.878208
float-nonlinear-calculation/coral38.yml	true	unknown	2.485874	2.49155886799997	79.028224
float-nonlinear-calculation/coral39.yml	true	unknown	2.962864	2.992314071999999	79.695872
float-nonlinear-calculation/coral4.yml	true	unknown	2.827883	2.846309918999964	78.422016
float-nonlinear-calculation/coral40.yml	true	unknown	2.386863	2.4021218169999656	78.798848
float-nonlinear-calculation/coral41.yml	true	unknown	2.353076	2.368383698999992	78.467072
float-nonlinear-calculation/coral42.yml	true	unknown	2.252405	2.2685098169999947	77.930496
float-nonlinear-calculation/coral43.yml	true	unknown	2.26109	2.2665793149999445	77.766656
float-nonlinear-calculation/coral44.yml	true	unknown	2.362082	2.3729115779999574	78.499840
float-nonlinear-calculation/coral45.yml	true	unknown	2.968917	2.980843858000071	78.524416
float-nonlinear-calculation/coral46.yml	true	unknown	2.776032	2.789341105999938	78.757888
float-nonlinear-calculation/coral48.yml	true	true	2.355733	2.3650693029999275	77.901824
float-nonlinear-calculation/coral49.yml	true	unknown	2.466985	2.4803577459999815	77.819904
float-nonlinear-calculation/coral5.yml	true	true	2.339405	2.3621452539999837	81.076224
