tool		SPF Tuesday 26 August 2025 03:16:19 AM IST	SPF Tuesday 26 August 2025 03:16:19 AM IST	SPF Tuesday 26 August 2025 03:16:19 AM IST	SPF Tuesday 26 August 2025 03:16:19 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/StringStartEnd01.yml	true	true	1.933545	1.9478551490028622	53.534720
jbmc-regression/StringStartEnd02.yml	true	true	3.410831	3.414829768000345	99.942400
jbmc-regression/StringStartEnd03.yml	true	true	4.349859	4.3601883859992085	100.831232
jbmc-regression/StringValueOf01.yml	true	true	1.925965	1.9464198700006818	55.513088
jbmc-regression/StringValueOf02.yml	false	false	2.509174	2.5196872240012453	114.982912
jbmc-regression/StringValueOf03.yml	false	false	3.195677	3.218511833998491	115.314688
jbmc-regression/StringValueOf04.yml	true	true	1.898244	1.9047015819996886	82.157568
jbmc-regression/StringValueOf05.yml	true	true	2.504015	2.5202017280025757	101.900288
jbmc-regression/StringValueOf06.yml	true	true	2.035785	2.058058408998477	93.876224
jbmc-regression/StringValueOf07.yml	true	unknown	2.101825	2.1173296720007784	57.610240
jbmc-regression/StringValueOf08.yml	false	unknown	1.990334	2.0003329279970785	78.118912
jbmc-regression/StringValueOf09.yml	false	unknown	2.057315	2.0722629219999362	78.548992
jbmc-regression/StringValueOf10.yml	true	true	2.486009	2.4941914810005983	81.133568
jbmc-regression/SubString01.yml	true	true	2.024841	2.042726006999146	55.160832
jbmc-regression/SubString02.yml	false	false	2.561044	2.58060557600038	105.975808
jbmc-regression/SubString03.yml	false	false	2.341845	2.351773107999179	101.265408
jbmc-regression/TokenTest01.yml	true	true	2.187352	2.202894237001601	54.247424
jbmc-regression/TokenTest02.yml	true	unknown	1.663504	1.6853151530012838	57.602048
jbmc-regression/Validate01.yml	true	true	2.138288	2.1594401450020086	55.865344
jbmc-regression/Validate02.yml	true	unknown	1.839247	1.8475879390025511	56.549376
jbmc-regression/aastore_aaload1.yml	true	unknown	2.413263	2.4205126220003876	100.061184
jbmc-regression/array1.yml	true	unknown	2.322543	2.339745953999227	113.610752
jbmc-regression/array2.yml	true	true	2.892773	2.9010207770006673	113.324032
jbmc-regression/arraylength1.yml	true	unknown	2.209443	2.247892019000574	113.512448
jbmc-regression/arrayread1.yml	true	unknown	2.346388	2.3675432989984984	116.682752
jbmc-regression/assert1.yml	true	true	2.535159	2.544639454998105	109.178880
jbmc-regression/assert2.yml	true	true	2.123161	2.1441396600021108	114.098176
jbmc-regression/assert3.yml	true	true	2.570227	2.581520587998966	101.150720
jbmc-regression/assert4.yml	true	true	2.069545	2.082161599002575	110.456832
jbmc-regression/assert5.yml	true	true	2.391707	2.4078250720012875	101.281792
jbmc-regression/assert6.yml	true	true	1.981489	1.99743759699777	113.020928
jbmc-regression/astore_aload1.yml	true	true	2.147876	2.156935049999447	56.479744
jbmc-regression/athrow1.yml	true	true	1.560118	1.5716145039987168	54.239232
jbmc-regression/basic1.yml	true	true	2.036674	2.060246814999118	54.886400
jbmc-regression/bitwise1.yml	true	unknown	1.933138	1.9523194729990792	108.810240
jbmc-regression/boolean1.yml	true	true	2.45552	2.4698778339989076	100.671488
jbmc-regression/boolean2.yml	true	true	2.245404	2.2730098020001606	114.216960
jbmc-regression/bug-test-gen-095.yml	true	true	2.483411	2.499107504998392	80.289792
jbmc-regression/bug-test-gen-119-2.yml	true	true	1.90394	1.917164987000433	53.223424
jbmc-regression/bug-test-gen-119.yml	true	true	2.00615	2.0182913950011425	101.597184
jbmc-regression/calc.yml	true	unknown	2.717124	2.722156364998227	113.557504
jbmc-regression/cast1.yml	true	unknown	2.187384	2.191806386999815	114.376704
jbmc-regression/catch1.yml	true	true	2.014897	2.038860708998982	54.632448
jbmc-regression/char1.yml	true	unknown	1.83875	1.8428441600008227	103.522304
jbmc-regression/charArray.yml	true	unknown	2.686243	2.691341244000796	113.754112
jbmc-regression/classtest1.yml	true	true	1.566332	1.5889657989973784	54.280192
jbmc-regression/const1.yml	true	true	1.569311	1.5836658320004062	54.185984
jbmc-regression/constructor1.yml	true	true	2.04107	2.0456424610019894	54.079488
jbmc-regression/enum1.yml	true	true	1.644711	1.665928095997515	54.657024
jbmc-regression/exceptions1.yml	true	true	2.106774	2.1111318139992363	54.104064
jbmc-regression/exceptions10.yml	true	true	1.598296	1.612218196001777	53.886976
jbmc-regression/exceptions11.yml	true	true	2.048356	2.067528591000155	53.903360
jbmc-regression/exceptions12.yml	true	true	1.528542	1.5403607109983568	56.455168
jbmc-regression/exceptions13.yml	true	true	2.07442	2.088774910000211	56.991744
jbmc-regression/exceptions14.yml	true	true	2.049892	2.064706634002505	55.107584
jbmc-regression/exceptions15.yml	true	true	1.565432	1.5770866200000455	53.243904
jbmc-regression/exceptions16.yml	true	true	1.621825	1.6326122520003992	58.044416
jbmc-regression/exceptions18.yml	true	true	2.082483	2.104009024998959	56.205312
jbmc-regression/exceptions2.yml	true	true	2.003671	2.016392993999034	55.668736
jbmc-regression/exceptions3.yml	true	true	1.570853	1.5867126800003462	52.834304
jbmc-regression/exceptions4.yml	true	true	2.121109	2.1339054529998975	55.463936
