tool		SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/StringBuilderConstructors01.yml	true	unknown	2.158308	3.1357049180001013	81.354752
jbmc-regression/StringBuilderConstructors02.yml	true	unknown	2.036265	2.447368051000012	53.100544
jbmc-regression/StringBuilderInsertDelete01.yml	true	true	2.182493	2.516577181999992	54.771712
jbmc-regression/StringBuilderInsertDelete02.yml	true	unknown	2.018061	2.2168162939999547	53.690368
jbmc-regression/StringBuilderInsertDelete03.yml	true	unknown	2.148429	2.4725257589998364	53.407744
jbmc-regression/StringCompare01.yml	true	true	1.895572	2.333286611999938	53.637120
jbmc-regression/StringCompare02.yml	true	unknown	2.052618	2.3981010869999864	53.653504
jbmc-regression/StringCompare03.yml	true	unknown	1.995587	2.35467122	53.678080
jbmc-regression/StringCompare04.yml	true	unknown	2.054801	2.2673232009999538	53.686272
jbmc-regression/StringCompare05.yml	true	false	2.086746	3.2057792159998826	53.133312
jbmc-regression/StringConcatenation01.yml	true	false	2.299931	3.0751290420000714	58.552320
jbmc-regression/StringConcatenation02.yml	true	false	2.087786	2.488930494999977	58.298368
jbmc-regression/StringConcatenation03.yml	true	false	2.101977	2.5696210489998066	59.600896
jbmc-regression/StringConcatenation04.yml	true	false	2.092944	2.452111844000001	58.241024
jbmc-regression/StringConstructors01.yml	true	true	1.97095	2.660657393000065	56.242176
jbmc-regression/StringConstructors02.yml	true	false	2.152544	2.57258558500007	61.292544
jbmc-regression/StringConstructors03.yml	true	false	2.185316	2.766552385000068	56.942592
jbmc-regression/StringConstructors04.yml	true	false	2.189137	2.6944927739998548	57.004032
jbmc-regression/StringConstructors05.yml	true	false	2.177696	2.6783226909999485	59.523072
jbmc-regression/StringContains01.yml	true	false	2.091107	3.055598637999992	57.659392
jbmc-regression/StringContains02.yml	true	false	2.182387	2.942461181999988	61.456384
jbmc-regression/StringIndexMethods01.yml	true	true	2.055874	2.673610763999932	54.624256
jbmc-regression/StringIndexMethods02.yml	true	false	2.16603	2.9427020440000433	77.692928
jbmc-regression/StringIndexMethods03.yml	true	false	2.300005	2.9373546710000937	79.073280
jbmc-regression/StringIndexMethods04.yml	true	false	2.474424	3.2369908109999415	80.793600
jbmc-regression/StringIndexMethods05.yml	true	false	2.258967	3.0225205699998696	78.696448
jbmc-regression/StringMiscellaneous01.yml	true	true	2.066811	2.573345424999843	53.407744
jbmc-regression/StringMiscellaneous02.yml	true	false	2.192784	3.0494255680000606	79.724544
jbmc-regression/StringMiscellaneous03.yml	false	false	2.116251	2.7342096630000015	79.151104
jbmc-regression/StringMiscellaneous04.yml	true	true	1.859839	2.057569519000026	53.866496
jbmc-regression/StringStartEnd01.yml	true	true	1.98548	2.1353966920000857	54.231040
jbmc-regression/StringStartEnd02.yml	true	false	2.011378	2.294390304999979	56.893440
jbmc-regression/StringStartEnd03.yml	true	false	2.041328	2.4516350989999864	57.831424
jbmc-regression/StringValueOf01.yml	true	true	2.054887	2.229031990000067	55.267328
jbmc-regression/StringValueOf02.yml	false	false	2.046454	2.5468022269999437	53.383168
jbmc-regression/StringValueOf03.yml	false	false	2.166398	2.720484531000011	54.972416
jbmc-regression/StringValueOf04.yml	true	false	2.046909	2.8549259639999036	57.499648
jbmc-regression/StringValueOf05.yml	true	false	2.189824	2.322486963999836	79.785984
jbmc-regression/StringValueOf06.yml	true	false	2.181088	2.7514435010000398	57.147392
jbmc-regression/StringValueOf07.yml	true	unknown	1.964789	2.4588930140000684	53.157888
jbmc-regression/StringValueOf08.yml	false	unknown	2.127988	2.3630933169999935	53.960704
jbmc-regression/StringValueOf09.yml	false	unknown	2.178995	2.366126576999932	55.455744
