   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception
date:                    Wed, 2025-08-27 19:54:58 IST
tool:                    SPF Thursday 21 August 2025 11:10:18 PM IST
tool executable:         ./jpf-sv-comp
options:
parallel runs:           8
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             1
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    Desktop
os:                      Linux-6.8.0-65-generic-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 5 5600G with Radeon Graphics
- cores:                 12
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     29324.570624 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jbmc-regression/StringBuilderInsertDelete03.yml                                         unknown                          2.18        2.50        None
jbmc-regression/StringCompare01.yml                                                     true                             2.20        2.92        None
jbmc-regression/StringCompare02.yml                                                     unknown                          2.18        2.75        None
jbmc-regression/StringCompare03.yml                                                     unknown                          2.15        2.78        None
jbmc-regression/StringCompare04.yml                                                     unknown                          2.13        2.68        None
jbmc-regression/StringCompare05.yml                                                     false                            2.11        2.43        None
jbmc-regression/StringConcatenation01.yml                                               false                            2.41        3.21        None
jbmc-regression/StringConcatenation02.yml                                               false                            2.29        3.19        None
jbmc-regression/StringConcatenation03.yml                                               false                            2.34        3.06        None
jbmc-regression/StringConcatenation04.yml                                               false                            2.47        3.20        None
jbmc-regression/StringConstructors01.yml                                                true                             2.23        2.86        None
jbmc-regression/StringConstructors02.yml                                                false                            2.25        2.34        None
jbmc-regression/StringConstructors03.yml                                                false                            2.15        2.64        None
jbmc-regression/StringConstructors04.yml                                                false                            2.04        2.73        None
jbmc-regression/StringConstructors05.yml                                                false                            2.06        2.54        None
jbmc-regression/StringContains01.yml                                                    false                            2.14        2.28        None
jbmc-regression/StringContains02.yml                                                    false                            2.05        2.32        None
jbmc-regression/StringIndexMethods01.yml                                                true                             2.12        2.88        None
jbmc-regression/StringIndexMethods02.yml                                                false                            2.24        3.11        None
jbmc-regression/StringIndexMethods03.yml                                                false                            2.25        2.62        None
jbmc-regression/StringIndexMethods04.yml                                                false                            2.18        2.90        None
jbmc-regression/StringIndexMethods05.yml                                                false                            2.18        2.62        None
jbmc-regression/StringMiscellaneous01.yml                                               true                             2.29        2.99        None
jbmc-regression/StringMiscellaneous02.yml                                               false                            2.34        2.87        None
jbmc-regression/StringMiscellaneous03.yml                                               false                            2.50        3.46        None
jbmc-regression/StringMiscellaneous04.yml                                               true                             2.27        3.21        None
jbmc-regression/StringStartEnd01.yml                                                    true                             2.13        2.63        None
jbmc-regression/StringStartEnd02.yml                                                    false                            2.21        2.89        None
jbmc-regression/StringStartEnd03.yml                                                    false                            2.21        3.01        None
jbmc-regression/StringValueOf01.yml                                                     true                             2.13        2.84        None
jbmc-regression/StringValueOf02.yml                                                     false                            2.13        2.47        None
jbmc-regression/StringValueOf03.yml                                                     false                            2.18        2.78        None
jbmc-regression/StringValueOf04.yml                                                     false                            2.29        3.16        None
jbmc-regression/StringValueOf05.yml                                                     false                            2.44        3.00        None
jbmc-regression/StringValueOf06.yml                                                     false                            2.21        2.68        None
jbmc-regression/StringValueOf07.yml                                                     unknown                          2.18        2.66        None
jbmc-regression/StringValueOf08.yml                                                     unknown                          2.25        2.85        None
jbmc-regression/StringValueOf09.yml                                                     unknown                          2.01        2.41        None
jbmc-regression/StringValueOf10.yml                                                     false                            2.03        2.42        None
jbmc-regression/SubString01.yml                                                         true                             2.01        2.19        None
jbmc-regression/SubString02.yml                                                         false                            1.95        2.11        None
jbmc-regression/SubString03.yml                                                         false                            2.13        2.26        None
jbmc-regression/TokenTest01.yml                                                         true                             2.00        2.41        None
jbmc-regression/TokenTest02.yml                                                         unknown                          2.08        2.59        None
jbmc-regression/Validate01.yml                                                          true                             2.12        2.99        None
jbmc-regression/Validate02.yml                                                          unknown                          2.04        2.65        None
jbmc-regression/aastore_aaload1.yml                                                     true                           568.76      660.80        None
jbmc-regression/array1.yml                                                              true                             2.36        3.03        None
jbmc-regression/array2.yml                                                              true                             2.24        3.07        None
jbmc-regression/arraylength1.yml                                                        true                             2.28        2.96        None
jbmc-regression/arrayread1.yml                                                          true                             2.14        2.68        None
jbmc-regression/assert1.yml                                                             true                             2.34        3.07        None
jbmc-regression/assert2.yml                                                             false                            2.18        2.63        None
jbmc-regression/assert3.yml                                                             false                            2.28        3.12        None
jbmc-regression/assert4.yml                                                             false                            2.23        3.03        None
jbmc-regression/assert5.yml                                                             true                             2.23        2.83        None
jbmc-regression/assert6.yml                                                             true                             2.33        3.03        None
jbmc-regression/astore_aload1.yml                                                       true                             2.18        2.76        None
jbmc-regression/athrow1.yml                                                             false                            2.19        3.20        None
jbmc-regression/basic1.yml                                                              true                             2.00        2.20        None
jbmc-regression/bitwise1.yml                                                            true                             2.09        2.61        None
jbmc-regression/boolean1.yml                                                            true                             2.05        2.44        None
jbmc-regression/boolean2.yml                                                            true                             2.15        2.86        None
jbmc-regression/bug-test-gen-095.yml                                                    false                            2.09        2.89        None
jbmc-regression/bug-test-gen-119-2.yml                                                  true                             1.97        2.38        None
jbmc-regression/bug-test-gen-119.yml                                                    false                            2.29        3.12        None
jbmc-regression/calc.yml                                                                true                           144.84      176.79        None
jbmc-regression/cast1.yml                                                               true                             2.25        2.96        None
jbmc-regression/catch1.yml                                                              true                             1.90        2.41        None
jbmc-regression/char1.yml                                                               true                             2.30        3.07        None
jbmc-regression/charArray.yml                                                           unknown                          2.32        3.28        None
jbmc-regression/classtest1.yml                                                          true                             2.02        2.66        None
jbmc-regression/const1.yml                                                              true                             2.08        2.66        None
jbmc-regression/constructor1.yml                                                        true                             2.08        2.77        None
jbmc-regression/enum1.yml                                                               true                             2.18        2.49        None
jbmc-regression/exceptions1.yml                                                         false                            2.12        2.63        None
jbmc-regression/exceptions10.yml                                                        false                            2.03        2.43        None
jbmc-regression/exceptions11.yml                                                        false                            2.03        2.34        None
jbmc-regression/exceptions12.yml                                                        false                            1.95        2.67        None
jbmc-regression/exceptions13.yml                                                        false                            1.89        2.30        None
jbmc-regression/exceptions14.yml                                                        true                             1.86        2.61        None
jbmc-regression/exceptions15.yml                                                        true                             1.92        2.20        None
jbmc-regression/exceptions16.yml                                                        false                            2.02        2.64        None
jbmc-regression/exceptions18.yml                                                        true                             2.04        2.70        None
jbmc-regression/exceptions2.yml                                                         false                            2.01        2.56        None
jbmc-regression/exceptions3.yml                                                         false                            2.00        2.75        None
jbmc-regression/exceptions4.yml                                                         true                             2.09        2.63        None
jbmc-regression/exceptions5.yml                                                         true                             2.09        2.57        None
jbmc-regression/exceptions6.yml                                                         false                            2.00        2.57        None
jbmc-regression/exceptions7.yml                                                         false                            2.11        2.70        None
jbmc-regression/exceptions8.yml                                                         false                            2.22        3.29        None
jbmc-regression/exceptions9.yml                                                         true                             1.98        2.42        None
