tool		SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jpf-regression/ExSymExe10_true.yml	true	true	2.208597	2.909064555000441	79.474688
jpf-regression/ExSymExe11_false.yml	false	false	1.922334	2.217709759999707	55.422976
jpf-regression/ExSymExe11_true.yml	true	true	2.154693	2.9201331260010193	79.564800
jpf-regression/ExSymExe12_false.yml	false	false	2.179712	2.7134213900008035	80.695296
jpf-regression/ExSymExe12_true.yml	true	true	2.222899	3.1433232219987985	81.346560
jpf-regression/ExSymExe13_false.yml	false	false	2.235556	3.1135790969983645	80.203776
jpf-regression/ExSymExe13_true.yml	true	true	2.201829	2.989196328999242	78.860288
jpf-regression/ExSymExe14_false.yml	false	false	2.270418	2.939186781999524	81.248256
jpf-regression/ExSymExe14_true.yml	true	true	2.206393	3.04892911800016	79.667200
jpf-regression/ExSymExe15_false.yml	false	false	2.132973	2.7012367820007057	77.656064
jpf-regression/ExSymExe15_true.yml	true	true	2.229666	3.0070964349997666	78.249984
jpf-regression/ExSymExe16_false.yml	false	false	1.953217	2.4977062189991557	52.977664
jpf-regression/ExSymExe16_true.yml	true	true	1.901857	2.150392474999535	52.645888
jpf-regression/ExSymExe17_false.yml	false	false	1.870982	2.20662745700065	53.186560
jpf-regression/ExSymExe17_true.yml	true	true	1.8644	2.178352380000433	53.526528
jpf-regression/ExSymExe18_false.yml	false	false	2.015686	2.277380452000216	78.045184
jpf-regression/ExSymExe18_true.yml	true	true	2.026589	2.676774724999632	55.586816
jpf-regression/ExSymExe19_false.yml	false	false	2.183236	2.6363355760004197	78.823424
jpf-regression/ExSymExe19_true.yml	true	true	5.303731	6.791250922000472	115.523584
jpf-regression/ExSymExe1_false.yml	false	false	2.810256	3.7950903700002527	113.811456
jpf-regression/ExSymExe1_true.yml	true	true	2.032252	2.5642032449995895	53.121024
jpf-regression/ExSymExe20_false.yml	false	false	7.803108	9.045449509001628	158.183424
jpf-regression/ExSymExe20_true.yml	true	true	2.12058	2.504839716999413	52.834304
jpf-regression/ExSymExe21_false.yml	false	false	2.676939	3.412227859998893	115.814400
jpf-regression/ExSymExe21_true.yml	true	true	2.073939	2.6691138180012786	53.239808
jpf-regression/ExSymExe25_false.yml	false	false	2.064439	2.389940805000151	81.252352
jpf-regression/ExSymExe25_true.yml	true	true	1.793098	2.11564905799969	54.697984
jpf-regression/ExSymExe26_false.yml	false	false	3.274811	4.310858251999889	116.965376
jpf-regression/ExSymExe26_true.yml	true	true	1.813036	2.1052992240001913	53.305344
jpf-regression/ExSymExe27_false.yml	false	false	2.080795	2.7606385439994483	78.163968
jpf-regression/ExSymExe27_true.yml	true	true	1.877924	2.2419328890009638	54.661120
jpf-regression/ExSymExe28_false.yml	false	false	2.174003	2.730085698000039	78.585856
jpf-regression/ExSymExe28_true.yml	true	true	2.096155	2.8274760299991613	54.419456
jpf-regression/ExSymExe29_false.yml	false	false	3.449086	4.208511807000832	164.749312
jpf-regression/ExSymExe29_true.yml	true	true	2.026608	2.6130036920003477	53.653504
jpf-regression/ExSymExe2_false.yml	false	false	2.891787	3.512373382000078	117.743616
jpf-regression/ExSymExe2_true.yml	true	true	1.962078	2.271959425001114	52.916224
jpf-regression/ExSymExe3_false.yml	false	false	2.195337	2.918585882000116	81.649664
jpf-regression/ExSymExe3_true.yml	true	true	2.056116	2.469957848999911	52.641792
jpf-regression/ExSymExe4_false.yml	false	false	4.304546	5.0690828890001285	120.528896
jpf-regression/ExSymExe4_true.yml	true	true	2.003933	2.3379317600010836	53.268480
jpf-regression/ExSymExe5_false.yml	false	false	2.03284	2.3786221409991413	80.150528
jpf-regression/ExSymExe5_true.yml	true	true	1.88149	2.3244150950013136	54.288384
jpf-regression/ExSymExe6_false.yml	false	false	2.101158	2.537413968000692	79.982592
jpf-regression/ExSymExe6_true.yml	true	true	1.984174	2.5480776659987896	53.047296
jpf-regression/ExSymExe7_false.yml	false	false	2.270913	2.7549244579986407	108.167168
jpf-regression/ExSymExe7_true.yml	true	true	2.773453	3.5343790690003516	126.611456
jpf-regression/ExSymExe8_false.yml	false	false	2.773524	3.4264113640001597	117.551104
jpf-regression/ExSymExe8_true.yml	true	true	1.971777	2.5053973470003257	54.321152
jpf-regression/ExSymExe9_false.yml	false	false	2.050923	2.9606693030000315	54.018048
jpf-regression/ExSymExe9_true.yml	true	true	1.908222	2.21458973100016	53.248000
jpf-regression/ExSymExeArrays_false.yml	false	false	2.04129	2.6297745169995324	53.415936
jpf-regression/ExSymExeArrays_true.yml	true	true	1.957839	2.5549665549988276	53.178368
jpf-regression/ExSymExeBool_false.yml	false	false	2.014168	2.4033857900012663	54.210560
jpf-regression/ExSymExeBool_true.yml	true	true	2.014583	2.7065137770005094	55.259136
jpf-regression/ExSymExeComplexMath_false.yml	false	false	1.943835	2.2873132089989667	53.239808
jpf-regression/ExSymExeComplexMath_true.yml	true	true	2.024114	2.3894070829992415	54.960128
