   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception
date:                    Sat, 2025-05-31 16:56:57 IST
tool:                    SPF Wednesday 27 November 2019 02:15:09 AM IST
tool executable:         ./jpf-sv-comp
options:
parallel runs:           8
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             1
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    ubuntu
os:                      Linux-6.8.0-60-generic-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 5 5600G with Radeon Graphics
- cores:                 12
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     29324.57472 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jbmc-regression/StringBuilderInsertDelete01.yml                                         true                             1.78        1.83        None
jbmc-regression/StringBuilderInsertDelete02.yml                                         unknown                          1.77        1.82        None
jbmc-regression/StringBuilderInsertDelete03.yml                                         unknown                          1.71        1.72        None
jbmc-regression/StringCompare01.yml                                                     true                             1.77        1.80        None
jbmc-regression/StringCompare02.yml                                                     unknown                          1.65        1.67        None
jbmc-regression/StringCompare03.yml                                                     unknown                          1.55        1.64        None
jbmc-regression/StringCompare04.yml                                                     unknown                          1.58        1.59        None
jbmc-regression/StringCompare05.yml                                                     false                            1.66        1.67        None
jbmc-regression/StringConcatenation01.yml                                               true                             1.67        1.68        None
jbmc-regression/StringConcatenation02.yml                                               false                            1.66        1.75        None
jbmc-regression/StringConcatenation03.yml                                               false                            1.91        1.92        None
jbmc-regression/StringConcatenation04.yml                                               false                            1.85        1.90        None
jbmc-regression/StringConstructors01.yml                                                true                             1.66        1.77        None
jbmc-regression/StringConstructors02.yml                                                false                            1.81        1.93        None
jbmc-regression/StringConstructors03.yml                                                false                            1.78        1.80        None
jbmc-regression/StringConstructors04.yml                                                false                            1.85        1.91        None
jbmc-regression/StringConstructors05.yml                                                false                            1.91        1.95        None
jbmc-regression/StringContains01.yml                                                    false                            1.76        1.87        None
jbmc-regression/StringContains02.yml                                                    false                            1.72        1.74        None
jbmc-regression/StringIndexMethods01.yml                                                true                             1.65        1.68        None
jbmc-regression/StringIndexMethods02.yml                                                false                            2.06        2.07        None
jbmc-regression/StringIndexMethods03.yml                                                false                            1.94        2.03        None
jbmc-regression/StringIndexMethods04.yml                                                false                            5.89        5.92        None
jbmc-regression/StringIndexMethods05.yml                                                false                            1.84        1.86        None
jbmc-regression/StringMiscellaneous01.yml                                               true                             1.76        1.77        None
jbmc-regression/StringMiscellaneous02.yml                                               false                            1.75        1.83        None
jbmc-regression/StringMiscellaneous03.yml                                               false                            1.89        1.91        None
jbmc-regression/StringMiscellaneous04.yml                                               true                             1.83        1.86        None
jbmc-regression/StringStartEnd01.yml                                                    true                             1.49        1.61        None
jbmc-regression/StringStartEnd02.yml                                                    false                            1.83        1.84        None
jbmc-regression/StringStartEnd03.yml                                                    false                            1.96        1.98        None
jbmc-regression/StringValueOf01.yml                                                     true                             1.66        1.74        None
jbmc-regression/StringValueOf02.yml                                                     false                            1.59        1.61        None
jbmc-regression/StringValueOf03.yml                                                     false                            1.56        1.57        None
jbmc-regression/StringValueOf04.yml                                                     false                            1.50        1.52        None
jbmc-regression/StringValueOf05.yml                                                     unknown                          1.90        1.92        None
jbmc-regression/StringValueOf06.yml                                                     unknown                          1.60        1.76        None
jbmc-regression/StringValueOf07.yml                                                     unknown                          1.49        1.52        None
jbmc-regression/StringValueOf08.yml                                                     unknown                          1.56        1.67        None
jbmc-regression/StringValueOf09.yml                                                     unknown                          1.52        1.63        None
jbmc-regression/StringValueOf10.yml                                                     false                            1.77        1.78        None
jbmc-regression/SubString01.yml                                                         true                             1.42        1.48        None
jbmc-regression/SubString02.yml                                                         false                            1.69        1.71        None
jbmc-regression/SubString03.yml                                                         false                            1.67        1.70        None
jbmc-regression/TokenTest01.yml                                                         true                             1.38        1.40        None
jbmc-regression/TokenTest02.yml                                                         unknown                          1.70        1.71        None
